observation_date,PCEC96_19910915
1975-07-01,1720.7
1975-08-01,1723.5
1975-09-01,1727.5
1975-10-01,1727.9
1975-11-01,1737.6
1975-12-01,1755.5
1976-01-01,1776.7
1976-02-01,1773.7
1976-03-01,1782.1
1976-04-01,1793.3
1976-05-01,1778.1
1976-06-01,1799.7
1976-07-01,1804.7
1976-08-01,1808.3
1976-09-01,1816.6
1976-10-01,1820.2
1976-11-01,1834.3
1976-12-01,1858.9
1977-01-01,1860.7
1977-02-01,1866.5
1977-03-01,1864.0
1977-04-01,1865.6
1977-05-01,1871.0
1977-06-01,1870.3
1977-07-01,1885.9
1977-08-01,1885.0
1977-09-01,1893.2
1977-10-01,1906.1
1977-11-01,1915.1
1977-12-01,1921.5
1978-01-01,1898.7
1978-02-01,1927.2
1978-03-01,1943.1
1978-04-01,1956.6
1978-05-01,1961.0
1978-06-01,1964.7
1978-07-01,1958.1
1978-08-01,1977.6
1978-09-01,1975.2
1978-10-01,1985.2
1978-11-01,1986.2
1978-12-01,1997.7
1979-01-01,1991.5
1979-02-01,2002.9
1979-03-01,1998.1
1979-04-01,1994.1
1979-05-01,1997.5
1979-06-01,1990.7
1979-07-01,1997.6
1979-08-01,2006.7
1979-09-01,2019.3
1979-10-01,2011.8
1979-11-01,2020.4
1979-12-01,2021.9
1980-01-01,2032.4
1980-02-01,2011.8
1980-03-01,2002.0
1980-04-01,1974.4
1980-05-01,1964.0
1980-06-01,1983.9
1980-07-01,1998.6
1980-08-01,1998.6
1980-09-01,1991.6
1980-10-01,2012.9
1980-11-01,2011.7
1980-12-01,2022.3
1981-01-01,2023.4
1981-02-01,2018.6
1981-03-01,2026.6
1981-04-01,2018.6
1981-05-01,2016.7
1981-06-01,2031.8
1981-07-01,2024.3
1981-08-01,2038.5
1981-09-01,2031.7
1981-10-01,2016.3
1981-11-01,2016.9
1981-12-01,2026.7
1982-01-01,2015.6
1982-02-01,2040.9
1982-03-01,2037.1
1982-04-01,2038.9
1982-05-01,2049.2
1982-06-01,2034.8
1982-07-01,2040.2
1982-08-01,2052.2
1982-09-01,2063.0
1982-10-01,2068.4
1982-11-01,2081.4
1982-12-01,2086.4
1983-01-01,2086.2
1983-02-01,2092.1
1983-03-01,2104.2
1983-04-01,2118.8
1983-05-01,2136.2
1983-06-01,2150.3
1983-07-01,2163.7
1983-08-01,2165.7
1983-09-01,2159.5
1983-10-01,2183.2
1983-11-01,2187.3
1983-12-01,2205.1
1984-01-01,2225.8
1984-02-01,2197.1
1984-03-01,2213.3
1984-04-01,2233.1
1984-05-01,2246.6
1984-06-01,2260.5
1984-07-01,2249.9
1984-08-01,2252.3
1984-09-01,2269.9
1984-10-01,2257.9
1984-11-01,2293.0
1984-12-01,2292.4
1985-01-01,2314.3
1985-02-01,2319.7
1985-03-01,2323.1
1985-04-01,2320.4
1985-05-01,2352.8
1985-06-01,2338.9
1985-07-01,2349.3
1985-08-01,2372.6
1985-09-01,2405.9
1985-10-01,2374.6
1985-11-01,2380.7
1985-12-01,2405.2
1986-01-01,2408.5
1986-02-01,2407.8
1986-03-01,2416.4
1986-04-01,2428.9
1986-05-01,2439.1
1986-06-01,2429.1
1986-07-01,2443.6
1986-08-01,2453.6
1986-09-01,2496.0
1986-10-01,2463.6
1986-11-01,2462.8
1986-12-01,2507.0
1987-01-01,2451.7
1987-02-01,2498.3
1987-03-01,2496.6
1987-04-01,2508.0
1987-05-01,2504.7
1987-06-01,2517.0
1987-07-01,2530.8
1987-08-01,2548.8
1987-09-01,2530.3
1987-10-01,2527.6
1987-11-01,2526.4
1987-12-01,2548.5
1988-01-01,2567.9
1988-02-01,2572.6
1988-03-01,2589.9
1988-04-01,2579.2
1988-05-01,2591.4
1988-06-01,2611.6
1988-07-01,2612.9
1988-08-01,2623.6
1988-09-01,2612.6
1988-10-01,2635.2
1988-11-01,2638.4
1988-12-01,2643.0
1989-01-01,2637.7
1989-02-01,2641.4
1989-03-01,2631.0
1989-04-01,2647.2
1989-05-01,2642.3
1989-06-01,2646.4
1989-07-01,2662.8
1989-08-01,2685.0
1989-09-01,2678.2
1989-10-01,2664.3
1989-11-01,2662.4
1989-12-01,2682.9
1990-01-01,2681.8
1990-02-01,2677.3
1990-03-01,2672.9
1990-04-01,2675.3
1990-05-01,2667.4
1990-06-01,2693.6
1990-07-01,2695.0
1990-08-01,2696.5
1990-09-01,2698.8
1990-10-01,2675.6
1990-11-01,2672.3
1990-12-01,2672.8
1991-01-01,2643.1
1991-02-01,2660.1
1991-03-01,2688.0
1991-04-01,2669.4
1991-05-01,2679.7
1991-06-01,2697.2
1991-07-01,2706.8
