observation_date,BOGZ1FL153064486Q_20241215
1974-01-01,17.6455026333
1974-04-01,15.5921246719
1974-07-01,11.6581288437
1974-10-01,11.4094368166
1975-01-01,13.5802394365
1975-04-01,14.9853269145
1975-07-01,13.0691776905
1975-10-01,13.6744591532
1976-01-01,15.3338795504
1976-04-01,15.3501305718
1976-07-01,15.2666592411
1976-10-01,15.3968130968
1977-01-01,14.0001588180
1977-04-01,14.0317303245
1977-07-01,13.1450007475
1977-10-01,12.2887178643
1978-01-01,11.3603512191
1978-04-01,11.7634351813
1978-07-01,12.1827857500
1978-10-01,11.3926273992
1979-01-01,11.7478690447
1979-04-01,11.6353480130
1979-07-01,11.9656475830
1979-10-01,12.0898724555
1980-01-01,10.9323219260
1980-04-01,12.0183442884
1980-07-01,12.9876594720
1980-10-01,13.8451677284
1981-01-01,13.6424999152
1981-04-01,13.1381474268
1981-07-01,11.0620711940
1981-10-01,11.5568489876
1982-01-01,9.9407322527
1982-04-01,9.4419954078
1982-07-01,9.9128846468
1982-10-01,11.5237964167
1983-01-01,12.3152688171
1983-04-01,13.3971384303
1983-07-01,12.8260077466
1983-10-01,12.0842940599
1984-01-01,11.3542413417
1984-04-01,10.4745758439
1984-07-01,10.7879031013
1984-10-01,10.6343383312
1985-01-01,11.1387284738
1985-04-01,11.4618478027
1985-07-01,10.6445012352
1985-10-01,12.1440946257
1986-01-01,13.2493578392
1986-04-01,13.4544950466
1986-07-01,12.0963618637
1986-10-01,13.0796177648
1987-01-01,14.9423819043
1987-04-01,14.7739280657
1987-07-01,15.1367335584
1987-10-01,12.3373189284
1988-01-01,12.9788841007
1988-04-01,13.3999626200
1988-07-01,13.2562798489
1988-10-01,13.6847149939
1989-01-01,14.0346688213
1989-04-01,14.5453413002
1989-07-01,15.3211573983
1989-10-01,15.5116293414
1990-01-01,14.5306829738
1990-04-01,14.8580349244
1990-07-01,12.4707436912
1990-10-01,13.6158416087
1991-01-01,15.2730974309
1991-04-01,15.0918385172
1991-07-01,15.8450859371
1991-10-01,17.6987266444
1992-01-01,17.3798189671
1992-04-01,17.2160416069
1992-07-01,17.5737188543
1992-10-01,19.2299361931
1993-01-01,19.6079782332
1993-04-01,19.7432798009
1993-07-01,20.3167588248
1993-10-01,20.8450612306
1994-01-01,20.0718386374
1994-04-01,19.7686683014
1994-07-01,20.1432950304
1994-10-01,19.9368673910
1995-01-01,20.9425856504
1995-04-01,21.9636467005
1995-07-01,23.1808735226
1995-10-01,24.1605766874
1996-01-01,24.7897734882
1996-04-01,25.4026023153
1996-07-01,25.4437694763
1996-10-01,26.2458205355
1997-01-01,26.3226699969
1997-04-01,28.9938693919
1997-07-01,30.3478135111
1997-10-01,30.2528104563
1998-01-01,32.7586205316
1998-04-01,32.6569206635
1998-07-01,29.5021581501
1998-10-01,33.1746549218
1999-01-01,33.3418623379
1999-04-01,35.0062455302
1999-07-01,33.5478368558
1999-10-01,37.2899380806
2000-01-01,38.4937960374
2000-04-01,37.1904106718
2000-07-01,36.6023805116
2000-10-01,33.3167535377
2001-01-01,30.2721176626
2001-04-01,31.6140393692
2001-07-01,27.3624881921
2001-10-01,29.6696190080
2002-01-01,29.6923775022
2002-04-01,27.1651431907
2002-07-01,22.8436257801
2002-10-01,23.8658534241
2003-01-01,22.7236470310
2003-04-01,25.4775247282
2003-07-01,26.4902355774
2003-10-01,28.6314236408
2004-01-01,28.5565190869
2004-04-01,28.3098009497
2004-07-01,27.5930051508
2004-10-01,28.9747124913
2005-01-01,28.7083432439
2005-04-01,28.9327767835
2005-07-01,29.7456697115
2005-10-01,29.8163439211
2006-01-01,31.4245919996
2006-04-01,30.5119860628
2006-07-01,30.8628516808
2006-10-01,32.2561594129
2007-01-01,32.6866975261
2007-04-01,33.1608801758
2007-07-01,32.7388735001
2007-10-01,31.1903510267
2008-01-01,29.0831119140
2008-04-01,28.1799352671
2008-07-01,25.2887176858
2008-10-01,20.6539693547
2009-01-01,18.8342134405
2009-04-01,22.2614487999
2009-07-01,25.0408774313
2009-10-01,25.6094112554
2010-01-01,26.3804325488
2010-04-01,24.0089055769
2010-07-01,25.9360870819
2010-10-01,27.5630900763
2011-01-01,28.7054866067
2011-04-01,28.2266797542
2011-07-01,24.2454034901
2011-10-01,25.4140282052
2012-01-01,27.6145550276
2012-04-01,26.5394811799
2012-07-01,27.3469683560
2012-10-01,27.1936288626
2013-01-01,29.3302062671
2013-04-01,29.6792785492
2013-07-01,30.5822987749
2013-10-01,31.8029161028
2014-01-01,32.4907205603
2014-04-01,33.2613669415
2014-07-01,32.5640993320
2014-10-01,33.1118510357
2015-01-01,33.1858024226
2015-04-01,33.1290433515
2015-07-01,30.9587713627
2015-10-01,31.8593074047
2016-01-01,31.7882536109
2016-04-01,32.0362844852
2016-07-01,32.5113244778
2016-10-01,32.9120061142
2017-01-01,33.9092793990
2017-04-01,34.2513557798
2017-07-01,34.8493325090
2017-10-01,35.8268562013
2018-01-01,35.3859838476
2018-04-01,35.5645521532
2018-07-01,36.4146363804
2018-10-01,32.7232994461
2019-01-01,35.4756780276
2019-04-01,35.7678767160
2019-07-01,35.3500831382
2019-10-01,36.7357063454
2020-01-01,30.5390918070
2020-04-01,34.3985317161
2020-07-01,36.0338845606
2020-10-01,39.0106458153
2021-01-01,40.2593077986
2021-04-01,41.6170218711
2021-07-01,41.1386140779
2021-10-01,41.7472471030
2022-01-01,40.5812543438
2022-04-01,36.2909244159
2022-07-01,35.3083984694
2022-10-01,36.6461788326
2023-01-01,37.8438076799
2023-04-01,39.0181621835
2023-07-01,38.1138849114
2023-10-01,39.9946766359
2024-01-01,41.7862329234
2024-04-01,42.0739791003
2024-07-01,43.3860899189
