observation_date,INDPRO_20080315
1928-09-01,7.6366
1928-10-01,7.7835
1928-11-01,7.9303
1928-12-01,8.0772
1929-01-01,8.1947
1929-02-01,8.1653
1929-03-01,8.1947
1929-04-01,8.3415
1929-05-01,8.4884
1929-06-01,8.5471
1929-07-01,8.6646
1929-08-01,8.5765
1929-09-01,8.5178
1929-10-01,8.3709
1929-11-01,7.9597
1929-12-01,7.6072
1930-01-01,7.6072
1930-02-01,7.5779
1930-03-01,7.4604
1930-04-01,7.4016
1930-05-01,7.2841
1930-06-01,7.0785
1930-07-01,6.7555
1930-08-01,6.6086
1930-09-01,6.4911
1930-10-01,6.3149
1930-11-01,6.1680
1930-12-01,6.0212
1931-01-01,5.9918
1931-02-01,6.0212
1931-03-01,6.1387
1931-04-01,6.1680
1931-05-01,6.0799
1931-06-01,5.9331
1931-07-01,5.8449
1931-08-01,5.6393
1931-09-01,5.3750
1931-10-01,5.1694
1931-11-01,5.1106
1931-12-01,5.0813
1932-01-01,4.9344
1932-02-01,4.8169
1932-03-01,4.7582
1932-04-01,4.4351
1932-05-01,4.2882
1932-06-01,4.1414
1932-07-01,4.0239
1932-08-01,4.1414
1932-09-01,4.4057
1932-10-01,4.5526
1932-11-01,4.5526
1932-12-01,4.4645
1933-01-01,4.3764
1933-02-01,4.4057
1933-03-01,4.1414
1933-04-01,4.4351
1933-05-01,5.1694
1933-06-01,5.9624
1933-07-01,6.5205
1933-08-01,6.2561
1933-09-01,5.9037
1933-10-01,5.6100
1933-11-01,5.2869
1933-12-01,5.3162
1934-01-01,5.4925
1934-02-01,5.7568
1934-03-01,6.0212
1934-04-01,6.0212
1934-05-01,6.1387
1934-06-01,6.0212
1934-07-01,5.6100
1934-08-01,5.5512
1934-09-01,5.2281
1934-10-01,5.4631
1934-11-01,5.5219
1934-12-01,5.8743
1935-01-01,6.3443
1935-02-01,6.4617
1935-03-01,6.4324
1935-04-01,6.3149
1935-05-01,6.3149
1935-06-01,6.4030
1935-07-01,6.4030
1935-08-01,6.6380
1935-09-01,6.8142
1935-10-01,7.0198
1935-11-01,7.1667
1935-12-01,7.2548
1936-01-01,7.1373
1936-02-01,6.9611
1936-03-01,7.0492
1936-04-01,7.4897
1936-05-01,7.6366
1936-06-01,7.7835
1936-07-01,7.9303
1936-08-01,8.0478
1936-09-01,8.1947
1936-10-01,8.3121
1936-11-01,8.5471
1936-12-01,8.8115
1937-01-01,8.7821
1937-02-01,8.8996
1937-03-01,9.1052
1937-04-01,9.1052
1937-05-01,9.1346
1937-06-01,9.0171
1937-07-01,9.0758
1937-08-01,9.0171
1937-09-01,8.7234
1937-10-01,8.0772
1937-11-01,7.2841
1937-12-01,6.6380
1938-01-01,6.4911
1938-02-01,6.4324
1938-03-01,6.4324
1938-04-01,6.3149
1938-05-01,6.1680
1938-06-01,6.2268
1938-07-01,6.5792
1938-08-01,6.9317
1938-09-01,7.1373
1938-10-01,7.3135
1938-11-01,7.6072
1938-12-01,7.6953
1939-01-01,7.6953
1939-02-01,7.7541
1939-03-01,7.7835
1939-04-01,7.7541
1939-05-01,7.7247
1939-06-01,7.9009
1939-07-01,8.1359
1939-08-01,8.2534
1939-09-01,8.7527
1939-10-01,9.1933
1939-11-01,9.4283
1939-12-01,9.4283
1940-01-01,9.3108
1940-02-01,9.0171
1940-03-01,8.8115
1940-04-01,8.9877
1940-05-01,9.2520
1940-06-01,9.5458
1940-07-01,9.6632
1940-08-01,9.7220
1940-09-01,9.9276
1940-10-01,10.0744
1940-11-01,10.3094
1940-12-01,10.6619
1941-01-01,10.9262
1941-02-01,11.2493
1941-03-01,11.6018
1941-04-01,11.6311
1941-05-01,12.1598
1941-06-01,12.2479
1941-07-01,12.3948
1941-08-01,12.5417
1941-09-01,12.5417
1941-10-01,12.6591
1941-11-01,12.7179
1941-12-01,12.9235
1942-01-01,13.1878
1942-02-01,13.4228
1942-03-01,13.5697
1942-04-01,13.1878
1942-05-01,13.2172
1942-06-01,13.2466
1942-07-01,13.5697
1942-08-01,13.9809
1942-09-01,14.3039
1942-10-01,14.7739
1942-11-01,15.1264
1942-12-01,15.4788
1943-01-01,15.6257
1943-02-01,16.0369
1943-03-01,16.1544
1943-04-01,16.3600
1943-05-01,16.4774
1943-06-01,16.3893
1943-07-01,16.8886
1943-08-01,17.2411
1943-09-01,17.6817
1943-10-01,17.9460
1943-11-01,18.1810
1943-12-01,17.9460
1944-01-01,18.1516
1944-02-01,18.2985
1944-03-01,18.2691
1944-04-01,18.2691
1944-05-01,18.1516
1944-06-01,18.0929
1944-07-01,18.0635
1944-08-01,18.2985
1944-09-01,18.1810
1944-10-01,18.2397
1944-11-01,18.0929
1944-12-01,18.0341
1945-01-01,17.8579
1945-02-01,17.7992
1945-03-01,17.6817
1945-04-01,17.3586
1945-05-01,16.8887
1945-06-01,16.5068
1945-07-01,16.1250
1945-08-01,14.4508
1945-09-01,13.1585
1945-10-01,12.6298
1945-11-01,13.0997
1945-12-01,13.1585
1946-01-01,12.4242
1946-02-01,11.8074
1946-03-01,13.0410
1946-04-01,12.8060
1946-05-01,12.3361
1946-06-01,13.0997
1946-07-01,13.5403
1946-08-01,14.0396
1946-09-01,14.3039
1946-10-01,14.5683
1946-11-01,14.6564
1946-12-01,14.7445
1947-01-01,14.9208
1947-02-01,15.0089
1947-03-01,15.0970
1947-04-01,14.9795
1947-05-01,15.0382
1947-06-01,15.0382
1947-07-01,14.9501
1947-08-01,15.0382
1947-09-01,15.1557
1947-10-01,15.3026
1947-11-01,15.5082
1947-12-01,15.5669
1948-01-01,15.6550
1948-02-01,15.6844
1948-03-01,15.5082
1948-04-01,15.5376
1948-05-01,15.8019
1948-06-01,16.0075
1948-07-01,16.0075
1948-08-01,15.9487
1948-09-01,15.8313
1948-10-01,15.9488
1948-11-01,15.7432
1948-12-01,15.5963
1949-01-01,15.4494
1949-02-01,15.3026
1949-03-01,15.0089
1949-04-01,14.9207
1949-05-01,14.7151
1949-06-01,14.6858
1949-07-01,14.6564
1949-08-01,14.8033
1949-09-01,14.9501
1949-10-01,14.3921
1949-11-01,14.7739
1949-12-01,15.0382
1950-01-01,15.3026
1950-02-01,15.3613
1950-03-01,15.8606
1950-04-01,16.3893
1950-05-01,16.7711
1950-06-01,17.2705
1950-07-01,17.8285
1950-08-01,18.3866
1950-09-01,18.2691
1950-10-01,18.3866
1950-11-01,18.3572
1950-12-01,18.6803
1951-01-01,18.7390
1951-02-01,18.8566
1951-03-01,18.9447
1951-04-01,18.9740
1951-05-01,18.9153
1951-06-01,18.8272
1951-07-01,18.5334
1951-08-01,18.3572
1951-09-01,18.4747
1951-10-01,18.4453
1951-11-01,18.5922
1951-12-01,18.7097
1952-01-01,18.9153
1952-02-01,19.0328
1952-03-01,19.0915
1952-04-01,18.9153
1952-05-01,18.7391
1952-06-01,18.5628
1952-07-01,18.2691
1952-08-01,19.4440
1952-09-01,20.1489
1952-10-01,20.3545
1952-11-01,20.7657
1952-12-01,20.8832
1953-01-01,20.9419
1953-02-01,21.0594
1953-03-01,21.2356
1953-04-01,21.3238
1953-05-01,21.4412
1953-06-01,21.3531
1953-07-01,21.6175
1953-08-01,21.5000
1953-09-01,21.0594
1953-10-01,20.8832
1953-11-01,20.3839
1953-12-01,19.8845
1954-01-01,19.7377
1954-02-01,19.7964
1954-03-01,19.6789
1954-04-01,19.5615
1954-05-01,19.6789
1954-06-01,19.7377
1954-07-01,19.7671
1954-08-01,19.7377
1954-09-01,19.7671
1954-10-01,20.0020
1954-11-01,20.3251
1954-12-01,20.5894
1955-01-01,21.0594
1955-02-01,21.3237
1955-03-01,21.8231
1955-04-01,22.0874
1955-05-01,22.4399
1955-06-01,22.4693
1955-07-01,22.6455
1955-08-01,22.6161
1955-09-01,22.7630
1955-10-01,23.1448
1955-11-01,23.2035
1955-12-01,23.2916
1956-01-01,23.4385
1956-02-01,23.2329
1956-03-01,23.2329
1956-04-01,23.4091
1956-05-01,23.2035
1956-06-01,22.9979
1956-07-01,22.2930
1956-08-01,23.2035
1956-09-01,23.7322
1956-10-01,23.9378
1956-11-01,23.7322
1956-12-01,24.0847
1957-01-01,23.9966
1957-02-01,24.2316
1957-03-01,24.2022
1957-04-01,23.8791
1957-05-01,23.7910
1957-06-01,23.8497
1957-07-01,23.9966
1957-08-01,23.9966
1957-09-01,23.7910
1957-10-01,23.4385
1957-11-01,22.8804
1957-12-01,22.4399
1958-01-01,22.0287
1958-02-01,21.5587
1958-03-01,21.2944
1958-04-01,20.9419
1958-05-01,21.1475
1958-06-01,21.7056
1958-07-01,22.0287
1958-08-01,22.4692
1958-09-01,22.6748
1958-10-01,22.9392
1958-11-01,23.6147
1958-12-01,23.6441
1959-01-01,23.9966
1959-02-01,24.4665
1959-03-01,24.8190
1959-04-01,25.3476
1959-05-01,25.7295
1959-06-01,25.7589
1959-07-01,25.1420
1959-08-01,24.2903
1959-09-01,24.2609
1959-10-01,24.0847
1959-11-01,24.2315
1959-12-01,25.7295
1960-01-01,26.4050
1960-02-01,26.1701
1960-03-01,25.9351
1960-04-01,25.7295
1960-05-01,25.7001
1960-06-01,25.3770
1960-07-01,25.2889
1960-08-01,25.2595
1960-09-01,24.9952
1960-10-01,24.9658
1960-11-01,24.6134
1960-12-01,24.1434
1961-01-01,24.1728
1961-02-01,24.1434
1961-03-01,24.2903
1961-04-01,24.7896
1961-05-01,25.1714
1961-06-01,25.5239
1961-07-01,25.8176
1961-08-01,26.0526
1961-09-01,26.0232
1961-10-01,26.5225
1961-11-01,26.9337
1961-12-01,27.1687
1962-01-01,26.9337
1962-02-01,27.3743
1962-03-01,27.5212
1962-04-01,27.5799
1962-05-01,27.5505
1962-06-01,27.4918
1962-07-01,27.7561
1962-08-01,27.7855
1962-09-01,27.9617
1962-10-01,27.9911
1962-11-01,28.1086
1962-12-01,28.1086
1963-01-01,28.3142
1963-02-01,28.6373
1963-03-01,28.8135
1963-04-01,29.0778
1963-05-01,29.4303
1963-06-01,29.5184
1963-07-01,29.4009
1963-08-01,29.4597
1963-09-01,29.7534
1963-10-01,29.9590
1963-11-01,30.1058
1963-12-01,30.0471
1964-01-01,30.3114
1964-02-01,30.5171
1964-03-01,30.5171
1964-04-01,31.0164
1964-05-01,31.1926
1964-06-01,31.2807
1964-07-01,31.4863
1964-08-01,31.6919
1964-09-01,31.8094
1964-10-01,31.3688
1964-11-01,32.3381
1964-12-01,32.7199
1965-01-01,33.0724
1965-02-01,33.2780
1965-03-01,33.7185
1965-04-01,33.8654
1965-05-01,34.1298
1965-06-01,34.3941
1965-07-01,34.7172
1965-08-01,34.8640
1965-09-01,34.9522
1965-10-01,35.3046
1965-11-01,35.4515
1965-12-01,35.8920
1966-01-01,36.2445
1966-02-01,36.4795
1966-03-01,36.9788
1966-04-01,37.0376
1966-05-01,37.3900
1966-06-01,37.5662
1966-07-01,37.7718
1966-08-01,37.8012
1966-09-01,38.1537
1966-10-01,38.4180
1966-11-01,38.1536
1966-12-01,38.2418
1967-01-01,38.4222
1967-02-01,37.9864
1967-03-01,37.7723
1967-04-01,38.1285
1967-05-01,37.7959
1967-06-01,37.7911
1967-07-01,37.7051
1967-08-01,38.4275
1967-09-01,38.3651
1967-10-01,38.6775
1967-11-01,39.2307
1967-12-01,39.6532
1968-01-01,39.6105
1968-02-01,39.7525
1968-03-01,39.8766
1968-04-01,39.9343
1968-05-01,40.3822
1968-06-01,40.5306
1968-07-01,40.4684
1968-08-01,40.5813
1968-09-01,40.7350
1968-10-01,40.8159
1968-11-01,41.3439
1968-12-01,41.4744
1969-01-01,41.7254
1969-02-01,41.9924
1969-03-01,42.3216
1969-04-01,42.1659
1969-05-01,42.0065
1969-06-01,42.4169
1969-07-01,42.6409
1969-08-01,42.7389
1969-09-01,42.7292
1969-10-01,42.7418
1969-11-01,42.3389
1969-12-01,42.2252
1970-01-01,41.4433
1970-02-01,41.4160
1970-03-01,41.3623
1970-04-01,41.2559
1970-05-01,41.2078
1970-06-01,41.0745
1970-07-01,41.1754
1970-08-01,41.1020
1970-09-01,40.8186
1970-10-01,40.0021
1970-11-01,39.7598
1970-12-01,40.6729
1971-01-01,40.9858
1971-02-01,40.9077
1971-03-01,40.8634
1971-04-01,41.0928
1971-05-01,41.3014
1971-06-01,41.4746
1971-07-01,41.3542
1971-08-01,41.1142
1971-09-01,41.7824
1971-10-01,42.0951
1971-11-01,42.2738
1971-12-01,42.7618
1972-01-01,43.7766
1972-02-01,44.1710
1972-03-01,44.4998
1972-04-01,44.9484
1972-05-01,44.9582
1972-06-01,45.1018
1972-07-01,45.1069
1972-08-01,45.6943
1972-09-01,46.0421
1972-10-01,46.6581
1972-11-01,47.2098
1972-12-01,47.7324
1973-01-01,48.0379
1973-02-01,48.7708
1973-03-01,48.7774
1973-04-01,48.6959
1973-05-01,49.0363
1973-06-01,49.0838
1973-07-01,49.2984
1973-08-01,49.2056
1973-09-01,49.6466
1973-10-01,49.9833
1973-11-01,50.2244
1973-12-01,50.1034
1974-01-01,49.7528
1974-02-01,49.6075
1974-03-01,49.6086
1974-04-01,49.4975
1974-05-01,49.8376
1974-06-01,49.7890
1974-07-01,49.7919
1974-08-01,49.3352
1974-09-01,49.3707
1974-10-01,49.1889
1974-11-01,47.5734
1974-12-01,45.8951
1975-01-01,45.2771
1975-02-01,44.1926
1975-03-01,43.7253
1975-04-01,43.7535
1975-05-01,43.6679
1975-06-01,43.9798
1975-07-01,44.4472
1975-08-01,44.8602
1975-09-01,45.4498
1975-10-01,45.6296
1975-11-01,45.7454
1975-12-01,46.3115
1976-01-01,46.9916
1976-02-01,47.4061
1976-03-01,47.4443
1976-04-01,47.7395
1976-05-01,47.9563
1976-06-01,47.9654
1976-07-01,48.2420
1976-08-01,48.5817
1976-09-01,48.7103
1976-10-01,48.7757
1976-11-01,49.5049
1976-12-01,50.0244
1977-01-01,49.7338
1977-02-01,50.4786
1977-03-01,51.1123
1977-04-01,51.5973
1977-05-01,51.9851
1977-06-01,52.3570
1977-07-01,52.4821
1977-08-01,52.5461
1977-09-01,52.7988
1977-10-01,52.9405
1977-11-01,52.9595
1977-12-01,53.0570
1978-01-01,52.3441
1978-02-01,52.5742
1978-03-01,53.5428
1978-04-01,54.6547
1978-05-01,54.8317
1978-06-01,55.2401
1978-07-01,55.2162
1978-08-01,55.4130
1978-09-01,55.5525
1978-10-01,56.0327
1978-11-01,56.4509
1978-12-01,56.7880
1979-01-01,56.4097
1979-02-01,56.7534
1979-03-01,56.9404
1979-04-01,56.3411
1979-05-01,56.7716
1979-06-01,56.7861
1979-07-01,56.6776
1979-08-01,56.2842
1979-09-01,56.3350
1979-10-01,56.6469
1979-11-01,56.6009
1979-12-01,56.6594
1980-01-01,56.9156
1980-02-01,56.9355
1980-03-01,56.7541
1980-04-01,55.6309
1980-05-01,54.2252
1980-06-01,53.5433
1980-07-01,53.1956
1980-08-01,53.3740
1980-09-01,54.2361
1980-10-01,54.9164
1980-11-01,55.8617
1980-12-01,56.1854
1981-01-01,55.8804
1981-02-01,55.5799
1981-03-01,55.8986
1981-04-01,55.6344
1981-05-01,56.0360
1981-06-01,56.3190
1981-07-01,56.7030
1981-08-01,56.7114
1981-09-01,56.3568
1981-10-01,55.9416
1981-11-01,55.3479
1981-12-01,54.7451
1982-01-01,53.6891
1982-02-01,54.7396
1982-03-01,54.3517
1982-04-01,53.8898
1982-05-01,53.5383
1982-06-01,53.3306
1982-07-01,53.1506
1982-08-01,52.7028
1982-09-01,52.4843
1982-10-01,52.0546
1982-11-01,51.8369
1982-12-01,51.4220
1983-01-01,52.3851
1983-02-01,52.0734
1983-03-01,52.5376
1983-04-01,53.1762
1983-05-01,53.5695
1983-06-01,53.8750
1983-07-01,54.7322
1983-08-01,55.3437
1983-09-01,56.1937
1983-10-01,56.6735
1983-11-01,56.8521
1983-12-01,57.1371
1984-01-01,58.3038
1984-02-01,58.5799
1984-03-01,58.8673
1984-04-01,59.2387
1984-05-01,59.5375
1984-06-01,59.7580
1984-07-01,59.9213
1984-08-01,59.9880
1984-09-01,59.8993
1984-10-01,59.8384
1984-11-01,60.0705
1984-12-01,60.1438
1985-01-01,59.9925
1985-02-01,60.2499
1985-03-01,60.3516
1985-04-01,60.2491
1985-05-01,60.3007
1985-06-01,60.3404
1985-07-01,59.9503
1985-08-01,60.2304
1985-09-01,60.4969
1985-10-01,60.2743
1985-11-01,60.4846
1985-12-01,61.1166
1986-01-01,61.4249
1986-02-01,60.9483
1986-03-01,60.5737
1986-04-01,60.6129
1986-05-01,60.7160
1986-06-01,60.5320
1986-07-01,60.8910
1986-08-01,60.7991
1986-09-01,60.9226
1986-10-01,61.1854
1986-11-01,61.4747
1986-12-01,62.0194
1987-01-01,61.8190
1987-02-01,62.6076
1987-03-01,62.7181
1987-04-01,63.0771
1987-05-01,63.5106
1987-06-01,63.8346
1987-07-01,64.2335
1987-08-01,64.6925
1987-09-01,64.8683
1987-10-01,65.8137
1987-11-01,66.1572
1987-12-01,66.4616
1988-01-01,66.4800
1988-02-01,66.7198
1988-03-01,66.8891
1988-04-01,67.2445
1988-05-01,67.1858
1988-06-01,67.3441
1988-07-01,67.4483
1988-08-01,67.7754
1988-09-01,67.5865
1988-10-01,67.9720
1988-11-01,68.1048
1988-12-01,68.4092
1989-01-01,68.5717
1989-02-01,68.2428
1989-03-01,68.4318
1989-04-01,68.4120
1989-05-01,67.9533
1989-06-01,67.9588
1989-07-01,67.3191
1989-08-01,67.9781
1989-09-01,67.7788
1989-10-01,67.7016
1989-11-01,67.9071
1989-12-01,68.3829
1990-01-01,67.9912
1990-02-01,68.5855
1990-03-01,68.9063
1990-04-01,68.8264
1990-05-01,68.9372
1990-06-01,69.1369
1990-07-01,69.0314
1990-08-01,69.2207
1990-09-01,69.3629
1990-10-01,68.8644
1990-11-01,68.0528
1990-12-01,67.5785
1991-01-01,67.2467
1991-02-01,66.7882
1991-03-01,66.4699
1991-04-01,66.6147
1991-05-01,67.2864
1991-06-01,67.9555
1991-07-01,67.9505
1991-08-01,68.0603
1991-09-01,68.6603
1991-10-01,68.5259
1991-11-01,68.4463
1991-12-01,68.2217
1992-01-01,67.8513
1992-02-01,68.3168
1992-03-01,68.8481
1992-04-01,69.3410
1992-05-01,69.5887
1992-06-01,69.6270
1992-07-01,70.2133
1992-08-01,69.8771
1992-09-01,70.0488
1992-10-01,70.5459
1992-11-01,70.8170
1992-12-01,70.8562
1993-01-01,71.2306
1993-02-01,71.4748
1993-03-01,71.4609
1993-04-01,71.7004
1993-05-01,71.4341
1993-06-01,71.6149
1993-07-01,71.8876
1993-08-01,71.9074
1993-09-01,72.2529
1993-10-01,72.7957
1993-11-01,73.1031
1993-12-01,73.5137
1994-01-01,73.8591
1994-02-01,73.8952
1994-03-01,74.6654
1994-04-01,75.0182
1994-05-01,75.4174
1994-06-01,75.9126
1994-07-01,76.0720
1994-08-01,76.4472
1994-09-01,76.6462
1994-10-01,77.2988
1994-11-01,77.8048
1994-12-01,78.6866
1995-01-01,79.0004
1995-02-01,79.0452
1995-03-01,79.1512
1995-04-01,79.0784
1995-05-01,79.2472
1995-06-01,79.4715
1995-07-01,79.1778
1995-08-01,80.2449
1995-09-01,80.5958
1995-10-01,80.4463
1995-11-01,80.6890
1995-12-01,80.9578
1996-01-01,80.3312
1996-02-01,81.5612
1996-03-01,81.4052
1996-04-01,82.1446
1996-05-01,82.7030
1996-06-01,83.4224
1996-07-01,83.2927
1996-08-01,83.8359
1996-09-01,84.2943
1996-10-01,84.3328
1996-11-01,85.1255
1996-12-01,85.7284
1997-01-01,85.8631
1997-02-01,86.8852
1997-03-01,87.5581
1997-04-01,87.4850
1997-05-01,87.9848
1997-06-01,88.3741
1997-07-01,88.8279
1997-08-01,89.9439
1997-09-01,90.7966
1997-10-01,91.5320
1997-11-01,92.4235
1997-12-01,92.8232
1998-01-01,93.2524
1998-02-01,93.3294
1998-03-01,93.3708
1998-04-01,93.8168
1998-05-01,94.4300
1998-06-01,93.9757
1998-07-01,93.6761
1998-08-01,95.7065
1998-09-01,95.4823
1998-10-01,96.1376
1998-11-01,96.0531
1998-12-01,96.3926
1999-01-01,96.9448
1999-02-01,97.4581
1999-03-01,97.6494
1999-04-01,97.8439
1999-05-01,98.6116
1999-06-01,98.4941
1999-07-01,99.1574
1999-08-01,99.6610
1999-09-01,99.3039
1999-10-01,100.6419
1999-11-01,101.2578
1999-12-01,102.1474
2000-01-01,102.2402
2000-02-01,102.6533
2000-03-01,103.0869
2000-04-01,103.8621
2000-05-01,104.2161
2000-06-01,104.3381
2000-07-01,104.0354
2000-08-01,103.7633
2000-09-01,104.2325
2000-10-01,103.7444
2000-11-01,103.6932
2000-12-01,103.3149
2001-01-01,102.6162
2001-02-01,102.0213
2001-03-01,101.5900
2001-04-01,101.2945
2001-05-01,100.6257
2001-06-01,100.0474
2001-07-01,99.6035
2001-08-01,99.2326
2001-09-01,98.8162
2001-10-01,98.2665
2001-11-01,97.7567
2001-12-01,97.7470
2002-01-01,98.2590
2002-02-01,98.3570
2002-03-01,99.1292
2002-04-01,99.5315
2002-05-01,99.9444
2002-06-01,100.8802
2002-07-01,100.5617
2002-08-01,100.7353
2002-09-01,100.7961
2002-10-01,100.4691
2002-11-01,100.8907
2002-12-01,100.4459
2003-01-01,101.0551
2003-02-01,101.3564
2003-03-01,101.1106
2003-04-01,100.3445
2003-05-01,100.2446
2003-06-01,100.4469
2003-07-01,100.8314
2003-08-01,100.7599
2003-09-01,101.2807
2003-10-01,101.2282
2003-11-01,102.0420
2003-12-01,102.0422
2004-01-01,102.2904
2004-02-01,103.0345
2004-03-01,102.4388
2004-04-01,103.0685
2004-05-01,103.6789
2004-06-01,102.9309
2004-07-01,103.5938
2004-08-01,103.8290
2004-09-01,103.6478
2004-10-01,104.4074
2004-11-01,104.6541
2004-12-01,105.3070
2005-01-01,105.5963
2005-02-01,106.2295
2005-03-01,106.1033
2005-04-01,106.2128
2005-05-01,106.6034
2005-06-01,107.2787
2005-07-01,107.3023
2005-08-01,107.5921
2005-09-01,105.8396
2005-10-01,107.0570
2005-11-01,108.2431
2005-12-01,109.1496
2006-01-01,109.1081
2006-02-01,109.3862
2006-03-01,109.9597
2006-04-01,110.9443
2006-05-01,110.8746
2006-06-01,111.8594
2006-07-01,112.3067
2006-08-01,112.5208
2006-09-01,112.1707
2006-10-01,111.9994
2006-11-01,111.5291
2006-12-01,112.2295
2007-01-01,111.6827
2007-02-01,112.5319
2007-03-01,112.4324
2007-04-01,113.0619
2007-05-01,112.9510
2007-06-01,113.5026
2007-07-01,114.2392
2007-08-01,114.1040
2007-09-01,114.2072
2007-10-01,113.5484
2007-11-01,113.9826
2007-12-01,114.1268
2008-01-01,114.2334
