observation_date,BOGZ1FL153064486Q_20240115
1974-01-01,17.6483402250
1974-04-01,15.5945069866
1974-07-01,11.6587724577
1974-10-01,11.4094368166
1975-01-01,13.5817249585
1975-04-01,14.9881316459
1975-07-01,13.0713299557
1975-10-01,13.6744591532
1976-01-01,15.3367643431
1976-04-01,15.3535524018
1976-07-01,15.2685519520
1976-10-01,15.3968130968
1977-01-01,14.0037521906
1977-04-01,14.0371553960
1977-07-01,13.1490213086
1977-10-01,12.2887178643
1978-01-01,11.3604291033
1978-04-01,11.7620611480
1978-07-01,12.1806506421
1978-10-01,11.3926273992
1979-01-01,11.7552063605
1979-04-01,11.6479224130
1979-07-01,11.9771205322
1979-10-01,12.0898724555
1980-01-01,10.9395636926
1980-04-01,12.0253758309
1980-07-01,12.9900880451
1980-10-01,13.8451677284
1981-01-01,13.6359720066
1981-04-01,13.1310206170
1981-07-01,11.0584508750
1981-10-01,11.5568489876
1982-01-01,9.9483971062
1982-04-01,9.4527679467
1982-07-01,9.9217108958
1982-10-01,11.5237964167
1983-01-01,12.3174487702
1983-04-01,13.3967238215
1983-07-01,12.8230714819
1983-10-01,12.0842940599
1984-01-01,11.3487237802
1984-04-01,10.4698120125
1984-07-01,10.7856579445
1984-10-01,10.6343383312
1985-01-01,11.1418237157
1985-04-01,11.4652462120
1985-07-01,10.6461013647
1985-10-01,12.1440946257
1986-01-01,13.2493730365
1986-04-01,13.4548316660
1986-07-01,12.0967445899
1986-10-01,13.0796177648
1987-01-01,14.9457504236
1987-04-01,14.7782631614
1987-07-01,15.1398506131
1987-10-01,12.3492069235
1988-01-01,12.9922619502
1988-04-01,13.4136175035
1988-07-01,13.2685464563
1988-10-01,13.6948684096
1989-01-01,14.0457078046
1989-04-01,14.5562120032
1989-07-01,15.3314022925
1989-10-01,15.5201347681
1990-01-01,14.5408568553
1990-04-01,14.8693921222
1990-07-01,12.4798435843
1990-10-01,13.6235924276
1991-01-01,15.2827453768
1991-04-01,15.1014130688
1991-07-01,15.8538843135
1991-10-01,17.7058958371
1992-01-01,17.3880514899
1992-04-01,17.2248903503
1992-07-01,17.5818036297
1992-10-01,19.2367433151
1993-01-01,19.6153395378
1993-04-01,19.7500594453
1993-07-01,20.3215598634
1993-10-01,20.8476149860
1994-01-01,20.0788559251
1994-04-01,19.7771269364
1994-07-01,20.1517997728
1994-10-01,19.9443812232
1995-01-01,20.9539972457
1995-04-01,21.9751370433
1995-07-01,23.1855559550
1995-10-01,24.1638694014
1996-01-01,21.3367666282
1996-04-01,22.2355263099
1996-07-01,22.4574745047
1996-10-01,26.2436227844
1997-01-01,26.2617378078
1997-04-01,28.9075839418
1997-07-01,30.2559297244
1997-10-01,30.1658566411
1998-01-01,32.6343249591
1998-04-01,32.5148363150
1998-07-01,29.3641008744
1998-10-01,32.9789764545
1999-01-01,33.0757666971
1999-04-01,34.7327740290
1999-07-01,33.3640259084
1999-10-01,37.1052046063
2000-01-01,38.3700733173
2000-04-01,37.0707187926
2000-07-01,36.5294454344
2000-10-01,33.2165735544
2001-01-01,30.1613642191
2001-04-01,31.5087251012
2001-07-01,27.3232528086
2001-10-01,29.6427041431
2002-01-01,29.6572151998
2002-04-01,27.1453564701
2002-07-01,22.8100596477
2002-10-01,23.8284391092
2003-01-01,22.6481842907
2003-04-01,25.3659354236
2003-07-01,26.3799449017
2003-10-01,28.5270510474
2004-01-01,28.4261426253
2004-04-01,28.1829307409
2004-07-01,27.4940228991
2004-10-01,28.8526520903
2005-01-01,28.6008355481
2005-04-01,28.8329167885
2005-07-01,29.6716096600
2005-10-01,29.7372423144
2006-01-01,31.3344623671
2006-04-01,30.4386804065
2006-07-01,30.7791530472
2006-10-01,32.1712928361
2007-01-01,32.6046078620
2007-04-01,33.0708527984
2007-07-01,32.6284384381
2007-10-01,31.0844338415
2008-01-01,28.9949548911
2008-04-01,28.1101710912
2008-07-01,25.2415504409
2008-10-01,20.6608683700
2009-01-01,18.8466836386
2009-04-01,22.2517351743
2009-07-01,24.9895002202
2009-10-01,25.5682643995
2010-01-01,26.3257879776
2010-04-01,23.9733024941
2010-07-01,25.8712041684
2010-10-01,27.5006151506
2011-01-01,28.6125877214
2011-04-01,28.1419515976
2011-07-01,24.1804546989
2011-10-01,25.3456120630
2012-01-01,27.5140758133
2012-04-01,26.4403524959
2012-07-01,27.2399452721
2012-10-01,27.0934665623
2013-01-01,29.2146789259
2013-04-01,29.5583701496
2013-07-01,30.4798320530
2013-10-01,31.6999171222
2014-01-01,32.3478956346
2014-04-01,33.1212672668
2014-07-01,32.4288502908
2014-10-01,32.9538477970
2015-01-01,33.0540850782
2015-04-01,33.0140769523
2015-07-01,30.8543627353
2015-10-01,31.7496343887
2016-01-01,31.6821750876
2016-04-01,31.9259956827
2016-07-01,32.3772644336
2016-10-01,32.8549614135
2017-01-01,33.8510316516
2017-04-01,34.1802587122
2017-07-01,34.7941856285
2017-10-01,35.7671512814
2018-01-01,35.3436260093
2018-04-01,35.5347494690
2018-07-01,36.3862390556
2018-10-01,32.6934002545
2019-01-01,35.4392577552
2019-04-01,35.7216979540
2019-07-01,35.2810421146
2019-10-01,36.6877240679
2020-01-01,30.5019358582
2020-04-01,34.3314532436
2020-07-01,36.0023320360
2020-10-01,38.9332803359
2021-01-01,40.1820784785
2021-04-01,41.4815810594
2021-07-01,41.0217805984
2021-10-01,41.6228546911
2022-01-01,40.5403087553
2022-04-01,36.3135213987
2022-07-01,35.3783123907
2022-10-01,36.8228782537
2023-01-01,37.9667868514
2023-04-01,39.2279189385
2023-07-01,38.3024035650
