observation_date,BOGZ1FL153064486Q_20220915
1974-01-01,17.6439085963
1974-04-01,15.5919499075
1974-07-01,11.6665127703
1974-10-01,11.4129141731
1975-01-01,13.5783052071
1975-04-01,14.9801396219
1975-07-01,13.0702855802
1975-10-01,13.6723889851
1976-01-01,15.3311292070
1976-04-01,15.3502118468
1976-07-01,15.2665240485
1976-10-01,15.3955702433
1977-01-01,14.0047039454
1977-04-01,14.0361602478
1977-07-01,13.1483587071
1977-10-01,12.2872049034
1978-01-01,11.3612697181
1978-04-01,11.7602895338
1978-07-01,12.1760506244
1978-10-01,11.3917507260
1979-01-01,11.7531676577
1979-04-01,11.6467830581
1979-07-01,11.9743538620
1979-10-01,12.0894735018
1980-01-01,10.9407303554
1980-04-01,12.0251963027
1980-07-01,12.9897889755
1980-10-01,13.8445722166
1981-01-01,13.6360974547
1981-04-01,13.1313752577
1981-07-01,11.0617781423
1981-10-01,11.5588646338
1982-01-01,9.9521245257
1982-04-01,9.4572967735
1982-07-01,9.9235063979
1982-10-01,11.5216906210
1983-01-01,12.3137581956
1983-04-01,13.3898926378
1983-07-01,12.8156311951
1983-10-01,12.0776728491
1984-01-01,11.3439576786
1984-04-01,10.4661262979
1984-07-01,10.7798529474
1984-10-01,10.6280862175
1985-01-01,11.1339276500
1985-04-01,11.4566249130
1985-07-01,10.6386672114
1985-10-01,12.1315839704
1986-01-01,13.2342877656
1986-04-01,13.4394696761
1986-07-01,12.0871161869
1986-10-01,13.0703965977
1987-01-01,14.9340245578
1987-04-01,14.7668760438
1987-07-01,15.1272233896
1987-10-01,12.3465811879
1988-01-01,12.9894407802
1988-04-01,13.4109351483
1988-07-01,13.2676605574
1988-10-01,13.6946210547
1989-01-01,14.0298017626
1989-04-01,14.5361552120
1989-07-01,15.3076997907
1989-10-01,15.4958420258
1990-01-01,14.5059060219
1990-04-01,14.8386295391
1990-07-01,12.4603557561
1990-10-01,13.5970271414
1991-01-01,15.2417027065
1991-04-01,15.0674631960
1991-07-01,15.8262518864
1991-10-01,17.6743446707
1992-01-01,17.3448950943
1992-04-01,17.1894579292
1992-07-01,17.5553205238
1992-10-01,19.2046191577
1993-01-01,19.5762737428
1993-04-01,19.7190496101
1993-07-01,20.3030974616
1993-10-01,20.8203522773
1994-01-01,20.0429543962
1994-04-01,19.7477772093
1994-07-01,20.1311288704
1994-10-01,19.9183839409
1995-01-01,20.9192603740
1995-04-01,21.9456788401
1995-07-01,23.1648309668
1995-10-01,24.1368771913
1996-01-01,24.8609033372
1996-04-01,25.4647902243
1996-07-01,25.5413786104
1996-10-01,26.2930879481
1997-01-01,26.3113710863
1997-04-01,28.9636327596
1997-07-01,30.3227222441
1997-10-01,30.1750118013
1998-01-01,32.5434649376
1998-04-01,32.5384063905
1998-07-01,29.3777397925
1998-10-01,32.9739208970
1999-01-01,32.9749600982
1999-04-01,34.7188199890
1999-07-01,33.3292765130
1999-10-01,37.0810287811
2000-01-01,38.2258608519
2000-04-01,36.9354635585
2000-07-01,36.4372465557
2000-10-01,33.0872452400
2001-01-01,30.0287993984
2001-04-01,31.4640614717
2001-07-01,27.3112920613
2001-10-01,29.5907906026
2002-01-01,29.6126067796
2002-04-01,27.1032436824
2002-07-01,22.8183650115
2002-10-01,23.7960985871
2003-01-01,22.5637042667
2003-04-01,25.2813364658
2003-07-01,26.2907776343
2003-10-01,28.3697495344
2004-01-01,28.3146624579
2004-04-01,28.0492618439
2004-07-01,27.4290459893
2004-10-01,28.6972595397
2005-01-01,28.4687278647
2005-04-01,28.7131939057
2005-07-01,29.5514180023
2005-10-01,29.5655185449
2006-01-01,30.9771777508
2006-04-01,30.1587913563
2006-07-01,30.4752304868
2006-10-01,31.8363910708
2007-01-01,32.2256203861
2007-04-01,32.7852523699
2007-07-01,32.3871801985
2007-10-01,30.7857541964
2008-01-01,28.6320097423
2008-04-01,27.8686323559
2008-07-01,24.9255074346
2008-10-01,20.4377911210
2009-01-01,18.5502790190
2009-04-01,21.8649606148
2009-07-01,24.6065733155
2009-10-01,25.1569321083
2010-01-01,25.9777915537
2010-04-01,23.6341589955
2010-07-01,25.5389728719
2010-10-01,27.1786703848
2011-01-01,28.3568716039
2011-04-01,27.9010730910
2011-07-01,23.9482612435
2011-10-01,25.1338163094
2012-01-01,27.3202905040
2012-04-01,26.3218766110
2012-07-01,27.1306972910
2012-10-01,26.9396607804
2013-01-01,28.9963179394
2013-04-01,29.3397033674
2013-07-01,30.2577278901
2013-10-01,31.4947113484
2014-01-01,32.0715160980
2014-04-01,32.9571487900
2014-07-01,32.2449471864
2014-10-01,32.7326365775
2015-01-01,32.9580540656
2015-04-01,32.9328190781
2015-07-01,30.7977255104
2015-10-01,31.6740709666
2016-01-01,31.6500030332
2016-04-01,31.9736754580
2016-07-01,32.3995422676
2016-10-01,32.8166723316
2017-01-01,33.8164946946
2017-04-01,34.2562887415
2017-07-01,34.8060783286
2017-10-01,35.6977682803
2018-01-01,35.2940102569
2018-04-01,35.4453697843
2018-07-01,36.2944132669
2018-10-01,32.5502136143
2019-01-01,35.3470067867
2019-04-01,35.7229480723
2019-07-01,35.3202550533
2019-10-01,36.6693660059
2020-01-01,30.6542103785
2020-04-01,34.4870740798
2020-07-01,36.2110215718
2020-10-01,38.9651784228
2021-01-01,40.1222661427
2021-04-01,41.4740666504
2021-07-01,40.9717990047
2021-10-01,41.7468060798
2022-01-01,39.8884728332
2022-04-01,35.4701827199
