observation_date,USACSCICP02STSAM_20210315
1979-04-01,71.0122836904869
1979-05-01,73.2717654442751
1979-06-01,70.7970949520308
1979-07-01,64.9869990137183
1979-08-01,69.3983681520667
1979-09-01,71.7654442750829
1979-10-01,66.8161032905944
1979-11-01,68.1072357213306
1979-12-01,65.6325652290864
1980-01-01,72.0882273827670
1980-02-01,71.9806330135390
1980-03-01,60.7908186138259
1980-04-01,56.7022325831615
1980-05-01,55.6262888908814
1980-06-01,63.1578947368421
1980-07-01,67.0312920290505
1980-08-01,72.4110104904510
1980-09-01,79.2970501210437
1980-10-01,80.6957769210078
1980-11-01,82.5248811978840
1980-12-01,69.3983681520667
1981-01-01,76.8223796287994
1981-02-01,71.9806330135390
1981-03-01,71.5502555366269
1981-04-01,77.8983233210796
1981-05-01,82.0945037209719
1981-06-01,78.6514839056756
1981-07-01,79.7274275979557
1981-08-01,83.0628530440240
1981-09-01,78.6514839056756
1981-10-01,75.6388415672913
1981-11-01,67.2464807675065
1981-12-01,69.1831794136107
1982-01-01,76.3920021518874
1982-02-01,71.5502555366269
1982-03-01,66.7085089213664
1982-04-01,70.4743118443468
1982-05-01,72.6261992289070
1982-06-01,70.6895005828028
1982-07-01,70.3667174751188
1982-08-01,70.3667174751188
1982-09-01,74.5628978750112
1982-10-01,78.9742670133596
1982-11-01,77.5755402133955
1982-12-01,77.3603514749395
1983-01-01,75.7464359365193
1983-02-01,80.2653994440958
1983-03-01,86.9362503362324
1983-04-01,95.8665829821572
1983-05-01,100.3855464897340
1983-06-01,99.2020084282256
1983-07-01,99.8475746435936
1983-08-01,97.8032816282614
1983-09-01,96.7273379359814
1983-10-01,96.0817717206133
1983-11-01,98.0184703667175
1983-12-01,101.3538958127860
1984-01-01,107.7019635972380
1984-02-01,104.7969156280820
1984-03-01,108.6703129202900
1984-04-01,103.3981888281180
1984-05-01,105.5500762126780
1984-06-01,102.7526226127500
1984-07-01,103.9361606742580
1984-08-01,106.6260199049580
1984-09-01,108.5627185510620
1984-10-01,103.6133775665740
1984-11-01,102.9678113512060
1984-12-01,99.9551690128217
1985-01-01,103.2905944588900
1985-02-01,100.8159239666460
1985-03-01,100.8159239666460
1985-04-01,101.7842732896980
1985-05-01,98.7716309513136
1985-06-01,103.8285663050300
1985-07-01,101.1387070743300
1985-08-01,99.4171971666816
1985-09-01,99.0944140589976
1985-10-01,95.1134223975612
1985-11-01,97.8032816282614
1985-12-01,101.0311127051020
1986-01-01,102.8602169819780
1986-02-01,103.1830000896620
1986-03-01,102.3222451358380
1986-04-01,103.5057831973460
1986-05-01,101.9994620281540
1986-06-01,106.8412086434140
1986-07-01,105.1196987357660
1986-08-01,102.1070563973820
1986-09-01,98.8792253205416
1986-10-01,102.8602169819780
1986-11-01,98.3412534744015
1986-12-01,95.8665829821572
1987-01-01,97.2653097821214
1987-02-01,97.0501210436654
1987-03-01,97.6956872590334
1987-04-01,99.8475746435936
1987-05-01,98.0184703667175
1987-06-01,98.4488478436295
1987-07-01,100.8159239666460
1987-08-01,101.5690845512420
1987-09-01,100.7083295974180
1987-10-01,96.0817717206133
1987-11-01,89.4109208284766
1987-12-01,93.3919124899130
1988-01-01,97.6956872590334
1988-02-01,98.5564422128575
1988-03-01,101.7842732896980
1988-04-01,98.1260647359455
1988-05-01,101.9994620281540
1988-06-01,101.8918676589260
1988-07-01,100.4931408589620
1988-08-01,104.7969156280820
1988-09-01,104.6893212588540
1988-10-01,101.2463014435580
1988-11-01,100.0627633820500
1988-12-01,98.8792253205416
1989-01-01,105.3348874742220
1989-02-01,102.6450282435220
1989-03-01,101.4614901820140
1989-04-01,98.4488478436295
1989-05-01,97.5880928898054
1989-06-01,97.4804985205774
1989-07-01,98.9868196897696
1989-08-01,96.4045548282973
1989-09-01,103.0754057204340
1989-10-01,101.0311127051020
1989-11-01,97.8032816282614
1989-12-01,97.3729041513494
1990-01-01,100.0627633820500
1990-02-01,96.2969604590693
1990-03-01,98.2336591051735
1990-04-01,101.0311127051020
1990-05-01,97.4804985205774
1990-06-01,95.0058280283332
1990-07-01,94.8982336591052
1990-08-01,82.2020980902000
1990-09-01,78.3287007979916
1990-10-01,68.7528019366986
1990-11-01,71.0122836904869
1990-12-01,70.4743118443468
1991-01-01,71.8730386443110
1991-02-01,75.7464359365193
1991-03-01,94.3602618129651
1991-04-01,88.0121940285125
1991-05-01,84.2463911055322
1991-06-01,88.3349771361965
1991-07-01,89.1957320900206
1991-08-01,88.2273827669685
1991-09-01,89.3033264592486
1991-10-01,84.2463911055322
1991-11-01,74.3477091365552
1991-12-01,73.3793598135031
1992-01-01,72.6261992289070
1992-02-01,74.0249260288712
1992-03-01,81.7717206132879
1992-04-01,83.0628530440240
1992-05-01,85.2147404285842
1992-06-01,86.5058728593204
1992-07-01,82.4172868286560
1992-08-01,81.8793149825159
1992-09-01,81.3413431363759
1992-10-01,78.8666726441316
1992-11-01,91.7779969514929
1992-12-01,97.9108759974895
1993-01-01,96.0817717206133
1993-02-01,93.1767237514570
1993-03-01,92.4235631668609
1993-04-01,92.1007800591769
1993-05-01,86.3982784900924
1993-06-01,87.6894109208285
1993-07-01,82.8476643055680
1993-08-01,83.1704474132520
1993-09-01,83.8160136286201
1993-10-01,88.9805433515646
1993-11-01,87.3666278131444
1993-12-01,94.8982336591052
1994-01-01,101.4614901820140
1994-02-01,100.2779521205060
1994-03-01,98.4488478436295
1994-04-01,99.6323859051376
1994-05-01,99.8475746435936
1994-06-01,98.1260647359455
1994-07-01,95.7589886129293
1994-08-01,98.6640365820856
1994-09-01,98.4488478436295
1994-10-01,99.7399802743656
1994-11-01,98.5564422128575
1994-12-01,102.3222451358380
1995-01-01,105.0121043665380
1995-02-01,102.3222451358380
1995-03-01,97.1577154128934
1995-04-01,99.5247915359096
1995-05-01,96.6197435667534
1995-06-01,99.7399802743656
1995-07-01,101.5690845512420
1995-08-01,103.5057831973460
1995-09-01,95.6513942437013
1995-10-01,97.0501210436654
1995-11-01,94.8982336591052
1995-12-01,97.9108759974895
1996-01-01,96.0817717206133
1996-02-01,95.2210167667892
1996-03-01,100.8159239666460
1996-04-01,99.7399802743656
1996-05-01,96.1893660898413
1996-06-01,99.4171971666816
1996-07-01,101.8918676589260
1996-08-01,102.5374338742940
1996-09-01,101.8918676589260
1996-10-01,103.8285663050300
1996-11-01,106.7336142741860
1996-12-01,104.2589437819420
1997-01-01,104.7969156280820
1997-02-01,107.2715861203260
1997-03-01,107.5943692280100
1997-04-01,109.1006903972030
1997-05-01,111.0373890433070
1997-06-01,112.4361158432710
1997-07-01,115.2335694431990
1997-08-01,112.3285214740430
1997-09-01,114.0500313816910
1997-10-01,113.6196539047790
1997-11-01,115.3411638124270
1997-12-01,109.8538509817990
1998-01-01,114.6955975970590
1998-02-01,118.7841836277240
1998-03-01,114.5880032278310
1998-04-01,116.9550793508470
1998-05-01,114.5880032278310
1998-06-01,113.6196539047790
1998-07-01,113.1892764278670
1998-08-01,112.3285214740430
1998-09-01,108.5627185510620
1998-10-01,104.7969156280820
1998-11-01,110.4994171971670
1998-12-01,108.1323410741500
1999-01-01,111.7905496279030
1999-02-01,116.3095131354790
1999-03-01,113.7272482740070
1999-04-01,112.5437102124990
1999-05-01,114.9107863355150
1999-06-01,115.4487581816550
1999-07-01,114.0500313816910
1999-08-01,112.4361158432710
1999-09-01,115.3411638124270
1999-10-01,111.0373890433070
1999-11-01,115.3411638124270
1999-12-01,113.4044651663230
2000-01-01,120.5056935353720
2000-02-01,119.7525329507760
2000-03-01,115.2335694431990
2000-04-01,117.4930511969870
2000-05-01,119.1069667354080
2000-06-01,114.4804088586030
2000-07-01,116.5247018739350
2000-08-01,115.4487581816550
2000-09-01,114.9107863355150
2000-10-01,113.8348426432350
2000-11-01,115.7715412893390
2000-12-01,105.8728593203620
2001-01-01,101.8918676589260
2001-02-01,97.4804985205774
2001-03-01,98.4488478436295
2001-04-01,95.1134223975612
2001-05-01,98.9868196897696
2001-06-01,99.6323859051376
2001-07-01,99.4171971666816
2001-08-01,98.4488478436295
2001-09-01,88.0121940285125
2001-10-01,88.9805433515646
2001-11-01,90.2716757823007
2001-12-01,95.5437998744732
2002-01-01,100.0627633820500
2002-02-01,97.5880928898054
2002-03-01,102.9678113512060
2002-04-01,100.0627633820500
2002-05-01,104.2589437819420
2002-06-01,99.4171971666816
2002-07-01,94.7906392898772
2002-08-01,94.2526674437371
2002-09-01,92.6387519053170
2002-10-01,86.7210615977764
2002-11-01,90.5944588899848
2002-12-01,93.2843181206850
2003-01-01,88.6577602438806
2003-02-01,85.9679010131803
2003-03-01,83.4932305209360
2003-04-01,92.5311575360890
2003-05-01,99.0944140589976
2003-06-01,96.5121491975253
2003-07-01,97.8032816282614
2003-08-01,96.0817717206133
2003-09-01,94.3602618129651
2003-10-01,96.4045548282973
2003-11-01,100.8159239666460
2003-12-01,99.6323859051376
2004-01-01,111.6829552586750
2004-02-01,101.5690845512420
2004-03-01,103.0754057204340
2004-04-01,101.3538958127860
2004-05-01,97.0501210436654
2004-06-01,102.8602169819780
2004-07-01,104.0437550434860
2004-08-01,103.1830000896620
2004-09-01,101.3538958127860
2004-10-01,98.6640365820856
2004-11-01,99.8475746435936
2004-12-01,104.4741325203980
2005-01-01,102.7526226127500
2005-02-01,101.2463014435580
2005-03-01,99.6323859051376
2005-04-01,94.3602618129651
2005-05-01,93.4995068591410
2005-06-01,103.2905944588900
2005-07-01,103.8285663050300
2005-08-01,95.8665829821573
2005-09-01,82.7400699363400
2005-10-01,79.8350219671837
2005-11-01,87.7970052900565
2005-12-01,98.4488478436295
2006-01-01,98.1260647359455
2006-02-01,93.2843181206850
2006-03-01,95.6513942437013
2006-04-01,94.0374787052811
2006-05-01,85.1071460593562
2006-06-01,91.3476194745808
2006-07-01,91.1324307361248
2006-08-01,88.2273827669685
2006-09-01,91.8855913207209
2006-10-01,100.7083295974180
2006-11-01,99.0944140589976
2006-12-01,98.6640365820856
2007-01-01,104.2589437819420
2007-02-01,98.2336591051735
2007-03-01,95.1134223975612
2007-04-01,93.7146955975971
2007-05-01,95.0058280283332
2007-06-01,91.7779969514929
2007-07-01,97.2653097821214
2007-08-01,89.7337039361607
2007-09-01,89.7337039361607
2007-10-01,87.0438447054604
2007-11-01,81.8793149825159
2007-12-01,81.2337487671478
2008-01-01,84.3539854747602
2008-02-01,76.1768134134314
2008-03-01,74.7780866134672
2008-04-01,67.3540751367345
2008-05-01,64.3414327983502
2008-06-01,60.6832242445978
2008-07-01,65.8477539675424
2008-08-01,67.7844526136466
2008-09-01,75.6388415672913
2008-10-01,61.9743566753340
2008-11-01,59.4996861830898
2008-12-01,64.6642159060342
2009-01-01,65.8477539675424
2009-02-01,60.5756298753698
2009-03-01,61.6515735676500
2009-04-01,70.0439343674348
2009-05-01,73.9173316596432
2009-06-01,76.1768134134314
2009-07-01,71.0122836904869
2009-08-01,70.6895005828028
2009-09-01,79.0818613825876
2009-10-01,75.9616246749754
2009-11-01,72.5186048596790
2009-12-01,78.0059176903076
2010-01-01,80.0502107056397
2010-02-01,79.1894557518156
2010-03-01,79.1894557518156
2010-04-01,77.6831345826235
2010-05-01,79.1894557518156
2010-06-01,81.7717206132879
2010-07-01,72.9489823365911
2010-08-01,74.1325203980992
2010-09-01,73.3793598135031
2010-10-01,72.8413879673630
2010-11-01,77.0375683672554
2010-12-01,80.1578050748678
2011-01-01,79.8350219671837
2011-02-01,83.3856361517081
2011-03-01,72.6261992289070
2011-04-01,75.1008697211512
2011-05-01,79.9426163364117
2011-06-01,76.9299739980274
2011-07-01,68.5376131982426
2011-08-01,59.9300636600018
2011-09-01,63.9110553214382
2011-10-01,65.5249708598583
2011-11-01,68.9679906751547
2011-12-01,75.2084640903793
2012-01-01,80.6957769210078
2012-02-01,81.0185600286918
2012-03-01,81.9869093517439
2012-04-01,82.2020980902000
2012-05-01,85.3223347978122
2012-06-01,78.7590782749036
2012-07-01,77.7907289518515
2012-08-01,79.9426163364117
2012-09-01,84.2463911055322
2012-10-01,88.8729489823366
2012-11-01,88.9805433515646
2012-12-01,78.4362951672196
2013-01-01,79.4046444902717
2013-02-01,83.4932305209361
2013-03-01,84.5691742132162
2013-04-01,82.2020980902000
2013-05-01,90.9172419976688
2013-06-01,90.4868645207568
2013-07-01,91.5628082130368
2013-08-01,88.3349771361965
2013-09-01,83.3856361517081
2013-10-01,78.7590782749036
2013-11-01,80.8033712902358
2013-12-01,88.7653546131086
2014-01-01,87.3666278131444
2014-02-01,87.7970052900565
2014-03-01,86.0754953824083
2014-04-01,90.4868645207568
2014-05-01,88.1197883977405
2014-06-01,88.7653546131086
2014-07-01,87.4742221823724
2014-08-01,88.7653546131086
2014-09-01,91.0248363668968
2014-10-01,93.4995068591410
2014-11-01,95.5437998744732
2014-12-01,100.7083295974180
2015-01-01,105.5500762126780
2015-02-01,102.6450282435220
2015-03-01,100.0627633820500
2015-04-01,103.1830000896620
2015-05-01,97.5880928898054
2015-06-01,103.3981888281180
2015-07-01,100.1703577512780
2015-08-01,98.8792253205416
2015-09-01,93.8222899668251
2015-10-01,96.8349323052094
2015-11-01,98.2336591051735
2015-12-01,99.6323859051376
2016-01-01,98.9868196897696
2016-02-01,98.6640365820856
2016-03-01,97.9108759974895
2016-04-01,95.7589886129293
2016-05-01,101.8918676589260
2016-06-01,100.6007352281900
2016-07-01,96.8349323052094
2016-08-01,96.6197435667534
2016-09-01,98.1260647359455
2016-10-01,93.8222899668251
2016-11-01,100.9235183358740
2016-12-01,105.6576705819060
2017-01-01,105.9804536895900
2017-02-01,103.6133775665740
2017-03-01,104.2589437819420
2017-04-01,104.3665381511700
2017-05-01,104.4741325203980
2017-06-01,102.3222451358380
2017-07-01,100.4931408589620
2017-08-01,104.1513494127140
2017-09-01,102.3222451358380
2017-10-01,108.3475298126060
2017-11-01,105.9804536895900
2017-12-01,103.1830000896620
2018-01-01,102.9678113512060
2018-02-01,107.2715861203260
2018-03-01,109.1006903972030
2018-04-01,106.3032367972740
2018-05-01,105.4424818434500
2018-06-01,105.6576705819060
2018-07-01,105.3348874742220
2018-08-01,103.5057831973460
2018-09-01,107.7019635972380
2018-10-01,106.0880480588180
2018-11-01,104.9045099973100
2018-12-01,105.7652649511340
2019-01-01,98.1260647359455
2019-02-01,100.9235183358740
2019-03-01,105.8728593203620
2019-04-01,104.5817268896260
2019-05-01,107.5943692280100
2019-06-01,105.6576705819060
2019-07-01,105.8728593203620
2019-08-01,96.6197435667534
2019-09-01,100.2779521205060
2019-10-01,102.7526226127500
2019-11-01,104.1513494127140
2019-12-01,106.8412086434140
2020-01-01,107.3791804895540
2020-02-01,108.6703129202900
2020-03-01,95.8665829821573
2020-04-01,77.2527571057115
2020-05-01,77.7907289518515
2020-06-01,84.0312023670761
2020-07-01,78.0059176903076
2020-08-01,79.7274275979557
2020-09-01,86.5058728593204
2020-10-01,88.0121940285125
2020-11-01,82.7400699363400
2020-12-01,86.8286559670044
2021-01-01,84.9995516901282
2021-02-01,81.9869093517439
