observation_date,BOGZ1FL153064486Q_20230815
1974-01-01,17.6483446173
1974-04-01,15.5944851475
1974-07-01,11.6587523381
1974-10-01,11.4094462215
1975-01-01,13.5817350652
1975-04-01,14.9881465574
1975-07-01,13.0713597845
1975-10-01,13.6744767518
1976-01-01,15.3367899070
1976-04-01,15.3535644831
1976-07-01,15.2685387007
1976-10-01,15.3968124098
1977-01-01,14.0037511923
1977-04-01,14.0371616476
1977-07-01,13.1490279718
1977-10-01,12.2887207762
1978-01-01,11.3604425853
1978-04-01,11.7620643364
1978-07-01,12.1806320365
1978-10-01,11.3926209204
1979-01-01,11.7552062131
1979-04-01,11.6479216830
1979-07-01,11.9771250323
1979-10-01,12.0898542203
1980-01-01,10.9395586414
1980-04-01,12.0253647208
1980-07-01,12.9900964230
1980-10-01,13.8451573844
1981-01-01,13.6359593213
1981-04-01,13.1310107656
1981-07-01,11.0584469596
1981-10-01,11.5568395521
1982-01-01,9.9484021214
1982-04-01,9.4527760523
1982-07-01,9.9217180621
1982-10-01,11.5238066797
1983-01-01,12.3174623156
1983-04-01,13.3967456563
1983-07-01,12.8230911678
1983-10-01,12.0843091078
1984-01-01,11.3487257392
1984-04-01,10.4698016182
1984-07-01,10.7856486750
1984-10-01,10.6343359976
1985-01-01,11.1418176379
1985-04-01,11.4652460233
1985-07-01,10.6461169271
1985-10-01,12.1440977619
1986-01-01,13.2494075754
1986-04-01,13.4548608769
1986-07-01,12.0967573740
1986-10-01,13.0796188421
1987-01-01,14.9457508154
1987-04-01,14.7782677947
1987-07-01,15.1398471451
1987-10-01,12.3492051860
1988-01-01,12.9922543220
1988-04-01,13.4136069304
1988-07-01,13.2685443477
1988-10-01,13.6948634257
1989-01-01,14.0457047319
1989-04-01,14.5562104099
1989-07-01,15.3313990965
1989-10-01,15.5201325931
1990-01-01,14.5290211967
1990-04-01,14.8634539552
1990-07-01,12.4816303769
1990-10-01,13.6199858386
1991-01-01,15.2678000303
1991-04-01,15.0939094415
1991-07-01,15.8537130445
1991-10-01,17.7012547658
1992-01-01,17.3737272351
1992-04-01,17.2175540605
1992-07-01,17.5830178024
1992-10-01,19.2317885805
1993-01-01,19.6011810740
1993-04-01,19.7415088462
1993-07-01,20.3228641684
1993-10-01,20.8427979347
1994-01-01,20.0653466376
1994-04-01,19.7691244505
1994-07-01,20.1533320028
1994-10-01,19.9401773525
1995-01-01,20.9422649613
1995-04-01,21.9691138258
1995-07-01,23.1883094624
1995-10-01,24.1599863668
1996-01-01,24.8801208602
1996-04-01,25.4767880253
1996-07-01,25.5597262175
1996-10-01,26.2899789224
1997-01-01,26.3266623747
1997-04-01,28.9849427532
1997-07-01,30.3403818028
1997-10-01,30.1918310419
1998-01-01,32.6283488730
1998-04-01,32.5618802934
1998-07-01,29.4340254159
1998-10-01,33.0360700910
1999-01-01,33.0523431835
1999-04-01,34.7673915755
1999-07-01,33.3652515029
1999-10-01,37.1336371841
2000-01-01,38.3805765905
2000-04-01,36.9909465963
2000-07-01,36.5391132543
2000-10-01,33.1992960456
2001-01-01,30.1431483958
2001-04-01,31.5758762933
2001-07-01,27.4045808714
2001-10-01,29.6791391300
2002-01-01,29.6701472771
2002-04-01,27.1612393277
2002-07-01,22.8490358711
2002-10-01,23.8537429617
2003-01-01,22.6286135096
2003-04-01,25.3751693406
2003-07-01,26.4077255057
2003-10-01,28.5269008552
2004-01-01,28.4489057044
2004-04-01,28.1868755319
2004-07-01,27.5530742104
2004-10-01,28.8787343940
2005-01-01,28.6081697209
2005-04-01,28.8768902769
2005-07-01,29.7024858352
2005-10-01,29.7628387452
2006-01-01,31.1482914291
2006-04-01,30.3100083433
2006-07-01,30.6559804457
2006-10-01,32.0301016607
2007-01-01,32.4218871766
2007-04-01,32.9523843764
2007-07-01,32.5374919273
2007-10-01,30.9748594332
2008-01-01,28.8338935991
2008-04-01,27.9816210596
2008-07-01,25.0974177750
2008-10-01,20.4867610512
2009-01-01,18.6291746237
2009-04-01,22.0329167284
2009-07-01,24.7655407126
2009-10-01,25.3616815824
2010-01-01,26.1422811916
2010-04-01,23.8133921347
2010-07-01,25.7189258250
2010-10-01,27.3452759372
2011-01-01,28.4967839344
2011-04-01,28.0503504689
2011-07-01,24.1014189020
2011-10-01,25.2464186802
2012-01-01,27.4362507735
2012-04-01,26.3945071453
2012-07-01,27.2078444434
2012-10-01,27.0425412765
2013-01-01,29.1016910181
2013-04-01,29.4827047062
2013-07-01,30.4105517958
2013-10-01,31.5989796365
2014-01-01,32.1703801611
2014-04-01,32.9876523155
2014-07-01,32.2910695298
2014-10-01,32.8037032777
2015-01-01,33.0136229746
2015-04-01,33.0054814249
2015-07-01,30.8546597350
2015-10-01,31.7208431340
2016-01-01,31.6507383148
2016-04-01,31.8990725618
2016-07-01,32.3679007922
2016-10-01,32.8357046988
2017-01-01,33.8141612142
2017-04-01,34.1676093374
2017-07-01,34.7776232465
2017-10-01,35.7199012490
2018-01-01,35.3086916404
2018-04-01,35.4999091433
2018-07-01,36.3354256058
2018-10-01,32.5665736484
2019-01-01,35.3104659551
2019-04-01,35.6554620872
2019-07-01,35.2032074626
2019-10-01,36.6034137905
2020-01-01,30.4950592928
2020-04-01,34.3355860727
2020-07-01,36.0186550510
2020-10-01,38.9278295972
2021-01-01,40.1019263931
2021-04-01,41.4086278686
2021-07-01,40.9263189820
2021-10-01,41.6835257920
2022-01-01,40.3677759890
2022-04-01,35.9807965880
2022-07-01,34.6553375500
2022-10-01,35.8579340237
2023-01-01,36.8247134376
