observation_date,INDPRO_20111115
1927-02-01,6.6992
1927-03-01,6.7796
1927-04-01,6.6188
1927-05-01,6.6724
1927-06-01,6.6456
1927-07-01,6.5652
1927-08-01,6.5652
1927-09-01,6.4580
1927-10-01,6.3240
1927-11-01,6.3240
1927-12-01,6.3508
1928-01-01,6.4848
1928-02-01,6.5384
1928-03-01,6.5920
1928-04-01,6.5652
1928-05-01,6.6456
1928-06-01,6.6992
1928-07-01,6.7796
1928-08-01,6.9136
1928-09-01,6.9672
1928-10-01,7.1011
1928-11-01,7.2351
1928-12-01,7.3691
1929-01-01,7.4763
1929-02-01,7.4495
1929-03-01,7.4763
1929-04-01,7.6103
1929-05-01,7.7443
1929-06-01,7.7979
1929-07-01,7.9050
1929-08-01,7.8247
1929-09-01,7.7711
1929-10-01,7.6371
1929-11-01,7.2619
1929-12-01,6.9404
1930-01-01,6.9404
1930-02-01,6.9136
1930-03-01,6.8064
1930-04-01,6.7528
1930-05-01,6.6456
1930-06-01,6.4580
1930-07-01,6.1632
1930-08-01,6.0293
1930-09-01,5.9221
1930-10-01,5.7613
1930-11-01,5.6273
1930-12-01,5.4933
1931-01-01,5.4665
1931-02-01,5.4933
1931-03-01,5.6005
1931-04-01,5.6273
1931-05-01,5.5469
1931-06-01,5.4129
1931-07-01,5.3325
1931-08-01,5.1450
1931-09-01,4.9038
1931-10-01,4.7162
1931-11-01,4.6626
1931-12-01,4.6358
1932-01-01,4.5019
1932-02-01,4.3947
1932-03-01,4.3411
1932-04-01,4.0463
1932-05-01,3.9123
1932-06-01,3.7783
1932-07-01,3.6712
1932-08-01,3.7783
1932-09-01,4.0195
1932-10-01,4.1535
1932-11-01,4.1535
1932-12-01,4.0731
1933-01-01,3.9927
1933-02-01,4.0195
1933-03-01,3.7783
1933-04-01,4.0463
1933-05-01,4.7162
1933-06-01,5.4397
1933-07-01,5.9489
1933-08-01,5.7077
1933-09-01,5.3861
1933-10-01,5.1182
1933-11-01,4.8234
1933-12-01,4.8502
1934-01-01,5.0110
1934-02-01,5.2522
1934-03-01,5.4933
1934-04-01,5.4933
1934-05-01,5.6005
1934-06-01,5.4933
1934-07-01,5.1182
1934-08-01,5.0646
1934-09-01,4.7698
1934-10-01,4.9842
1934-11-01,5.0378
1934-12-01,5.3593
1935-01-01,5.7881
1935-02-01,5.8953
1935-03-01,5.8685
1935-04-01,5.7613
1935-05-01,5.7613
1935-06-01,5.8417
1935-07-01,5.8417
1935-08-01,6.0561
1935-09-01,6.2168
1935-10-01,6.4044
1935-11-01,6.5384
1935-12-01,6.6188
1936-01-01,6.5116
1936-02-01,6.3508
1936-03-01,6.4312
1936-04-01,6.8332
1936-05-01,6.9672
1936-06-01,7.1011
1936-07-01,7.2351
1936-08-01,7.3423
1936-09-01,7.4763
1936-10-01,7.5835
1936-11-01,7.7979
1936-12-01,8.0390
1937-01-01,8.0122
1937-02-01,8.1194
1937-03-01,8.3070
1937-04-01,8.3070
1937-05-01,8.3338
1937-06-01,8.2266
1937-07-01,8.2802
1937-08-01,8.2266
1937-09-01,7.9586
1937-10-01,7.3691
1937-11-01,6.6456
1937-12-01,6.0561
1938-01-01,5.9221
1938-02-01,5.8685
1938-03-01,5.8685
1938-04-01,5.7613
1938-05-01,5.6273
1938-06-01,5.6809
1938-07-01,6.0025
1938-08-01,6.3240
1938-09-01,6.5116
1938-10-01,6.6724
1938-11-01,6.9404
1938-12-01,7.0207
1939-01-01,7.0207
1939-02-01,7.0743
1939-03-01,7.1011
1939-04-01,7.0743
1939-05-01,7.0475
1939-06-01,7.2083
1939-07-01,7.4227
1939-08-01,7.5299
1939-09-01,7.9854
1939-10-01,8.3874
1939-11-01,8.6018
1939-12-01,8.6018
1940-01-01,8.4946
1940-02-01,8.2266
1940-03-01,8.0390
1940-04-01,8.1998
1940-05-01,8.4410
1940-06-01,8.7089
1940-07-01,8.8161
1940-08-01,8.8697
1940-09-01,9.0573
1940-10-01,9.1913
1940-11-01,9.4057
1940-12-01,9.7272
1941-01-01,9.9684
1941-02-01,10.2631
1941-03-01,10.5847
1941-04-01,10.6115
1941-05-01,11.0938
1941-06-01,11.1742
1941-07-01,11.3082
1941-08-01,11.4422
1941-09-01,11.4422
1941-10-01,11.5494
1941-11-01,11.6030
1941-12-01,11.7906
1942-01-01,12.0317
1942-02-01,12.2461
1942-03-01,12.3801
1942-04-01,12.0317
1942-05-01,12.0585
1942-06-01,12.0853
1942-07-01,12.3801
1942-08-01,12.7552
1942-09-01,13.0500
1942-10-01,13.4788
1942-11-01,13.8003
1942-12-01,14.1219
1943-01-01,14.2559
1943-02-01,14.6310
1943-03-01,14.7382
1943-04-01,14.9258
1943-05-01,15.0330
1943-06-01,14.9526
1943-07-01,15.4081
1943-08-01,15.7297
1943-09-01,16.1316
1943-10-01,16.3728
1943-11-01,16.5872
1943-12-01,16.3728
1944-01-01,16.5604
1944-02-01,16.6944
1944-03-01,16.6676
1944-04-01,16.6676
1944-05-01,16.5604
1944-06-01,16.5068
1944-07-01,16.4800
1944-08-01,16.6944
1944-09-01,16.5872
1944-10-01,16.6408
1944-11-01,16.5068
1944-12-01,16.4532
1945-01-01,16.2924
1945-02-01,16.2388
1945-03-01,16.1316
1945-04-01,15.8369
1945-05-01,15.4081
1945-06-01,15.0598
1945-07-01,14.7114
1945-08-01,13.1840
1945-09-01,12.0049
1945-10-01,11.5226
1945-11-01,11.9513
1945-12-01,12.0049
1946-01-01,11.3350
1946-02-01,10.7723
1946-03-01,11.8978
1946-04-01,11.6834
1946-05-01,11.2546
1946-06-01,11.9513
1946-07-01,12.3533
1946-08-01,12.8088
1946-09-01,13.0500
1946-10-01,13.2912
1946-11-01,13.3716
1946-12-01,13.4520
1947-01-01,13.6127
1947-02-01,13.6931
1947-03-01,13.7735
1947-04-01,13.6663
1947-05-01,13.7199
1947-06-01,13.7199
1947-07-01,13.6395
1947-08-01,13.7199
1947-09-01,13.8271
1947-10-01,13.9611
1947-11-01,14.1487
1947-12-01,14.2023
1948-01-01,14.2827
1948-02-01,14.3095
1948-03-01,14.1487
1948-04-01,14.1755
1948-05-01,14.4166
1948-06-01,14.6042
1948-07-01,14.6042
1948-08-01,14.5506
1948-09-01,14.4434
1948-10-01,14.5506
1948-11-01,14.3631
1948-12-01,14.2291
1949-01-01,14.0951
1949-02-01,13.9611
1949-03-01,13.6931
1949-04-01,13.6127
1949-05-01,13.4252
1949-06-01,13.3984
1949-07-01,13.3716
1949-08-01,13.5056
1949-09-01,13.6396
1949-10-01,13.1304
1949-11-01,13.4788
1949-12-01,13.7199
1950-01-01,13.9611
1950-02-01,14.0147
1950-03-01,14.4702
1950-04-01,14.9526
1950-05-01,15.3009
1950-06-01,15.7565
1950-07-01,16.2656
1950-08-01,16.7748
1950-09-01,16.6676
1950-10-01,16.7748
1950-11-01,16.7480
1950-12-01,17.0427
1951-01-01,17.0963
1951-02-01,17.2035
1951-03-01,17.2839
1951-04-01,17.3107
1951-05-01,17.2571
1951-06-01,17.1767
1951-07-01,16.9087
1951-08-01,16.7480
1951-09-01,16.8552
1951-10-01,16.8284
1951-11-01,16.9623
1951-12-01,17.0695
1952-01-01,17.2571
1952-02-01,17.3643
1952-03-01,17.4179
1952-04-01,17.2571
1952-05-01,17.0963
1952-06-01,16.9355
1952-07-01,16.6676
1952-08-01,17.7394
1952-09-01,18.3826
1952-10-01,18.5702
1952-11-01,18.9453
1952-12-01,19.0525
1953-01-01,19.1061
1953-02-01,19.2133
1953-03-01,19.3741
1953-04-01,19.4544
1953-05-01,19.5616
1953-06-01,19.4812
1953-07-01,19.7224
1953-08-01,19.6152
1953-09-01,19.2133
1953-10-01,19.0525
1953-11-01,18.5969
1953-12-01,18.1414
1954-01-01,18.0074
1954-02-01,18.0610
1954-03-01,17.9538
1954-04-01,17.8466
1954-05-01,17.9538
1954-06-01,18.0074
1954-07-01,18.0342
1954-08-01,18.0074
1954-09-01,18.0342
1954-10-01,18.2486
1954-11-01,18.5433
1954-12-01,18.7845
1955-01-01,19.2133
1955-02-01,19.4544
1955-03-01,19.9100
1955-04-01,20.1512
1955-05-01,20.4727
1955-06-01,20.4995
1955-07-01,20.6603
1955-08-01,20.6335
1955-09-01,20.7675
1955-10-01,21.1158
1955-11-01,21.1694
1955-12-01,21.2498
1956-01-01,21.3838
1956-02-01,21.1962
1956-03-01,21.1962
1956-04-01,21.3570
1956-05-01,21.1694
1956-06-01,20.9819
1956-07-01,20.3387
1956-08-01,21.1694
1956-09-01,21.6518
1956-10-01,21.8393
1956-11-01,21.6518
1956-12-01,21.9733
1957-01-01,21.8929
1957-02-01,22.1073
1957-03-01,22.0805
1957-04-01,21.7858
1957-05-01,21.7054
1957-06-01,21.7590
1957-07-01,21.8929
1957-08-01,21.8929
1957-09-01,21.7054
1957-10-01,21.3838
1957-11-01,20.8747
1957-12-01,20.4727
1958-01-01,20.0976
1958-02-01,19.6688
1958-03-01,19.4276
1958-04-01,19.1061
1958-05-01,19.2936
1958-06-01,19.8028
1958-07-01,20.0975
1958-08-01,20.4995
1958-09-01,20.6871
1958-10-01,20.9282
1958-11-01,21.5446
1958-12-01,21.5714
1959-01-01,21.8929
1959-02-01,22.3217
1959-03-01,22.6432
1959-04-01,23.1256
1959-05-01,23.4740
1959-06-01,23.5008
1959-07-01,22.9380
1959-08-01,22.1609
1959-09-01,22.1341
1959-10-01,21.9733
1959-11-01,22.1073
1959-12-01,23.4739
1960-01-01,24.0903
1960-02-01,23.8759
1960-03-01,23.6615
1960-04-01,23.4740
1960-05-01,23.4472
1960-06-01,23.1524
1960-07-01,23.0720
1960-08-01,23.0452
1960-09-01,22.8040
1960-10-01,22.7772
1960-11-01,22.4557
1960-12-01,22.0269
1961-01-01,22.0537
1961-02-01,22.0269
1961-03-01,22.1609
1961-04-01,22.6165
1961-05-01,22.9648
1961-06-01,23.2864
1961-07-01,23.5543
1961-08-01,23.7687
1961-09-01,23.7419
1961-10-01,24.1975
1961-11-01,24.5726
1961-12-01,24.7870
1962-01-01,24.5726
1962-02-01,24.9746
1962-03-01,25.1086
1962-04-01,25.1621
1962-05-01,25.1353
1962-06-01,25.0818
1962-07-01,25.3229
1962-08-01,25.3497
1962-09-01,25.5105
1962-10-01,25.5373
1962-11-01,25.6445
1962-12-01,25.6445
1963-01-01,25.8320
1963-02-01,26.1268
1963-03-01,26.2876
1963-04-01,26.5288
1963-05-01,26.8503
1963-06-01,26.9307
1963-07-01,26.8235
1963-08-01,26.8771
1963-09-01,27.1451
1963-10-01,27.3327
1963-11-01,27.4666
1963-12-01,27.4131
1964-01-01,27.6542
1964-02-01,27.8418
1964-03-01,27.8418
1964-04-01,28.2974
1964-05-01,28.4582
1964-06-01,28.5385
1964-07-01,28.7261
1964-08-01,28.9137
1964-09-01,29.0209
1964-10-01,28.6189
1964-11-01,29.5032
1964-12-01,29.8516
1965-01-01,30.1731
1965-02-01,30.3607
1965-03-01,30.7627
1965-04-01,30.8967
1965-05-01,31.1378
1965-06-01,31.3790
1965-07-01,31.6737
1965-08-01,31.8077
1965-09-01,31.8881
1965-10-01,32.2097
1965-11-01,32.3437
1965-12-01,32.7456
1966-01-01,33.0672
1966-02-01,33.2816
1966-03-01,33.7371
1966-04-01,33.7907
1966-05-01,34.1123
1966-06-01,34.2730
1966-07-01,34.4606
1966-08-01,34.4874
1966-09-01,34.8090
1966-10-01,35.0501
1966-11-01,34.8090
1966-12-01,34.8893
1967-01-01,35.0539
1967-02-01,34.6564
1967-03-01,34.4610
1967-04-01,34.7860
1967-05-01,34.4825
1967-06-01,34.4782
1967-07-01,34.3997
1967-08-01,35.0588
1967-09-01,35.0018
1967-10-01,35.2869
1967-11-01,35.7916
1967-12-01,36.1771
1968-01-01,36.1381
1968-02-01,36.2676
1968-03-01,36.3808
1968-04-01,36.4335
1968-05-01,36.8422
1968-06-01,36.9775
1968-07-01,36.9208
1968-08-01,37.0238
1968-09-01,37.1641
1968-10-01,37.2378
1968-11-01,37.7195
1968-12-01,37.8386
1969-01-01,38.0676
1969-02-01,38.3112
1969-03-01,38.6116
1969-04-01,38.4695
1969-05-01,38.3241
1969-06-01,38.6985
1969-07-01,38.9028
1969-08-01,38.9922
1969-09-01,38.9834
1969-10-01,38.9949
1969-11-01,38.6273
1969-12-01,38.5236
1970-01-01,37.8103
1970-02-01,37.7854
1970-03-01,37.7363
1970-04-01,37.6393
1970-05-01,37.5954
1970-06-01,37.4738
1970-07-01,37.5658
1970-08-01,37.4988
1970-09-01,37.2403
1970-10-01,36.4954
1970-11-01,36.2743
1970-12-01,37.1074
1971-01-01,37.3928
1971-02-01,37.3216
1971-03-01,37.2811
1971-04-01,37.4905
1971-05-01,37.6807
1971-06-01,37.8388
1971-07-01,37.7289
1971-08-01,37.5100
1971-09-01,38.1196
1971-10-01,38.4049
1971-11-01,38.5679
1971-12-01,39.0131
1972-01-01,39.9505
1972-02-01,40.3262
1972-03-01,40.6295
1972-04-01,41.0439
1972-05-01,41.0279
1972-06-01,41.1391
1972-07-01,41.1281
1972-08-01,41.6686
1972-09-01,41.9759
1972-10-01,42.5566
1972-11-01,43.0530
1972-12-01,43.5447
1973-01-01,43.8413
1973-02-01,44.5056
1973-03-01,44.5107
1973-04-01,44.4316
1973-05-01,44.7206
1973-06-01,44.7404
1973-07-01,44.9344
1973-08-01,44.8551
1973-09-01,45.2540
1973-10-01,45.5700
1973-11-01,45.7925
1973-12-01,45.6782
1974-01-01,45.3548
1974-02-01,45.2296
1974-03-01,45.2239
1974-04-01,45.1067
1974-05-01,45.4325
1974-06-01,45.4079
1974-07-01,45.4084
1974-08-01,44.9849
1974-09-01,45.0239
1974-10-01,44.8635
1974-11-01,43.3860
1974-12-01,41.8506
1975-01-01,41.2929
1975-02-01,40.3368
1975-03-01,39.9149
1975-04-01,39.9323
1975-05-01,39.8456
1975-06-01,40.1231
1975-07-01,40.5504
1975-08-01,40.9105
1975-09-01,41.4279
1975-10-01,41.5893
1975-11-01,41.6983
1975-12-01,42.2182
1976-01-01,42.8365
1976-02-01,43.2438
1976-03-01,43.2888
1976-04-01,43.5380
1976-05-01,43.7429
1976-06-01,43.7458
1976-07-01,43.9979
1976-08-01,44.3029
1976-09-01,44.4317
1976-10-01,44.4651
1976-11-01,45.1233
1976-12-01,45.5810
1977-01-01,45.3171
1977-02-01,45.9889
1977-03-01,46.5603
1977-04-01,47.0118
1977-05-01,47.4032
1977-06-01,47.7570
1977-07-01,47.8287
1977-08-01,47.8502
1977-09-01,48.0740
1977-10-01,48.2029
1977-11-01,48.2183
1977-12-01,48.2758
1978-01-01,47.6214
1978-02-01,47.8681
1978-03-01,48.7833
1978-04-01,49.7483
1978-05-01,49.9352
1978-06-01,50.2823
1978-07-01,50.2642
1978-08-01,50.4585
1978-09-01,50.5952
1978-10-01,51.0147
1978-11-01,51.3776
1978-12-01,51.6708
1979-01-01,51.3231
1979-02-01,51.6172
1979-03-01,51.7801
1979-04-01,51.2227
1979-05-01,51.6155
1979-06-01,51.6293
1979-07-01,51.5368
1979-08-01,51.1936
1979-09-01,51.2649
1979-10-01,51.5443
1979-11-01,51.4916
1979-12-01,51.5296
1980-01-01,51.7490
1980-02-01,51.7896
1980-03-01,51.6282
1980-04-01,50.6005
1980-05-01,49.3434
1980-06-01,48.7386
1980-07-01,48.4057
1980-08-01,48.5507
1980-09-01,49.3334
1980-10-01,49.9535
1980-11-01,50.8207
1980-12-01,51.1172
1981-01-01,50.8279
1981-02-01,50.5912
1981-03-01,50.8564
1981-04-01,50.6404
1981-05-01,50.9517
1981-06-01,51.1873
1981-07-01,51.5055
1981-08-01,51.5122
1981-09-01,51.1894
1981-10-01,50.8268
1981-11-01,50.2701
1981-12-01,49.7121
1982-01-01,48.7275
1982-02-01,49.6787
1982-03-01,49.3118
1982-04-01,48.8861
1982-05-01,48.5801
1982-06-01,48.4188
1982-07-01,48.2572
1982-08-01,47.8669
1982-09-01,47.6963
1982-10-01,47.2918
1982-11-01,47.1114
1982-12-01,46.7625
1983-01-01,47.6595
1983-02-01,47.3700
1983-03-01,47.7693
1983-04-01,48.3376
1983-05-01,48.6819
1983-06-01,48.9459
1983-07-01,49.6958
1983-08-01,50.2375
1983-09-01,50.9943
1983-10-01,51.4122
1983-11-01,51.5746
1983-12-01,51.8311
1984-01-01,52.8846
1984-02-01,53.1450
1984-03-01,53.3868
1984-04-01,53.7138
1984-05-01,53.9808
1984-06-01,54.1691
1984-07-01,54.3551
1984-08-01,54.3842
1984-09-01,54.3007
1984-10-01,54.2264
1984-11-01,54.4309
1984-12-01,54.4923
1985-01-01,54.3608
1985-02-01,54.5941
1985-03-01,54.6543
1985-04-01,54.5418
1985-05-01,54.5929
1985-06-01,54.6309
1985-07-01,54.2565
1985-08-01,54.4860
1985-09-01,54.7235
1985-10-01,54.5032
1985-11-01,54.6890
1985-12-01,55.2553
1986-01-01,55.5217
1986-02-01,55.1122
1986-03-01,54.7682
1986-04-01,54.8070
1986-05-01,54.9061
1986-06-01,54.7293
1986-07-01,55.0722
1986-08-01,54.9595
1986-09-01,55.0628
1986-10-01,55.3145
1986-11-01,55.5751
1986-12-01,56.0627
1987-01-01,55.8744
1987-02-01,56.5929
1987-03-01,56.6865
1987-04-01,57.0375
1987-05-01,57.4189
1987-06-01,57.7167
1987-07-01,58.0721
1987-08-01,58.4979
1987-09-01,58.6657
1987-10-01,59.5433
1987-11-01,59.8587
1987-12-01,60.1351
1988-01-01,60.1660
1988-02-01,60.4077
1988-03-01,60.5565
1988-04-01,60.8691
1988-05-01,60.8258
1988-06-01,60.9720
1988-07-01,61.0473
1988-08-01,61.3258
1988-09-01,61.1009
1988-10-01,61.4235
1988-11-01,61.5322
1988-12-01,61.7949
1989-01-01,61.9702
1989-02-01,61.6993
1989-03-01,61.8742
1989-04-01,61.8927
1989-05-01,61.4816
1989-06-01,61.5224
1989-07-01,60.9278
1989-08-01,61.4580
1989-09-01,61.2912
1989-10-01,61.2265
1989-11-01,61.4034
1989-12-01,61.7667
1990-01-01,61.4201
1990-02-01,61.9786
1990-03-01,62.2990
1990-04-01,62.2206
1990-05-01,62.3371
1990-06-01,62.5306
1990-07-01,62.4758
1990-08-01,62.6247
1990-09-01,62.7564
1990-10-01,62.2734
1990-11-01,61.5279
1990-12-01,61.0888
1991-01-01,60.8197
1991-02-01,60.4213
1991-03-01,60.1059
1991-04-01,60.2061
1991-05-01,60.8195
1991-06-01,61.4266
1991-07-01,61.4110
1991-08-01,61.4840
1991-09-01,62.0233
1991-10-01,61.8890
1991-11-01,61.8074
1991-12-01,61.5977
1992-01-01,61.2128
1992-02-01,61.6910
1992-03-01,62.1944
1992-04-01,62.6433
1992-05-01,62.8515
1992-06-01,62.8599
1992-07-01,63.3970
1992-08-01,63.0891
1992-09-01,63.2193
1992-10-01,63.6884
1992-11-01,63.9472
1992-12-01,63.9650
1993-01-01,64.2793
1993-02-01,64.5109
1993-03-01,64.4957
1993-04-01,64.6980
1993-05-01,64.4643
1993-06-01,64.6165
1993-07-01,64.8201
1993-08-01,64.8016
1993-09-01,65.1087
1993-10-01,65.5824
1993-11-01,65.8498
1993-12-01,66.1906
1994-01-01,66.4653
1994-02-01,66.4951
1994-03-01,67.1892
1994-04-01,67.5196
1994-05-01,67.8799
1994-06-01,68.3381
1994-07-01,68.4598
1994-08-01,68.8380
1994-09-01,68.9990
1994-10-01,69.5832
1994-11-01,70.0173
1994-12-01,70.7927
1995-01-01,70.9886
1995-02-01,70.9688
1995-03-01,71.0902
1995-04-01,71.0336
1995-05-01,71.1938
1995-06-01,71.4382
1995-07-01,71.1566
1995-08-01,72.0931
1995-09-01,72.3448
1995-10-01,72.1973
1995-11-01,72.3678
1995-12-01,72.6460
1996-01-01,72.1988
1996-02-01,73.3603
1996-03-01,73.2743
1996-04-01,73.8949
1996-05-01,74.3899
1996-06-01,75.0599
1996-07-01,74.9704
1996-08-01,75.4519
1996-09-01,75.8549
1996-10-01,75.8425
1996-11-01,76.4700
1996-12-01,76.9589
1997-01-01,77.0441
1997-02-01,77.9662
1997-03-01,78.5927
1997-04-01,78.6168
1997-05-01,79.1623
1997-06-01,79.5257
1997-07-01,79.9868
1997-08-01,81.0607
1997-09-01,81.7718
1997-10-01,82.3173
1997-11-01,83.0447
1997-12-01,83.3498
1998-01-01,83.7481
1998-02-01,83.8042
1998-03-01,83.8641
1998-04-01,84.1833
1998-05-01,84.7606
1998-06-01,84.2809
1998-07-01,83.9029
1998-08-01,85.7225
1998-09-01,85.4620
1998-10-01,86.1602
1998-11-01,86.1002
1998-12-01,86.3744
1999-01-01,86.7364
1999-02-01,87.0760
1999-03-01,87.2511
1999-04-01,87.4588
1999-05-01,88.1205
1999-06-01,87.9958
1999-07-01,88.5709
1999-08-01,88.9692
1999-09-01,88.7121
1999-10-01,89.8482
1999-11-01,90.2847
1999-12-01,90.9832
2000-01-01,91.0799
2000-02-01,91.4170
2000-03-01,91.7808
2000-04-01,92.3407
2000-05-01,92.4638
2000-06-01,92.5296
2000-07-01,92.2939
2000-08-01,92.0817
2000-09-01,92.5254
2000-10-01,92.1401
2000-11-01,92.1503
2000-12-01,91.8329
2001-01-01,91.2043
2001-02-01,90.6455
2001-03-01,90.3871
2001-04-01,90.1712
2001-05-01,89.5061
2001-06-01,88.9347
2001-07-01,88.5278
2001-08-01,88.2319
2001-09-01,87.9105
2001-10-01,87.4550
2001-11-01,87.0138
2001-12-01,87.0194
2002-01-01,87.5566
2002-02-01,87.5174
2002-03-01,88.2080
2002-04-01,88.5805
2002-05-01,89.0788
2002-06-01,89.9205
2002-07-01,89.6180
2002-08-01,89.8016
2002-09-01,89.8757
2002-10-01,89.5307
2002-11-01,89.9950
2002-12-01,89.5251
2003-01-01,90.2076
2003-02-01,90.5004
2003-03-01,90.3536
2003-04-01,89.6337
2003-05-01,89.6428
2003-06-01,89.6511
2003-07-01,89.9412
2003-08-01,89.8880
2003-09-01,90.4142
2003-10-01,90.3808
2003-11-01,91.0912
2003-12-01,91.0601
2004-01-01,91.2902
2004-02-01,91.8383
2004-03-01,91.2986
2004-04-01,91.6992
2004-05-01,92.3509
2004-06-01,91.5349
2004-07-01,92.1789
2004-08-01,92.4219
2004-09-01,92.3868
2004-10-01,93.3251
2004-11-01,93.4852
2004-12-01,94.1358
2005-01-01,94.6481
2005-02-01,95.2783
2005-03-01,95.1945
2005-04-01,95.2273
2005-05-01,95.3801
2005-06-01,95.7245
2005-07-01,95.5785
2005-08-01,95.7054
2005-09-01,93.8027
2005-10-01,94.9630
2005-11-01,95.8850
2005-12-01,96.4321
2006-01-01,96.5785
2006-02-01,96.6560
2006-03-01,96.8605
2006-04-01,97.2669
2006-05-01,97.0877
2006-06-01,97.4540
2006-07-01,97.6066
2006-08-01,97.8245
2006-09-01,97.6882
2006-10-01,97.6855
2006-11-01,97.5664
2006-12-01,98.5995
2007-01-01,98.3204
2007-02-01,99.3827
2007-03-01,99.4034
2007-04-01,100.1666
2007-05-01,100.1143
2007-06-01,100.1220
2007-07-01,100.2435
2007-08-01,100.2324
2007-09-01,100.7241
2007-10-01,100.1090
2007-11-01,100.5032
2007-12-01,100.6784
2008-01-01,100.4229
2008-02-01,100.1991
2008-03-01,99.7738
2008-04-01,98.9057
2008-05-01,98.3355
2008-06-01,98.0705
2008-07-01,97.7119
2008-08-01,96.0627
2008-09-01,92.0876
2008-10-01,92.8999
2008-11-01,91.6848
2008-12-01,89.3334
2009-01-01,87.4510
2009-02-01,86.9878
2009-03-01,85.5359
2009-04-01,84.7761
2009-05-01,83.8658
2009-06-01,83.5261
2009-07-01,84.4347
2009-08-01,85.2174
2009-09-01,85.7983
2009-10-01,86.0163
2009-11-01,86.2137
2009-12-01,86.7197
2010-01-01,87.7492
2010-02-01,87.9129
2010-03-01,88.3915
2010-04-01,88.7051
2010-05-01,89.9025
2010-06-01,89.9970
2010-07-01,90.7919
2010-08-01,90.9898
2010-09-01,91.2427
2010-10-01,91.1385
2010-11-01,91.4039
2010-12-01,92.5646
2011-01-01,92.7949
2011-02-01,92.4512
2011-03-01,93.0888
2011-04-01,92.7082
2011-05-01,92.9611
2011-06-01,92.9850
2011-07-01,93.9678
2011-08-01,94.0101
2011-09-01,94.1851
