observation_date,BOGZ1FL153064486Q_20250715
1974-01-01,17.6455026333
1974-04-01,15.5921246719
1974-07-01,11.6581319378
1974-10-01,11.4094368166
1975-01-01,13.5807446796
1975-04-01,14.9862961566
1975-07-01,13.0708143413
1975-10-01,13.6761569872
1976-01-01,15.3360183482
1976-04-01,15.3535789851
1976-07-01,15.2693590896
1976-10-01,15.3999403201
1977-01-01,14.0043412085
1977-04-01,14.0373555698
1977-07-01,13.1517212432
1977-10-01,12.2951975668
1978-01-01,11.3667391066
1978-04-01,11.7711926569
1978-07-01,12.1911091465
1978-10-01,11.4014750645
1979-01-01,11.7566122117
1979-04-01,11.6443536062
1979-07-01,11.9796283862
1979-10-01,12.1081562810
1980-01-01,10.9666126460
1980-04-01,12.0601662718
1980-07-01,13.0291493921
1980-10-01,13.9266959309
1981-01-01,13.6858634646
1981-04-01,13.1909734333
1981-07-01,11.1131469972
1981-10-01,11.6292831722
1982-01-01,9.9862280291
1982-04-01,9.4988549860
1982-07-01,9.9910752006
1982-10-01,11.6194655020
1983-01-01,12.3987019076
1983-04-01,13.4864539371
1983-07-01,12.9205147935
1983-10-01,12.2002755255
1984-01-01,11.4788953378
1984-04-01,10.5845096617
1984-07-01,10.9041833136
1984-10-01,10.7609528428
1985-01-01,11.2746459564
1985-04-01,11.6032783158
1985-07-01,10.7937552765
1985-10-01,12.3322900341
1986-01-01,13.3968612437
1986-04-01,13.6068668994
1986-07-01,12.2606286081
1986-10-01,13.2479921861
1987-01-01,15.1205630781
1987-04-01,14.9377630939
1987-07-01,15.3144679800
1987-10-01,12.5165199331
1988-01-01,13.1760553455
1988-04-01,13.6112664758
1988-07-01,13.4703436169
1988-10-01,13.8977256087
1989-01-01,14.2660813039
1989-04-01,14.7545996679
1989-07-01,15.5247935222
1989-10-01,15.7101468408
1990-01-01,14.7322214625
1990-04-01,15.0706394429
1990-07-01,12.7093010965
1990-10-01,13.8190838880
1991-01-01,15.4988902293
1991-04-01,15.3261788574
1991-07-01,16.0585794490
1991-10-01,17.8940537156
1992-01-01,17.6063685899
1992-04-01,17.4669588913
1992-07-01,17.8535689621
1992-10-01,19.4824609433
1993-01-01,19.8975419868
1993-04-01,20.0163372659
1993-07-01,20.6296047027
1993-10-01,21.1385298398
1994-01-01,20.4269104481
1994-04-01,20.0991062494
1994-07-01,20.4918213796
1994-10-01,20.2301106649
1995-01-01,21.2377467413
1995-04-01,22.2237393970
1995-07-01,23.4583385921
1995-10-01,24.4096146428
1996-01-01,25.0883615216
1996-04-01,25.6986740276
1996-07-01,25.7470276294
1996-10-01,26.5373422290
1997-01-01,26.6567561661
1997-04-01,29.3094478106
1997-07-01,30.6743211563
1997-10-01,30.5154299042
1998-01-01,33.0408513985
1998-04-01,32.9366104346
1998-07-01,29.7500874401
1998-10-01,33.3619880722
1999-01-01,33.5501168907
1999-04-01,35.2462598430
1999-07-01,33.7583369182
1999-10-01,37.4701516422
2000-01-01,38.7011097490
2000-04-01,37.3902333056
2000-07-01,36.8015535803
2000-10-01,33.5502169722
2001-01-01,30.5108447245
2001-04-01,31.8567487441
2001-07-01,27.5586293880
2001-10-01,29.9040533829
2002-01-01,29.9007263383
2002-04-01,27.3574457603
2002-07-01,23.0487972129
2002-10-01,24.0389609019
2003-01-01,22.9209037552
2003-04-01,25.7294108405
2003-07-01,26.7446289740
2003-10-01,28.9286335976
2004-01-01,28.8564028516
2004-04-01,28.6768828919
2004-07-01,27.9439600793
2004-10-01,29.2932547958
2005-01-01,29.0534396807
2005-04-01,29.2636284619
2005-07-01,30.0892607146
2005-10-01,30.1145452567
2006-01-01,31.7154930585
2006-04-01,30.8488445810
2006-07-01,31.1967154753
2006-10-01,32.5917223348
2007-01-01,33.0167558167
2007-04-01,33.5127789816
2007-07-01,33.0223949091
2007-10-01,31.4788177182
2008-01-01,29.3615232018
2008-04-01,28.4380821322
2008-07-01,25.5105526765
2008-10-01,20.8381228394
2009-01-01,19.0318556443
2009-04-01,22.4678932147
2009-07-01,25.2780809769
2009-10-01,25.8829278118
2010-01-01,26.6409836021
2010-04-01,24.2816340372
2010-07-01,26.2047294935
2010-10-01,27.8182878520
2011-01-01,28.9922549623
2011-04-01,28.5233109797
2011-07-01,24.5396322801
2011-10-01,25.6886553051
2012-01-01,27.8396267084
2012-04-01,26.7707715212
2012-07-01,27.5696335410
2012-10-01,27.4385607348
2013-01-01,29.5305773655
2013-04-01,29.8973743190
2013-07-01,30.8107869584
2013-10-01,32.0655619131
2014-01-01,32.7117229622
2014-04-01,33.4736382102
2014-07-01,32.7805057771
2014-10-01,33.3240173188
2015-01-01,33.3750668291
2015-04-01,33.3131562309
2015-07-01,31.1554513499
2015-10-01,32.0168158585
2016-01-01,31.9530940349
2016-04-01,32.1966910045
2016-07-01,32.6738232305
2016-10-01,33.0466043091
2017-01-01,34.0569724056
2017-04-01,34.4028593065
2017-07-01,35.0079273498
2017-10-01,35.9988169504
2018-01-01,35.5524470686
2018-04-01,35.7217052488
2018-07-01,36.5328648772
2018-10-01,32.9094748350
2019-01-01,35.5251468671
2019-04-01,35.8255613002
2019-07-01,35.3603409827
2019-10-01,36.7520101673
2020-01-01,30.5814878056
2020-04-01,34.4599979315
2020-07-01,36.1251879313
2020-10-01,39.1274420298
2021-01-01,40.5688778993
2021-04-01,42.0112925016
2021-07-01,41.6201630183
2021-10-01,42.4523519351
2022-01-01,41.1607672223
2022-04-01,36.8571690765
2022-07-01,35.8837917744
2022-10-01,37.3370012678
2023-01-01,38.4483089334
2023-04-01,39.6392963541
2023-07-01,38.7324851088
2023-10-01,40.8122385266
2024-01-01,42.7554063331
2024-04-01,43.1662626015
2024-07-01,44.2480073119
2024-10-01,44.4140096374
2025-01-01,43.1461050708
