observation_date,BOGZ1FL153064486Q_20231115
1974-01-01,17.6483446173
1974-04-01,15.5944851475
1974-07-01,11.6587523381
1974-10-01,11.4094462215
1975-01-01,13.5817350652
1975-04-01,14.9881465574
1975-07-01,13.0713597845
1975-10-01,13.6744767518
1976-01-01,15.3367899070
1976-04-01,15.3535644831
1976-07-01,15.2685387007
1976-10-01,15.3968124098
1977-01-01,14.0037511923
1977-04-01,14.0371616476
1977-07-01,13.1490279718
1977-10-01,12.2887207762
1978-01-01,11.3604425853
1978-04-01,11.7620643364
1978-07-01,12.1806320365
1978-10-01,11.3926209204
1979-01-01,11.7552062131
1979-04-01,11.6479216830
1979-07-01,11.9771250323
1979-10-01,12.0898542203
1980-01-01,10.9395586414
1980-04-01,12.0253647208
1980-07-01,12.9900964230
1980-10-01,13.8451573844
1981-01-01,13.6359593213
1981-04-01,13.1310107656
1981-07-01,11.0584469596
1981-10-01,11.5568395521
1982-01-01,9.9484021214
1982-04-01,9.4527760523
1982-07-01,9.9217180621
1982-10-01,11.5238066797
1983-01-01,12.3174623156
1983-04-01,13.3967456563
1983-07-01,12.8230911678
1983-10-01,12.0843091078
1984-01-01,11.3487257392
1984-04-01,10.4698016182
1984-07-01,10.7856486750
1984-10-01,10.6343359976
1985-01-01,11.1418176379
1985-04-01,11.4652460233
1985-07-01,10.6461169271
1985-10-01,12.1440977619
1986-01-01,13.2494075754
1986-04-01,13.4548608769
1986-07-01,12.0967573740
1986-10-01,13.0796188421
1987-01-01,14.9457508154
1987-04-01,14.7782677947
1987-07-01,15.1398471451
1987-10-01,12.3492051860
1988-01-01,12.9922543220
1988-04-01,13.4136069304
1988-07-01,13.2685443477
1988-10-01,13.6948634257
1989-01-01,14.0457047319
1989-04-01,14.5562104099
1989-07-01,15.3313990965
1989-10-01,15.5201325931
1990-01-01,14.5289424816
1990-04-01,14.8635238453
1990-07-01,12.4818559202
1990-10-01,13.6199766406
1991-01-01,15.2680707875
1991-04-01,15.0941768207
1991-07-01,15.8538570388
1991-10-01,17.7012716930
1992-01-01,17.3737360407
1992-04-01,17.2177180458
1992-07-01,17.5830952221
1992-10-01,19.2318244768
1993-01-01,19.6013197775
1993-04-01,19.7416582762
1993-07-01,20.3229810164
1993-10-01,20.8428374201
1994-01-01,20.0653317041
1994-04-01,19.7693017679
1994-07-01,20.1535079214
1994-10-01,19.9402022053
1995-01-01,20.9422845655
1995-04-01,21.9691458914
1995-07-01,23.1883834779
1995-10-01,24.1600050585
1996-01-01,24.8801396772
1996-04-01,25.4760263647
1996-07-01,25.5605568082
1996-10-01,26.2916882454
1997-01-01,26.3289296106
1997-04-01,28.9877981410
1997-07-01,30.3417647260
1997-10-01,30.1896403710
1998-01-01,32.6296461952
1998-04-01,32.5609960279
1998-07-01,29.4376945997
1998-10-01,33.0344188634
1999-01-01,33.0519243458
1999-04-01,34.7689959466
1999-07-01,33.3667746659
1999-10-01,37.1335299009
2000-01-01,38.3711564999
2000-04-01,36.9826420164
2000-07-01,36.5335359839
2000-10-01,33.1899719118
2001-01-01,30.1349371048
2001-04-01,31.5662395585
2001-07-01,27.3993001677
2001-10-01,29.6723483782
2002-01-01,29.6604345832
2002-04-01,27.1550983389
2002-07-01,22.8428767833
2002-10-01,23.8474353727
2003-01-01,22.6228594061
2003-04-01,25.3691618157
2003-07-01,26.4011268777
2003-10-01,28.5206231809
2004-01-01,28.4407970225
2004-04-01,28.1791336688
2004-07-01,27.5466432333
2004-10-01,28.8705438737
2005-01-01,28.5983325302
2005-04-01,28.8662975343
2005-07-01,29.6913020914
2005-10-01,29.7519794073
2006-01-01,31.1410844006
2006-04-01,30.2994729231
2006-07-01,30.6465852908
2006-10-01,32.0235142061
2007-01-01,32.4139078384
2007-04-01,32.9414246894
2007-07-01,32.5255010493
2007-10-01,30.9671757423
2008-01-01,28.8252111994
2008-04-01,27.9727870447
2008-07-01,25.0883574718
2008-10-01,20.4797207088
2009-01-01,18.6238306006
2009-04-01,22.0270506294
2009-07-01,24.7588083746
2009-10-01,25.3553491570
2010-01-01,26.1348410188
2010-04-01,23.8068603717
2010-07-01,25.7125087250
2010-10-01,27.3383044312
2011-01-01,28.4905801658
2011-04-01,28.0429391235
2011-07-01,24.0956423251
2011-10-01,25.2398377664
2012-01-01,27.4296774648
2012-04-01,26.3835338057
2012-07-01,27.2010917969
2012-10-01,27.0361400090
2013-01-01,29.0961387168
2013-04-01,29.4757195959
2013-07-01,30.4024043575
2013-10-01,31.5908853889
2014-01-01,32.1640087556
2014-04-01,32.9804114034
2014-07-01,32.2845062197
2014-10-01,32.7959560117
2015-01-01,33.0052194102
2015-04-01,32.9970039276
2015-07-01,30.8457020192
2015-10-01,31.7128084274
2016-01-01,31.6435030110
2016-04-01,31.8918672452
2016-07-01,32.3600252374
2016-10-01,32.8275981277
2017-01-01,33.8061275466
2017-04-01,34.1607050301
2017-07-01,34.7684904593
2017-10-01,35.7126127520
2018-01-01,35.3016182952
2018-04-01,35.4944478331
2018-07-01,36.3270975541
2018-10-01,32.5590056808
2019-01-01,35.2993765008
2019-04-01,35.6377377137
2019-07-01,35.1983772970
2019-10-01,36.5688143454
2020-01-01,30.4675967331
2020-04-01,34.3177014383
2020-07-01,36.0161329713
2020-10-01,38.9289977569
2021-01-01,40.1235516835
2021-04-01,41.4794920957
2021-07-01,40.9747252611
2021-10-01,41.5590014669
2022-01-01,40.2658829780
2022-04-01,35.8576480701
2022-07-01,34.7283767126
2022-10-01,35.9159389054
2023-01-01,37.0326298200
2023-04-01,38.2590133243
