observation_date,BOGZ1FL153064486Q_20221215
1974-01-01,17.6483446173
1974-04-01,15.5944851475
1974-07-01,11.6587523381
1974-10-01,11.4094462215
1975-01-01,13.5817350652
1975-04-01,14.9881465574
1975-07-01,13.0713597845
1975-10-01,13.6744767518
1976-01-01,15.3367899070
1976-04-01,15.3535644831
1976-07-01,15.2685387007
1976-10-01,15.3968124098
1977-01-01,14.0037511923
1977-04-01,14.0371616476
1977-07-01,13.1490279718
1977-10-01,12.2887207762
1978-01-01,11.3604425853
1978-04-01,11.7620643364
1978-07-01,12.1806320365
1978-10-01,11.3926209204
1979-01-01,11.7552062131
1979-04-01,11.6479216830
1979-07-01,11.9771250323
1979-10-01,12.0898542203
1980-01-01,10.9395586414
1980-04-01,12.0253647208
1980-07-01,12.9900964230
1980-10-01,13.8451573844
1981-01-01,13.6359593213
1981-04-01,13.1310107656
1981-07-01,11.0584469596
1981-10-01,11.5568395521
1982-01-01,9.9484021214
1982-04-01,9.4527760523
1982-07-01,9.9217180621
1982-10-01,11.5238066797
1983-01-01,12.3174623156
1983-04-01,13.3967456563
1983-07-01,12.8230911678
1983-10-01,12.0843091078
1984-01-01,11.3487257392
1984-04-01,10.4698016182
1984-07-01,10.7856486750
1984-10-01,10.6343359976
1985-01-01,11.1418176379
1985-04-01,11.4652460233
1985-07-01,10.6461169271
1985-10-01,12.1440977619
1986-01-01,13.2494075754
1986-04-01,13.4548608769
1986-07-01,12.0967573740
1986-10-01,13.0796188421
1987-01-01,14.9457508154
1987-04-01,14.7782677947
1987-07-01,15.1398471451
1987-10-01,12.3492051860
1988-01-01,12.9922543220
1988-04-01,13.4136069304
1988-07-01,13.2685443477
1988-10-01,13.6948634257
1989-01-01,14.0457047319
1989-04-01,14.5562104099
1989-07-01,15.3313990965
1989-10-01,15.5201325931
1990-01-01,14.5299130519
1990-04-01,14.8643234353
1990-07-01,12.4820727660
1990-10-01,13.6209517020
1991-01-01,15.2692238844
1991-04-01,15.0953582316
1991-07-01,15.8553488258
1991-10-01,17.7022495457
1992-01-01,17.3733251234
1992-04-01,17.2164120379
1992-07-01,17.5819504481
1992-10-01,19.2306174100
1993-01-01,19.6003129373
1993-04-01,19.7414627894
1993-07-01,20.3232374664
1993-10-01,20.8430275756
1994-01-01,20.0655636735
1994-04-01,19.7689724666
1994-07-01,20.1526566991
1994-10-01,19.9396611931
1995-01-01,20.9421836044
1995-04-01,21.9693132356
1995-07-01,23.1889797313
1995-10-01,24.1611941174
1996-01-01,24.8861123771
1996-04-01,25.4839081773
1996-07-01,25.5657398277
1996-10-01,26.2800079575
1997-01-01,26.3174430591
1997-04-01,28.9764396138
1997-07-01,30.3316663713
1997-10-01,30.1527348374
1998-01-01,32.5896153140
1998-04-01,32.5234590884
1998-07-01,29.3963518177
1998-10-01,32.9988220709
1999-01-01,33.0233687104
1999-04-01,34.7379397327
1999-07-01,33.3392909397
1999-10-01,37.1052234651
2000-01-01,38.3061358117
2000-04-01,36.9109971640
2000-07-01,36.4582044223
2000-10-01,33.1327218274
2001-01-01,30.0701409493
2001-04-01,31.5015057074
2001-07-01,27.3399044577
2001-10-01,29.6441767608
2002-01-01,29.6361599570
2002-04-01,27.1297522026
2002-07-01,22.8229518383
2002-10-01,23.7933685836
2003-01-01,22.5704439395
2003-04-01,25.3050745728
2003-07-01,26.3356102052
2003-10-01,28.4014821218
2004-01-01,28.3278427051
2004-04-01,28.0739848628
2004-07-01,27.4470113094
2004-10-01,28.7562999191
2005-01-01,28.4937356756
2005-04-01,28.7554152794
2005-07-01,29.5845849405
2005-10-01,29.6095700994
2006-01-01,31.0164041098
2006-04-01,30.1990401864
2006-07-01,30.5307552506
2006-10-01,31.8855027556
2007-01-01,32.2802290822
2007-04-01,32.8377632592
2007-07-01,32.4545144778
2007-10-01,30.8653083625
2008-01-01,28.7452107540
2008-04-01,27.8945675828
2008-07-01,25.0025574622
2008-10-01,20.4586035656
2009-01-01,18.5813201449
2009-04-01,21.9523544441
2009-07-01,24.6549875150
2009-10-01,25.2529917744
2010-01-01,26.0210736047
2010-04-01,23.6694078863
2010-07-01,25.5973474584
2010-10-01,27.2505643190
2011-01-01,28.4234383006
2011-04-01,27.9804034164
2011-07-01,24.0001549924
2011-10-01,25.1817049051
2012-01-01,27.4001629928
2012-04-01,26.3836105814
2012-07-01,27.1986997636
2012-10-01,27.0014002782
2013-01-01,29.0654268188
2013-04-01,29.3951022837
2013-07-01,30.3213317582
2013-10-01,31.5938255757
2014-01-01,32.1645778670
2014-04-01,33.0273681786
2014-07-01,32.3261321937
2014-10-01,32.7982621671
2015-01-01,33.0366456662
2015-04-01,33.0044507009
2015-07-01,30.8724628465
2015-10-01,31.7632896702
2016-01-01,31.7397303347
2016-04-01,32.0299890299
2016-07-01,32.4784257090
2016-10-01,32.9067727258
2017-01-01,33.9057495371
2017-04-01,34.3158154202
2017-07-01,34.8864622529
2017-10-01,35.8099046794
2018-01-01,35.3661581207
2018-04-01,35.5669564768
2018-07-01,36.3843345577
2018-10-01,32.6458863590
2019-01-01,35.4194707550
2019-04-01,35.7866596727
2019-07-01,35.4316892318
2019-10-01,36.7680827438
2020-01-01,30.7249407341
2020-04-01,34.5995755453
2020-07-01,36.3010742765
2020-10-01,39.0624043514
2021-01-01,40.2421197323
2021-04-01,41.5963016754
2021-07-01,41.0312465714
2021-10-01,41.8153188524
2022-01-01,40.0723352663
2022-04-01,35.5601239559
2022-07-01,34.1041015619
