observation_date,PCEC96_19960715
1982-06-01,3053.2
1982-07-01,3069.9
1982-08-01,3072.7
1982-09-01,3097.8
1982-10-01,3110.2
1982-11-01,3133.5
1982-12-01,3145.4
1983-01-01,3146.6
1983-02-01,3144.2
1983-03-01,3178.6
1983-04-01,3197.8
1983-05-01,3216.4
1983-06-01,3246.1
1983-07-01,3263.4
1983-08-01,3266.0
1983-09-01,3271.9
1983-10-01,3299.5
1983-11-01,3309.0
1983-12-01,3347.4
1984-01-01,3375.2
1984-02-01,3330.8
1984-03-01,3356.0
1984-04-01,3378.4
1984-05-01,3396.2
1984-06-01,3417.9
1984-07-01,3403.2
1984-08-01,3414.8
1984-09-01,3437.3
1984-10-01,3427.6
1984-11-01,3475.4
1984-12-01,3478.8
1985-01-01,3504.1
1985-02-01,3517.5
1985-03-01,3512.0
1985-04-01,3520.7
1985-05-01,3560.4
1985-06-01,3541.4
1985-07-01,3563.2
1985-08-01,3595.8
1985-09-01,3647.1
1985-10-01,3591.5
1985-11-01,3603.0
1985-12-01,3641.6
1986-01-01,3645.6
1986-02-01,3636.5
1986-03-01,3650.1
1986-04-01,3671.3
1986-05-01,3692.4
1986-06-01,3685.2
1986-07-01,3706.3
1986-08-01,3721.6
1986-09-01,3800.4
1986-10-01,3746.0
1986-11-01,3733.9
1986-12-01,3814.6
1987-01-01,3721.4
1987-02-01,3787.3
1987-03-01,3788.6
1987-04-01,3807.7
1987-05-01,3808.7
1987-06-01,3825.5
1987-07-01,3841.7
1987-08-01,3869.7
1987-09-01,3847.4
1987-10-01,3845.3
1987-11-01,3845.5
1987-12-01,3878.6
1988-01-01,3914.2
1988-02-01,3913.4
1988-03-01,3945.1
1988-04-01,3933.4
1988-05-01,3956.4
1988-06-01,3966.7
1988-07-01,3978.2
1988-08-01,3993.2
1988-09-01,3984.0
1988-10-01,4017.2
1988-11-01,4025.1
1988-12-01,4045.1
1989-01-01,4044.7
1989-02-01,4031.5
1989-03-01,4022.2
1989-04-01,4048.6
1989-05-01,4043.4
1989-06-01,4050.1
1989-07-01,4061.0
1989-08-01,4100.2
1989-09-01,4088.5
1989-10-01,4086.2
1989-11-01,4082.6
1989-12-01,4116.1
1990-01-01,4139.1
1990-02-01,4120.1
1990-03-01,4127.6
1990-04-01,4135.1
1990-05-01,4124.4
1990-06-01,4144.7
1990-07-01,4150.0
1990-08-01,4150.1
1990-09-01,4145.5
1990-10-01,4125.9
1990-11-01,4118.6
1990-12-01,4104.6
1991-01-01,4060.0
1991-02-01,4075.1
1991-03-01,4118.3
1991-04-01,4100.8
1991-05-01,4114.0
1991-06-01,4115.3
1991-07-01,4127.6
1991-08-01,4112.6
1991-09-01,4118.3
1991-10-01,4095.6
1991-11-01,4111.0
1991-12-01,4120.7
1992-01-01,4170.3
1992-02-01,4171.9
1992-03-01,4179.1
1992-04-01,4179.6
1992-05-01,4199.9
1992-06-01,4209.7
1992-07-01,4220.4
1992-08-01,4207.3
1992-09-01,4252.3
1992-10-01,4266.8
1992-11-01,4276.8
1992-12-01,4303.4
1993-01-01,4297.7
1993-02-01,4297.5
1993-03-01,4274.7
1993-04-01,4305.1
1993-05-01,4320.4
1993-06-01,4331.6
1993-07-01,4352.4
1993-08-01,4359.7
1993-09-01,4366.9
1993-10-01,4375.6
1993-11-01,4392.2
1993-12-01,4402.3
1994-01-01,4374.2
1994-02-01,4438.8
1994-03-01,4443.4
1994-04-01,4449.8
1994-05-01,4454.9
1994-06-01,4468.3
1994-07-01,4473.5
1994-08-01,4495.3
1994-09-01,4488.4
1994-10-01,4513.0
1994-11-01,4523.5
1994-12-01,4530.3
1995-01-01,4522.3
1995-02-01,4528.4
1995-03-01,4542.0
1995-04-01,4541.7
1995-05-01,4571.4
1995-06-01,4593.2
1995-07-01,4588.4
1995-08-01,4607.4
1995-09-01,4605.3
1995-10-01,4579.5
1995-11-01,4613.8
1995-12-01,4648.7
1996-01-01,4622.2
1996-02-01,4667.6
1996-03-01,4675.2
1996-04-01,4673.0
1996-05-01,4705.4
