observation_date,TOTCI_20240515
1976-12-08,185.3814
1976-12-15,185.1462
1976-12-22,185.3750
1976-12-29,185.2290
1977-01-05,185.0946
1977-01-12,185.3957
1977-01-19,185.7001
1977-01-26,186.1611
1977-02-02,186.6279
1977-02-09,186.9001
1977-02-16,187.0246
1977-02-23,187.7583
1977-03-02,188.4961
1977-03-09,188.9399
1977-03-16,188.8256
1977-03-23,189.5088
1977-03-30,189.4572
1977-04-06,189.6839
1977-04-13,189.8825
1977-04-20,190.3871
1977-04-27,190.9212
1977-05-04,190.8014
1977-05-11,191.3091
1977-05-18,191.4097
1977-05-25,192.3865
1977-06-01,192.7048
1977-06-08,193.0936
1977-06-15,193.0047
1977-06-22,193.9037
1977-06-29,194.2601
1977-07-06,194.1031
1977-07-13,194.5082
1977-07-20,194.9425
1977-07-27,196.2995
1977-08-03,196.4548
1977-08-10,197.0455
1977-08-17,196.9083
1977-08-24,197.9047
1977-08-31,198.5369
1977-09-07,198.8546
1977-09-14,198.4207
1977-09-21,199.2329
1977-09-28,199.3031
1977-10-05,199.6464
1977-10-12,200.4522
1977-10-19,200.9668
1977-10-26,202.3726
1977-11-02,202.8231
1977-11-09,202.8913
1977-11-16,202.2908
1977-11-23,203.2073
1977-11-30,203.4028
1977-12-07,204.5601
1977-12-14,203.7566
1977-12-21,204.9339
1977-12-28,205.0512
1978-01-04,205.6287
1978-01-11,206.5685
1978-01-18,206.6234
1978-01-25,208.0870
1978-02-01,209.1031
1978-02-08,209.1878
1978-02-15,209.6919
1978-02-22,210.5503
1978-03-01,212.0231
1978-03-08,212.8351
1978-03-15,213.2447
1978-03-22,213.4003
1978-03-29,214.6269
1978-04-05,215.5032
1978-04-12,216.6748
1978-04-19,216.8158
1978-04-26,217.8069
1978-05-03,218.3347
1978-05-10,219.2427
1978-05-17,219.4710
1978-05-24,220.6860
1978-05-31,223.0876
1978-06-07,223.1641
1978-06-14,222.8270
1978-06-21,223.2473
1978-06-28,224.3658
1978-07-05,224.5232
1978-07-12,225.5786
1978-07-19,226.0491
1978-07-26,227.2529
1978-08-02,227.6437
1978-08-09,227.4138
1978-08-16,227.9405
1978-08-23,228.7835
1978-08-30,229.2604
1978-09-06,230.1556
1978-09-13,229.6672
1978-09-20,230.5766
1978-09-27,230.9865
1978-10-04,231.8291
1978-10-11,232.5279
1978-10-18,232.3045
1978-10-25,233.5046
1978-11-01,234.1660
1978-11-08,235.0322
1978-11-15,235.3431
1978-11-22,236.3083
1978-11-29,236.5102
1978-12-06,237.6631
1978-12-13,236.7955
1978-12-20,237.1355
1978-12-27,236.8970
1979-01-03,238.1616
1979-01-10,238.6533
1979-01-17,239.2818
1979-01-24,240.7138
1979-01-31,241.0631
1979-02-07,242.3989
1979-02-14,243.1346
1979-02-21,244.4436
1979-02-28,245.5293
1979-03-07,246.2613
1979-03-14,246.6676
1979-03-21,248.1366
1979-03-28,249.4290
1979-04-04,250.4103
1979-04-11,252.4979
1979-04-18,254.0522
1979-04-25,255.0456
1979-05-02,256.0033
1979-05-09,257.1957
1979-05-16,258.5100
1979-05-23,259.8201
1979-05-30,259.8616
1979-06-06,261.0622
1979-06-13,262.6123
1979-06-20,263.8966
1979-06-27,265.0615
1979-07-04,265.6936
1979-07-11,267.0217
1979-07-18,267.6609
1979-07-25,268.7231
1979-08-01,269.5238
1979-08-08,269.4376
1979-08-15,269.9452
1979-08-22,271.4870
1979-08-29,271.3055
1979-09-05,272.6258
1979-09-12,273.6913
1979-09-19,274.8403
1979-09-26,275.6828
1979-10-03,274.6631
1979-10-10,276.1498
1979-10-17,275.3803
1979-10-24,276.6657
1979-10-31,277.0439
1979-11-07,276.8817
1979-11-14,277.0981
1979-11-21,277.7788
1979-11-28,276.8085
1979-12-05,278.5886
1979-12-12,278.2291
1979-12-19,279.8040
1979-12-26,280.8939
1980-01-02,281.2132
1980-01-09,281.5273
1980-01-16,281.5820
1980-01-23,282.3703
1980-01-30,281.8337
1980-02-06,283.7329
1980-02-13,285.3340
1980-02-20,286.4024
1980-02-27,286.4882
1980-03-05,287.2757
1980-03-12,289.0671
1980-03-19,289.7729
1980-03-26,289.7246
1980-04-02,290.9170
1980-04-09,291.6113
1980-04-16,291.3388
1980-04-23,290.0926
1980-04-30,289.2746
1980-05-07,287.8453
1980-05-14,288.1474
1980-05-21,287.6618
1980-05-28,287.8399
1980-06-04,287.9230
1980-06-11,287.0511
1980-06-18,286.9984
1980-06-25,286.8324
1980-07-02,286.6539
1980-07-09,287.2958
1980-07-16,287.7641
1980-07-23,288.7047
1980-07-30,288.6580
1980-08-06,289.5416
1980-08-13,290.8558
1980-08-20,291.4565
1980-08-27,292.6500
1980-09-03,293.2341
1980-09-10,293.9797
1980-09-17,294.4540
1980-09-24,294.7097
1980-10-01,297.0118
1980-10-08,297.5157
1980-10-15,299.2768
1980-10-22,300.6053
1980-10-29,301.6926
1980-11-05,304.0163
1980-11-12,306.0695
1980-11-19,307.0059
1980-11-26,309.7876
1980-12-03,310.2762
1980-12-10,312.4389
1980-12-17,313.1510
1980-12-24,311.6102
1980-12-31,311.7084
1981-01-07,311.0448
1981-01-14,312.7383
1981-01-21,312.4750
1981-01-28,313.2383
1981-02-04,313.1814
1981-02-11,312.6081
1981-02-18,312.9115
1981-02-25,313.5206
1981-03-04,313.7563
1981-03-11,313.5520
1981-03-18,313.7887
1981-03-25,314.7140
1981-04-01,316.1307
1981-04-08,316.2268
1981-04-15,316.9494
1981-04-22,318.8531
1981-04-29,321.6852
1981-05-06,322.9380
1981-05-13,323.4066
1981-05-20,323.6052
1981-05-27,325.1374
1981-06-03,325.9518
1981-06-10,325.9995
1981-06-17,328.0645
1981-06-24,328.9386
1981-07-01,331.0504
1981-07-08,330.5374
1981-07-15,330.8858
1981-07-22,332.2159
1981-07-29,332.7372
1981-08-05,335.9420
1981-08-12,336.3642
1981-08-19,336.6283
1981-08-26,336.5230
1981-09-02,337.1786
1981-09-09,336.9530
1981-09-16,337.3958
1981-09-23,337.3719
1981-09-30,341.0091
1981-10-07,339.9444
1981-10-14,341.1686
1981-10-21,341.4763
1981-10-28,341.6835
1981-11-04,342.4184
1981-11-11,343.3335
1981-11-18,345.3265
1981-11-25,346.8701
1981-12-02,349.3759
1981-12-09,349.3044
1981-12-16,350.8544
1981-12-23,349.4762
1981-12-30,351.5418
1982-01-06,352.5484
1982-01-13,353.7829
1982-01-20,353.6455
1982-01-27,356.9801
1982-02-03,358.5149
1982-02-10,360.1392
1982-02-17,361.0420
1982-02-24,361.8221
1982-03-03,360.8541
1982-03-10,362.5622
1982-03-17,363.4198
1982-03-24,364.7086
1982-03-31,366.5449
1982-04-07,369.6840
1982-04-14,370.5404
1982-04-21,371.7880
1982-04-28,371.4812
1982-05-05,373.6196
1982-05-12,374.1988
1982-05-19,375.8946
1982-05-26,377.7622
1982-06-02,378.4732
1982-06-09,379.9399
1982-06-16,380.1145
1982-06-23,379.9885
1982-06-30,382.8113
1982-07-07,383.3140
1982-07-14,384.6465
1982-07-21,383.2736
1982-07-28,384.9362
1982-08-04,384.0541
1982-08-11,385.3184
1982-08-18,384.9532
1982-08-25,386.1790
1982-09-01,388.3781
1982-09-08,388.8152
1982-09-15,391.2792
1982-09-22,392.0629
1982-09-29,392.1014
1982-10-06,392.9673
1982-10-13,392.3947
1982-10-20,392.7771
1982-10-27,392.3637
1982-11-03,390.8976
1982-11-10,391.8066
1982-11-17,391.6694
1982-11-24,392.4464
1982-12-01,392.5171
1982-12-08,392.4750
1982-12-15,392.1844
1982-12-22,393.0628
1982-12-29,390.4757
1983-01-05,391.6979
1983-01-12,392.7964
1983-01-19,393.4818
1983-01-26,393.6681
1983-02-02,394.1329
1983-02-09,393.1879
1983-02-16,392.8537
1983-02-23,393.1003
1983-03-02,394.3394
1983-03-09,394.0767
1983-03-16,393.8438
1983-03-23,393.0911
1983-03-30,394.2771
1983-04-06,392.2498
1983-04-13,392.2567
1983-04-20,392.7338
1983-04-27,392.8314
1983-05-04,391.5086
1983-05-11,391.2982
1983-05-18,390.7295
1983-05-25,391.3476
1983-06-01,392.7580
1983-06-08,392.6574
1983-06-15,394.4817
1983-06-22,394.6927
1983-06-29,393.4951
1983-07-06,395.1397
1983-07-13,396.3717
1983-07-20,398.7399
1983-07-27,399.1016
1983-08-03,400.3249
1983-08-10,400.8195
1983-08-17,401.1925
1983-08-24,402.2570
1983-08-31,402.6182
1983-09-07,402.8428
1983-09-14,401.4924
1983-09-21,403.1726
1983-09-28,402.4937
1983-10-05,402.9300
1983-10-12,405.8858
1983-10-19,404.9519
1983-10-26,407.1800
1983-11-02,407.4865
1983-11-09,409.7878
1983-11-16,409.0491
1983-11-23,409.3405
1983-11-30,410.9012
1983-12-07,412.4570
1983-12-14,413.3831
1983-12-21,414.4025
1983-12-28,414.9413
1984-01-04,415.2879
1984-01-11,415.9320
1984-01-18,414.5724
1984-01-25,415.6594
1984-02-01,416.5782
1984-02-08,419.5290
1984-02-15,423.4667
1984-02-22,424.9134
1984-02-29,427.4146
1984-03-07,429.7001
1984-03-14,429.1038
1984-03-21,431.4705
1984-03-28,431.6770
1984-04-04,435.2253
1984-04-11,435.5048
1984-04-18,437.8354
1984-04-25,439.8088
1984-05-02,440.4356
1984-05-09,444.9753
1984-05-16,446.9026
1984-05-23,447.4536
1984-05-30,447.2546
1984-06-06,448.8941
1984-06-13,448.9071
1984-06-20,451.9483
1984-06-27,452.7539
1984-07-04,453.5135
1984-07-11,455.1292
1984-07-18,455.7416
1984-07-25,457.0019
1984-08-01,456.7777
1984-08-08,457.8207
1984-08-15,458.8203
1984-08-22,459.2900
1984-08-29,459.2385
1984-09-05,459.8013
1984-09-12,461.9380
1984-09-19,462.7210
1984-09-26,461.8000
1984-10-03,463.3058
1984-10-10,465.6481
1984-10-17,465.1510
1984-10-24,466.3397
1984-10-31,469.5860
1984-11-07,469.7986
1984-11-14,470.8145
1984-11-21,472.1773
1984-11-28,470.6649
1984-12-05,472.3329
1984-12-12,472.9439
1984-12-19,475.2424
1984-12-26,474.1411
1985-01-02,471.1935
1985-01-09,471.5429
1985-01-16,472.5286
1985-01-23,474.1231
1985-01-30,474.0146
1985-02-06,473.3669
1985-02-13,473.5657
1985-02-20,477.3554
1985-02-27,477.8223
1985-03-06,478.9150
1985-03-13,479.3129
1985-03-20,481.1113
1985-03-27,481.7885
1985-04-03,481.0124
1985-04-10,480.3250
1985-04-17,477.5048
1985-04-24,478.9399
1985-05-01,479.1470
1985-05-08,480.1458
1985-05-15,480.0102
1985-05-22,481.5305
1985-05-29,481.5512
1985-06-05,481.5019
1985-06-12,481.9479
1985-06-19,482.1144
1985-06-26,481.8014
1985-07-03,484.7165
1985-07-10,485.4244
1985-07-17,486.4401
1985-07-24,487.9134
1985-07-31,489.6664
1985-08-07,488.6842
1985-08-14,489.1581
1985-08-21,490.8113
1985-08-28,489.8853
1985-09-04,492.5821
1985-09-11,494.3645
1985-09-18,494.6588
1985-09-25,495.6916
1985-10-02,493.7819
1985-10-09,492.9492
1985-10-16,492.3745
1985-10-23,493.0435
1985-10-30,494.1663
1985-11-06,495.4206
1985-11-13,495.8656
1985-11-20,497.3735
1985-11-27,498.5992
1985-12-04,498.7277
1985-12-11,499.1716
1985-12-18,499.4435
1985-12-25,496.6502
1986-01-01,500.4448
1986-01-08,499.4485
1986-01-15,501.5898
1986-01-22,501.3610
1986-01-29,499.3391
1986-02-05,499.7300
1986-02-12,500.1976
1986-02-19,500.4361
1986-02-26,501.4213
1986-03-05,503.2210
1986-03-12,503.9380
1986-03-19,504.9400
1986-03-26,507.1895
1986-04-02,507.3897
1986-04-09,506.6720
1986-04-16,509.0776
1986-04-23,506.7865
1986-04-30,508.6361
1986-05-07,508.4304
1986-05-14,509.1081
1986-05-21,506.0113
1986-05-28,507.6294
1986-06-04,509.4003
1986-06-11,510.4149
1986-06-18,510.0386
1986-06-25,513.4054
1986-07-02,512.1969
1986-07-09,512.6881
1986-07-16,513.8261
1986-07-23,512.4343
1986-07-30,513.3882
1986-08-06,513.9566
1986-08-13,512.4313
1986-08-20,514.9854
1986-08-27,517.6298
1986-09-03,517.4167
1986-09-10,517.2224
1986-09-17,517.2603
1986-09-24,516.9625
1986-10-01,519.7595
1986-10-08,516.2290
1986-10-15,517.2139
1986-10-22,518.1059
1986-10-29,517.6195
1986-11-05,520.4974
1986-11-12,523.2664
1986-11-19,522.7466
1986-11-26,525.3117
1986-12-03,528.2189
1986-12-10,530.2929
1986-12-17,533.4189
1986-12-24,543.1236
1986-12-31,554.5918
1987-01-07,550.9174
1987-01-14,547.8093
1987-01-21,546.9812
1987-01-28,549.6369
1987-02-04,548.1878
1987-02-11,546.5771
1987-02-18,546.5677
1987-02-25,546.8525
1987-03-04,546.6236
1987-03-11,547.1851
1987-03-18,548.7291
1987-03-25,549.5469
1987-04-01,548.7686
1987-04-08,548.9431
1987-04-15,550.4249
1987-04-22,550.8530
1987-04-29,548.5295
1987-05-06,548.1310
1987-05-13,548.8226
1987-05-20,554.0624
1987-05-27,553.8291
1987-06-03,553.1654
1987-06-10,554.8404
1987-06-17,555.4115
1987-06-24,554.2048
1987-07-01,554.0194
1987-07-08,553.5925
1987-07-15,554.7154
1987-07-22,553.2919
1987-07-29,552.4183
1987-08-05,552.7008
1987-08-12,554.1823
1987-08-19,553.9324
1987-08-26,554.7457
1987-09-02,554.9698
1987-09-09,557.7434
1987-09-16,561.7744
1987-09-23,562.4163
1987-09-30,565.2072
1987-10-07,562.6815
1987-10-14,562.7332
1987-10-21,562.9557
1987-10-28,563.9575
1987-11-04,563.1200
1987-11-11,562.1164
1987-11-18,562.3302
1987-11-25,562.2323
1987-12-02,563.0278
1987-12-09,565.0418
1987-12-16,565.4219
1987-12-23,565.5286
1987-12-30,564.7864
1988-01-06,566.5121
1988-01-13,566.7367
1988-01-20,566.0617
1988-01-27,568.2664
1988-02-03,568.1288
1988-02-10,565.4755
1988-02-17,568.7027
1988-02-24,568.7427
1988-03-02,570.6887
1988-03-09,570.2482
1988-03-16,571.5511
1988-03-23,570.1469
1988-03-30,572.7787
1988-04-06,577.8476
1988-04-13,575.0213
1988-04-20,575.0600
1988-04-27,579.7301
1988-05-04,582.3480
1988-05-11,584.3423
1988-05-18,582.2500
1988-05-25,584.7401
1988-06-01,584.9962
1988-06-08,587.1868
1988-06-15,586.3914
1988-06-22,590.0645
1988-06-29,591.9070
1988-07-06,595.5973
1988-07-13,593.7407
1988-07-20,593.7004
1988-07-27,593.3575
1988-08-03,593.5082
1988-08-10,596.1454
1988-08-17,594.4623
1988-08-24,594.0620
1988-08-31,594.0107
1988-09-07,595.0117
1988-09-14,595.0563
1988-09-21,596.1117
1988-09-28,594.9146
1988-10-05,598.3372
1988-10-12,600.5381
1988-10-19,597.9873
1988-10-26,598.3615
1988-11-02,600.0184
1988-11-09,600.4104
1988-11-16,599.9688
1988-11-23,601.3450
1988-11-30,602.7182
1988-12-07,605.2736
1988-12-14,604.0928
1988-12-21,605.9137
1988-12-28,603.9513
1989-01-04,602.6938
1989-01-11,605.6113
1989-01-18,606.6140
1989-01-25,607.8704
1989-02-01,607.1588
1989-02-08,618.1386
1989-02-15,618.3927
1989-02-22,617.1205
1989-03-01,615.9792
1989-03-08,615.8519
1989-03-15,616.5829
1989-03-22,616.4113
1989-03-29,617.2181
1989-04-05,616.2411
1989-04-12,616.5269
1989-04-19,618.8558
1989-04-26,621.6758
1989-05-03,622.6549
1989-05-10,622.9463
1989-05-17,623.6471
1989-05-24,625.3960
1989-05-31,625.9581
1989-06-07,624.0971
1989-06-14,624.2126
1989-06-21,624.8882
1989-06-28,623.3151
1989-07-05,626.2060
1989-07-12,626.5929
1989-07-19,629.6443
1989-07-26,637.4258
1989-08-02,635.1155
1989-08-09,634.3150
1989-08-16,635.1801
1989-08-23,635.4760
1989-08-30,635.6175
1989-09-06,638.8760
1989-09-13,637.0631
1989-09-20,636.7942
1989-09-27,636.0209
1989-10-04,637.7617
1989-10-11,639.4343
1989-10-18,638.6862
1989-10-25,640.2151
1989-11-01,640.0321
1989-11-08,638.7283
1989-11-15,640.4036
1989-11-22,641.1434
1989-11-29,638.5610
1989-12-06,638.1045
1989-12-13,638.8794
1989-12-20,639.5320
1989-12-27,635.6000
1990-01-03,634.5175
1990-01-10,637.3095
1990-01-17,634.7383
1990-01-24,635.5056
1990-01-31,635.9677
1990-02-07,636.8089
1990-02-14,634.9166
1990-02-21,637.0505
1990-02-28,637.3338
1990-03-07,638.2384
1990-03-14,637.5755
1990-03-21,638.9516
1990-03-28,638.2829
1990-04-04,639.2598
1990-04-11,641.3925
1990-04-18,642.2068
1990-04-25,640.4719
1990-05-02,639.9985
1990-05-09,640.9152
1990-05-16,640.4152
1990-05-23,639.4169
1990-05-30,637.9376
1990-06-06,641.7922
1990-06-13,642.0144
1990-06-20,641.3972
1990-06-27,641.3577
1990-07-04,640.6082
1990-07-11,640.4713
1990-07-18,640.9727
1990-07-25,638.7841
1990-08-01,638.9233
1990-08-08,638.5059
1990-08-15,642.4698
1990-08-22,641.8707
1990-08-29,638.7213
1990-09-05,640.8330
1990-09-12,639.9155
1990-09-19,639.8038
1990-09-26,638.8015
1990-10-03,637.6441
1990-10-10,636.7793
1990-10-17,636.4488
1990-10-24,638.5540
1990-10-31,638.2669
1990-11-07,638.1852
1990-11-14,638.2962
1990-11-21,639.7192
1990-11-28,639.3806
1990-12-05,643.1669
1990-12-12,643.0016
1990-12-19,640.2246
1990-12-26,642.6573
1991-01-02,638.1867
1991-01-09,636.1560
1991-01-16,637.0989
1991-01-23,636.9289
1991-01-30,633.8537
1991-02-06,635.6279
1991-02-13,635.5170
1991-02-20,636.9945
1991-02-27,635.6481
1991-03-06,636.0136
1991-03-13,635.7809
1991-03-20,634.6648
1991-03-27,635.7046
1991-04-03,633.7072
1991-04-10,631.9143
1991-04-17,631.2306
1991-04-24,630.7363
1991-05-01,629.9588
1991-05-08,627.2973
1991-05-15,627.8284
1991-05-22,627.8438
1991-05-29,627.8339
1991-06-05,627.2112
1991-06-12,626.7512
1991-06-19,626.0480
1991-06-26,626.6950
1991-07-03,624.7170
1991-07-10,624.5690
1991-07-17,622.9788
1991-07-24,622.6580
1991-07-31,622.0398
1991-08-07,618.7609
1991-08-14,617.2973
1991-08-21,617.2317
1991-08-28,619.7355
1991-09-04,619.5574
1991-09-11,619.7510
1991-09-18,620.4977
1991-09-25,621.1251
1991-10-02,621.8026
1991-10-09,621.8218
1991-10-16,623.4184
1991-10-23,620.9567
1991-10-30,617.9359
1991-11-06,617.5295
1991-11-13,618.5189
1991-11-20,618.7868
1991-11-27,618.7857
1991-12-04,618.2273
1991-12-11,619.4744
1991-12-18,619.5923
1991-12-25,618.8902
1992-01-01,615.0619
1992-01-08,614.2616
1992-01-15,614.7664
1992-01-22,612.8966
1992-01-29,612.7970
1992-02-05,611.7367
1992-02-12,609.0212
1992-02-19,609.4187
1992-02-26,609.2178
1992-03-04,610.0401
1992-03-11,608.4022
1992-03-18,605.9217
1992-03-25,606.9238
1992-04-01,606.6313
1992-04-08,607.0255
1992-04-15,605.6917
1992-04-22,603.3062
1992-04-29,601.5909
1992-05-06,602.1247
1992-05-13,602.8448
1992-05-20,602.2458
1992-05-27,601.9433
1992-06-03,601.6797
1992-06-10,601.4960
1992-06-17,600.6262
1992-06-24,600.3244
1992-07-01,601.6223
1992-07-08,599.4680
1992-07-15,601.5813
1992-07-22,599.0187
1992-07-29,597.0880
1992-08-05,597.6924
1992-08-12,597.5114
1992-08-19,596.6221
1992-08-26,596.7411
1992-09-02,598.0677
1992-09-09,598.1151
1992-09-16,598.6308
1992-09-23,598.5579
1992-09-30,598.4321
1992-10-07,597.9003
1992-10-14,597.3625
1992-10-21,596.2106
1992-10-28,596.2577
1992-11-04,596.1365
1992-11-11,596.8545
1992-11-18,595.8255
1992-11-25,597.9342
1992-12-02,597.5992
1992-12-09,597.0331
1992-12-16,597.2198
1992-12-23,595.6438
1992-12-30,595.8113
1993-01-06,595.2106
1993-01-13,594.3845
1993-01-20,595.5377
1993-01-27,596.3915
1993-02-03,596.1999
1993-02-10,593.3174
1993-02-17,593.9131
1993-02-24,592.4195
1993-03-03,593.0476
1993-03-10,592.5428
1993-03-17,592.6067
1993-03-24,590.4992
1993-03-31,588.6899
1993-04-07,586.5144
1993-04-14,584.6897
1993-04-21,585.2045
1993-04-28,586.2529
1993-05-05,585.6311
1993-05-12,587.1976
1993-05-19,587.2501
1993-05-26,589.2024
1993-06-02,590.8632
1993-06-09,589.6015
1993-06-16,590.9318
1993-06-23,589.7968
1993-06-30,590.4678
1993-07-07,590.0246
1993-07-14,586.9821
1993-07-21,587.3872
1993-07-28,586.6319
1993-08-04,589.1989
1993-08-11,588.4793
1993-08-18,587.4436
1993-08-25,587.7545
1993-09-01,586.1028
1993-09-08,583.4491
1993-09-15,586.8638
1993-09-22,585.3063
1993-09-29,586.2776
1993-10-06,583.1919
1993-10-13,583.4203
1993-10-20,583.4563
1993-10-27,584.7878
1993-11-03,585.0441
1993-11-10,585.1484
1993-11-17,583.9276
1993-11-24,583.3718
1993-12-01,583.0076
1993-12-08,582.4561
1993-12-15,584.6671
1993-12-22,583.7340
1993-12-29,583.0893
1994-01-05,586.5694
1994-01-12,587.5371
1994-01-19,587.8150
1994-01-26,587.5887
1994-02-02,587.4400
1994-02-09,588.1442
1994-02-16,588.7960
1994-02-23,587.1659
1994-03-02,588.3081
1994-03-09,590.4627
1994-03-16,596.0271
1994-03-23,595.3187
1994-03-30,598.4235
1994-04-06,600.5938
1994-04-13,597.5866
1994-04-20,602.2301
1994-04-27,600.9963
1994-05-04,602.1869
1994-05-11,603.2945
1994-05-18,604.0039
1994-05-25,606.3199
1994-06-01,607.5218
1994-06-08,606.7731
1994-06-15,609.3775
1994-06-22,610.6444
1994-06-29,609.2507
1994-07-06,611.6401
1994-07-13,615.5237
1994-07-20,617.7841
1994-07-27,619.3598
1994-08-03,618.0756
1994-08-10,620.9381
1994-08-17,622.2964
1994-08-24,623.3992
1994-08-31,623.5053
1994-09-07,623.2242
1994-09-14,623.2312
1994-09-21,626.3500
1994-09-28,625.6190
1994-10-05,629.5430
1994-10-12,629.3097
1994-10-19,632.1882
1994-10-26,632.9644
1994-11-02,633.9165
1994-11-09,635.1837
1994-11-16,638.8669
1994-11-23,639.7089
1994-11-30,640.9822
1994-12-07,641.2058
1994-12-14,641.6070
1994-12-21,646.1881
1994-12-28,644.9879
1995-01-04,646.5159
1995-01-11,650.9174
1995-01-18,652.9755
1995-01-25,656.4768
1995-02-01,662.6330
1995-02-08,663.5483
1995-02-15,665.7657
1995-02-22,666.1500
1995-03-01,672.1901
1995-03-08,670.9265
1995-03-15,674.3387
1995-03-22,674.2329
1995-03-29,674.9849
1995-04-05,673.4096
1995-04-12,676.4856
1995-04-19,676.0360
