observation_date,TOTCI_20010215
1975-06-11,191.9
1975-06-18,191.3
1975-06-25,191.0
1975-07-02,190.5
1975-07-09,190.4
1975-07-16,190.1
1975-07-23,189.8
1975-07-30,189.5
1975-08-06,188.9
1975-08-13,189.3
1975-08-20,189.3
1975-08-27,189.2
1975-09-03,188.7
1975-09-10,188.9
1975-09-17,188.3
1975-09-24,188.3
1975-10-01,188.7
1975-10-08,188.1
1975-10-15,188.5
1975-10-22,188.1
1975-10-29,188.2
1975-11-05,187.8
1975-11-12,188.2
1975-11-19,188.1
1975-11-26,188.7
1975-12-03,188.2
1975-12-10,188.8
1975-12-17,189.1
1975-12-24,188.8
1975-12-31,189.3
1976-01-07,188.0
1976-01-14,188.1
1976-01-21,188.0
1976-01-28,187.7
1976-02-04,187.5
1976-02-11,187.3
1976-02-18,186.9
1976-02-25,186.7
1976-03-03,185.9
1976-03-10,185.8
1976-03-17,184.9
1976-03-24,185.4
1976-03-31,184.3
1976-04-07,183.6
1976-04-14,183.5
1976-04-21,183.8
1976-04-28,184.1
1976-05-05,184.0
1976-05-12,184.3
1976-05-19,184.5
1976-05-26,185.0
1976-06-02,185.1
1976-06-09,185.0
1976-06-16,184.8
1976-06-23,184.9
1976-06-30,185.6
1976-07-07,184.6
1976-07-14,185.0
1976-07-21,185.1
1976-07-28,185.1
1976-08-04,184.5
1976-08-11,185.5
1976-08-18,185.6
1976-08-25,186.2
1976-09-01,186.1
1976-09-08,186.4
1976-09-15,186.8
1976-09-22,187.1
1976-09-29,187.1
1976-10-06,187.0
1976-10-13,187.3
1976-10-20,188.0
1976-10-27,188.9
1976-11-03,188.8
1976-11-10,188.9
1976-11-17,189.8
1976-11-24,190.6
1976-12-01,190.5
1976-12-08,191.1
1976-12-15,191.7
1976-12-22,191.8
1976-12-29,191.4
1977-01-05,191.6
1977-01-12,191.7
1977-01-19,191.7
1977-01-26,191.9
1977-02-02,192.1
1977-02-09,192.5
1977-02-16,193.0
1977-02-23,193.7
1977-03-02,194.2
1977-03-09,194.7
1977-03-16,195.5
1977-03-23,196.3
1977-03-30,195.7
1977-04-06,195.6
1977-04-13,196.3
1977-04-20,196.9
1977-04-27,197.3
1977-05-04,196.9
1977-05-11,197.6
1977-05-18,198.1
1977-05-25,198.9
1977-06-01,198.7
1977-06-08,198.8
1977-06-15,199.6
1977-06-22,200.8
1977-06-29,200.8
1977-07-06,200.1
1977-07-13,200.7
1977-07-20,201.2
1977-07-27,202.5
1977-08-03,202.4
1977-08-10,203.1
1977-08-17,203.4
1977-08-24,204.3
1977-08-31,204.4
1977-09-07,204.3
1977-09-14,204.3
1977-09-21,205.2
1977-09-28,205.2
1977-10-05,205.0
1977-10-12,206.3
1977-10-19,206.8
1977-10-26,208.3
1977-11-02,208.6
1977-11-09,208.6
1977-11-16,208.7
1977-11-23,209.5
1977-11-30,209.6
1977-12-07,210.6
1977-12-14,210.6
1977-12-21,211.9
1977-12-28,211.5
1978-01-04,212.8
1978-01-11,213.5
1978-01-18,213.0
1978-01-25,214.2
1978-02-01,215.0
1978-02-08,215.1
1978-02-15,216.1
1978-02-22,217.0
1978-03-01,218.4
1978-03-08,219.0
1978-03-15,220.4
1978-03-22,220.8
1978-03-29,221.6
1978-04-05,222.0
1978-04-12,223.6
1978-04-19,223.9
1978-04-26,224.7
1978-05-03,225.1
1978-05-10,226.1
1978-05-17,226.9
1978-05-24,228.0
1978-05-31,230.2
1978-06-07,229.7
1978-06-14,230.3
1978-06-21,231.3
1978-06-28,232.2
1978-07-05,231.8
1978-07-12,233.0
1978-07-19,233.5
1978-07-26,234.5
1978-08-02,234.8
1978-08-09,234.4
1978-08-16,235.5
1978-08-23,236.3
1978-08-30,236.3
1978-09-06,236.7
1978-09-13,236.7
1978-09-20,237.9
1978-09-27,238.4
1978-10-04,238.8
1978-10-11,239.9
1978-10-18,240.0
1978-10-25,241.2
1978-11-01,242.0
1978-11-08,242.7
1978-11-15,243.9
1978-11-22,244.8
1978-11-29,244.9
1978-12-06,245.7
1978-12-13,245.7
1978-12-20,246.6
1978-12-27,246.6
1979-01-03,246.7
1979-01-10,246.2
1979-01-17,247.2
1979-01-24,248.1
1979-01-31,248.2
1979-02-07,249.5
1979-02-14,250.5
1979-02-21,251.8
1979-02-28,252.5
1979-03-07,253.1
1979-03-14,253.5
1979-03-21,254.6
1979-03-28,255.8
1979-04-04,257.2
1979-04-11,258.4
1979-04-18,259.6
1979-04-25,260.0
1979-05-02,261.3
1979-05-09,262.0
1979-05-16,263.3
1979-05-23,263.9
1979-05-30,264.4
1979-06-06,265.3
1979-06-13,266.7
1979-06-20,267.8
1979-06-27,268.7
1979-07-04,269.7
1979-07-11,270.8
1979-07-18,271.4
1979-07-25,272.4
1979-08-01,273.7
1979-08-08,274.1
1979-08-15,274.4
1979-08-22,276.2
1979-08-29,276.1
1979-09-05,277.8
1979-09-12,279.3
1979-09-19,280.5
1979-09-26,281.7
1979-10-03,281.2
1979-10-10,282.4
1979-10-17,281.1
1979-10-24,282.2
1979-10-31,282.8
1979-11-07,282.4
1979-11-14,282.3
1979-11-21,282.9
1979-11-28,281.9
1979-12-05,284.1
1979-12-12,283.5
1979-12-19,285.9
1979-12-26,287.3
1980-01-02,287.1
1980-01-09,287.5
1980-01-16,287.8
1980-01-23,288.2
1980-01-30,287.7
1980-02-06,289.4
1980-02-13,291.0
1980-02-20,292.0
1980-02-27,291.5
1980-03-05,292.6
1980-03-12,294.5
1980-03-19,295.2
1980-03-26,294.5
1980-04-02,296.6
1980-04-09,296.0
1980-04-16,295.3
1980-04-23,293.4
1980-04-30,292.6
1980-05-07,291.1
1980-05-14,291.1
1980-05-21,290.1
1980-05-28,290.4
1980-06-04,291.0
1980-06-11,289.7
1980-06-18,289.5
1980-06-25,288.9
1980-07-02,289.2
1980-07-09,289.8
1980-07-16,290.2
1980-07-23,291.2
1980-07-30,291.3
1980-08-06,292.9
1980-08-13,294.1
1980-08-20,294.7
1980-08-27,296.0
1980-09-03,296.8
1980-09-10,298.0
1980-09-17,298.6
1980-09-24,299.0
1980-10-01,302.2
1980-10-08,302.6
1980-10-15,303.9
1980-10-22,305.1
1980-10-29,306.3
1980-11-05,308.7
1980-11-12,310.4
1980-11-19,311.2
1980-11-26,313.9
1980-12-03,315.0
1980-12-10,316.9
1980-12-17,318.0
1980-12-24,316.3
1980-12-31,318.1
1981-01-07,317.3
1981-01-14,318.9
1981-01-21,318.6
1981-01-28,319.1
1981-02-04,318.2
1981-02-11,317.0
1981-02-18,317.6
1981-02-25,317.5
1981-03-04,318.3
1981-03-11,318.2
1981-03-18,318.7
1981-03-25,319.0
1981-04-01,321.3
1981-04-08,320.6
1981-04-15,320.5
1981-04-22,322.2
1981-04-29,324.8
1981-05-06,326.4
1981-05-13,326.4
1981-05-20,326.2
1981-05-27,327.7
1981-06-03,329.1
1981-06-10,329.1
1981-06-17,331.0
1981-06-24,331.5
1981-07-01,333.5
1981-07-08,333.5
1981-07-15,333.6
1981-07-22,334.8
1981-07-29,335.5
1981-08-05,339.4
1981-08-12,339.7
1981-08-19,339.5
1981-08-26,339.6
1981-09-02,340.6
1981-09-09,340.4
1981-09-16,341.0
1981-09-23,340.7
1981-09-30,345.4
1981-10-07,344.6
1981-10-14,345.2
1981-10-21,345.3
1981-10-28,345.2
1981-11-04,346.1
1981-11-11,346.7
1981-11-18,348.5
1981-11-25,349.8
1981-12-02,352.8
1981-12-09,353.7
1981-12-16,356.8
1981-12-23,354.9
1981-12-30,358.7
1982-01-06,360.0
1982-01-13,360.9
1982-01-20,360.9
1982-01-27,364.0
1982-02-03,366.0
1982-02-10,366.9
1982-02-17,368.1
1982-02-24,368.4
1982-03-03,367.9
1982-03-10,370.0
1982-03-17,371.0
1982-03-24,371.7
1982-03-31,374.1
1982-04-07,377.0
1982-04-14,376.9
1982-04-21,377.8
1982-04-28,377.2
1982-05-05,379.7
1982-05-12,380.1
1982-05-19,381.5
1982-05-26,383.3
1982-06-02,384.4
1982-06-09,386.3
1982-06-16,386.1
1982-06-23,385.3
1982-06-30,388.5
1982-07-07,389.5
1982-07-14,390.5
1982-07-21,388.8
1982-07-28,390.6
1982-08-04,390.3
1982-08-11,391.6
1982-08-18,390.6
1982-08-25,391.9
1982-09-01,394.4
1982-09-08,394.9
1982-09-15,397.5
1982-09-22,398.1
1982-09-29,398.5
1982-10-06,400.1
1982-10-13,398.9
1982-10-20,399.2
1982-10-27,398.5
1982-11-03,397.2
1982-11-10,397.8
1982-11-17,397.5
1982-11-24,397.8
1982-12-01,398.3
1982-12-08,397.9
1982-12-15,397.3
1982-12-22,397.9
1982-12-29,396.5
1983-01-05,398.6
1983-01-12,398.9
1983-01-19,399.8
1983-01-26,399.7
1983-02-02,401.3
1983-02-09,399.6
1983-02-16,399.5
1983-02-23,399.3
1983-03-02,401.0
1983-03-09,401.0
1983-03-16,400.7
1983-03-23,399.6
1983-03-30,400.9
1983-04-06,398.9
1983-04-13,398.1
1983-04-20,398.4
1983-04-27,398.1
1983-05-04,397.2
1983-05-11,397.0
1983-05-18,396.0
1983-05-25,396.4
1983-06-01,398.3
1983-06-08,398.9
1983-06-15,400.4
1983-06-22,399.9
1983-06-29,398.8
1983-07-06,401.1
1983-07-13,402.2
1983-07-20,404.3
1983-07-27,404.6
1983-08-03,406.5
1983-08-10,407.2
1983-08-17,407.1
1983-08-24,408.2
1983-08-31,408.8
1983-09-07,409.3
1983-09-14,408.0
1983-09-21,409.5
1983-09-28,408.9
1983-10-05,409.5
1983-10-12,412.2
1983-10-19,411.2
1983-10-26,413.2
1983-11-02,414.1
1983-11-09,416.1
1983-11-16,415.1
1983-11-23,414.9
1983-11-30,416.6
1983-12-07,418.0
1983-12-14,418.4
1983-12-21,419.5
1983-12-28,421.4
1984-01-04,423.4
1984-01-11,422.7
1984-01-18,421.6
1984-01-25,422.0
1984-02-01,423.6
1984-02-08,426.1
1984-02-15,430.0
1984-02-22,431.0
1984-02-29,433.7
1984-03-07,436.2
1984-03-14,435.0
1984-03-21,437.3
1984-03-28,437.3
1984-04-04,441.1
1984-04-11,440.8
1984-04-18,443.1
1984-04-25,444.6
1984-05-02,445.5
1984-05-09,450.1
1984-05-16,451.7
1984-05-23,451.8
1984-05-30,451.8
1984-06-06,454.5
1984-06-13,454.1
1984-06-20,456.3
1984-06-27,456.9
1984-07-04,458.2
1984-07-11,459.9
1984-07-18,460.0
1984-07-25,461.2
1984-08-01,461.3
1984-08-08,462.8
1984-08-15,463.4
1984-08-22,463.8
1984-08-29,463.8
1984-09-05,464.7
1984-09-12,466.8
1984-09-19,467.9
1984-09-26,469.1
1984-10-03,471.7
1984-10-10,473.5
1984-10-17,473.0
1984-10-24,474.1
1984-10-31,477.9
1984-11-07,478.2
1984-11-14,478.6
1984-11-21,479.7
1984-11-28,477.6
1984-12-05,479.5
1984-12-12,479.1
1984-12-19,481.5
1984-12-26,481.2
1985-01-02,479.1
1985-01-09,477.9
1985-01-16,479.0
1985-01-23,480.2
1985-01-30,480.5
1985-02-06,482.8
1985-02-13,482.3
1985-02-20,484.3
1985-02-27,484.9
1985-03-06,486.2
1985-03-13,486.0
1985-03-20,488.4
1985-03-27,489.1
1985-04-03,489.4
1985-04-10,490.8
1985-04-17,489.5
1985-04-24,489.4
1985-05-01,490.0
1985-05-08,489.8
1985-05-15,490.6
1985-05-22,492.0
1985-05-29,491.9
1985-06-05,493.4
1985-06-12,494.2
1985-06-19,492.3
1985-06-26,492.1
1985-07-03,491.8
1985-07-10,492.2
1985-07-17,492.7
1985-07-24,492.4
1985-07-31,495.5
1985-08-07,494.3
1985-08-14,494.1
1985-08-21,496.2
1985-08-28,496.2
1985-09-04,498.9
1985-09-11,498.8
1985-09-18,498.4
1985-09-25,497.9
1985-10-02,498.2
1985-10-09,496.6
1985-10-16,497.2
1985-10-23,498.8
1985-10-30,500.4
1985-11-06,501.9
1985-11-13,501.8
1985-11-20,503.5
1985-11-27,503.8
1985-12-04,504.4
1985-12-11,503.7
1985-12-18,503.6
1985-12-25,504.5
1986-01-01,512.6
1986-01-08,506.6
1986-01-15,508.0
1986-01-22,507.5
1986-01-29,506.1
1986-02-05,507.5
1986-02-12,508.1
1986-02-19,508.1
1986-02-26,508.9
1986-03-05,511.0
1986-03-12,510.6
1986-03-19,511.7
1986-03-26,512.6
1986-04-02,513.5
1986-04-09,512.7
1986-04-16,516.4
1986-04-23,513.3
1986-04-30,515.2
1986-05-07,514.6
1986-05-14,514.7
1986-05-21,512.1
1986-05-28,512.7
1986-06-04,516.5
1986-06-11,517.0
1986-06-18,515.9
1986-06-25,518.9
1986-07-02,517.5
1986-07-09,518.0
1986-07-16,518.4
1986-07-23,516.4
1986-07-30,517.1
1986-08-06,518.7
1986-08-13,517.3
1986-08-20,518.2
1986-08-27,521.1
1986-09-03,521.7
1986-09-10,520.1
1986-09-17,520.3
1986-09-24,520.1
1986-10-01,522.2
1986-10-08,519.6
1986-10-15,521.0
1986-10-22,521.9
1986-10-29,520.9
1986-11-05,524.3
1986-11-12,526.9
1986-11-19,526.8
1986-11-26,526.5
1986-12-03,530.1
1986-12-10,531.0
1986-12-17,533.3
1986-12-24,545.5
1986-12-31,562.7
1987-01-07,555.3
1987-01-14,550.4
1987-01-21,549.2
1987-01-28,550.8
1987-02-04,550.6
1987-02-11,550.2
1987-02-18,549.9
1987-02-25,549.6
1987-03-04,549.4
1987-03-11,549.6
1987-03-18,550.0
1987-03-25,550.8
1987-04-01,551.2
1987-04-08,550.6
1987-04-15,553.4
1987-04-22,552.8
1987-04-29,550.4
1987-05-06,550.2
1987-05-13,551.2
1987-05-20,555.8
1987-05-27,555.3
1987-06-03,553.3
1987-06-10,556.2
1987-06-17,555.3
1987-06-24,554.6
1987-07-01,559.1
1987-07-08,557.5
1987-07-15,558.6
1987-07-22,556.9
1987-07-29,555.9
1987-08-05,555.8
1987-08-12,558.5
1987-08-19,557.4
1987-08-26,558.2
1987-09-02,558.9
1987-09-09,561.6
1987-09-16,564.3
1987-09-23,564.6
1987-09-30,567.6
1987-10-07,565.6
1987-10-14,565.5
1987-10-21,566.6
1987-10-28,567.8
1987-11-04,568.5
1987-11-11,569.1
1987-11-18,569.3
1987-11-25,566.8
1987-12-02,567.5
1987-12-09,570.3
1987-12-16,569.2
1987-12-23,570.2
1987-12-30,572.9
1988-01-06,577.3
1988-01-13,575.6
1988-01-20,574.4
1988-01-27,576.1
1988-02-03,577.0
1988-02-10,575.7
1988-02-17,579.0
1988-02-24,578.5
1988-03-02,580.6
1988-03-09,580.1
1988-03-16,581.2
1988-03-23,578.7
1988-03-30,582.0
1988-04-06,587.1
1988-04-13,584.5
1988-04-20,583.4
1988-04-27,588.4
1988-05-04,591.7
1988-05-11,593.0
1988-05-18,589.9
1988-05-25,592.3
1988-06-01,592.5
1988-06-08,595.2
1988-06-15,593.8
1988-06-22,597.4
1988-06-29,598.3
1988-07-06,601.7
1988-07-13,599.8
1988-07-20,599.3
1988-07-27,599.4
1988-08-03,598.6
1988-08-10,603.4
1988-08-17,599.9
1988-08-24,600.6
1988-08-31,600.8
1988-09-07,601.7
1988-09-14,601.7
1988-09-21,601.9
1988-09-28,601.3
1988-10-05,605.3
1988-10-12,606.8
1988-10-19,605.1
1988-10-26,604.6
1988-11-02,606.1
1988-11-09,605.8
1988-11-16,604.3
1988-11-23,605.5
1988-11-30,607.3
1988-12-07,611.3
1988-12-14,609.5
1988-12-21,611.9
1988-12-28,612.6
1989-01-04,610.8
1989-01-11,612.2
1989-01-18,612.1
1989-01-25,614.3
1989-02-01,613.9
1989-02-08,627.1
1989-02-15,627.6
1989-02-22,625.4
1989-03-01,624.2
1989-03-08,623.9
1989-03-15,625.2
1989-03-22,624.0
1989-03-29,625.9
1989-04-05,625.7
1989-04-12,626.0
1989-04-19,628.1
1989-04-26,630.0
1989-05-03,631.5
1989-05-10,632.4
1989-05-17,631.8
1989-05-24,633.7
1989-05-31,634.4
1989-06-07,632.9
1989-06-14,631.8
1989-06-21,632.9
1989-06-28,630.9
1989-07-05,634.3
1989-07-12,633.7
1989-07-19,636.3
1989-07-26,644.8
1989-08-02,642.1
1989-08-09,643.0
1989-08-16,643.0
1989-08-23,643.6
1989-08-30,643.3
1989-09-06,646.7
1989-09-13,644.0
1989-09-20,642.7
1989-09-27,642.0
1989-10-04,645.2
1989-10-11,647.4
1989-10-18,646.3
1989-10-25,648.1
1989-11-01,647.8
1989-11-08,645.9
1989-11-15,647.2
1989-11-22,647.9
1989-11-29,643.9
1989-12-06,644.4
1989-12-13,643.9
1989-12-20,644.2
1989-12-27,640.6
1990-01-03,640.6
1990-01-10,642.6
1990-01-17,640.1
1990-01-24,640.6
1990-01-31,641.6
1990-02-07,643.5
1990-02-14,641.2
1990-02-21,642.8
1990-02-28,643.9
1990-03-07,644.9
1990-03-14,644.0
1990-03-21,644.4
1990-03-28,643.8
1990-04-04,644.7
1990-04-11,646.8
1990-04-18,647.8
1990-04-25,645.9
1990-05-02,645.1
1990-05-09,645.9
1990-05-16,644.4
1990-05-23,643.6
1990-05-30,641.6
1990-06-06,645.6
1990-06-13,645.0
1990-06-20,644.5
1990-06-27,645.1
1990-07-04,645.0
1990-07-11,645.3
1990-07-18,645.7
1990-07-25,644.1
1990-08-01,644.6
1990-08-08,645.2
1990-08-15,649.7
1990-08-22,648.7
1990-08-29,645.4
1990-09-05,647.1
1990-09-12,645.7
1990-09-19,644.6
1990-09-26,643.1
1990-10-03,643.3
1990-10-10,642.7
1990-10-17,642.3
1990-10-24,644.6
1990-10-31,642.8
1990-11-07,643.5
1990-11-14,642.7
1990-11-21,645.1
1990-11-28,643.9
1990-12-05,648.3
1990-12-12,646.6
1990-12-19,643.5
1990-12-26,646.9
1991-01-02,643.2
1991-01-09,642.0
1991-01-16,643.5
1991-01-23,644.1
1991-01-30,640.3
1991-02-06,642.8
1991-02-13,642.1
1991-02-20,643.9
1991-02-27,642.1
1991-03-06,642.9
1991-03-13,642.8
1991-03-20,640.0
1991-03-27,640.9
1991-04-03,639.9
1991-04-10,639.2
1991-04-17,638.0
1991-04-24,637.7
1991-05-01,636.8
1991-05-08,635.2
1991-05-15,635.2
1991-05-22,634.5
1991-05-29,633.6
1991-06-05,633.5
1991-06-12,631.0
1991-06-19,632.0
1991-06-26,631.4
1991-07-03,629.3
1991-07-10,629.5
1991-07-17,627.8
1991-07-24,627.8
1991-07-31,628.4
1991-08-07,626.1
1991-08-14,625.6
1991-08-21,624.6
1991-08-28,627.5
1991-09-04,627.8
1991-09-11,626.9
1991-09-18,626.2
1991-09-25,626.9
1991-10-02,629.1
1991-10-09,630.8
1991-10-16,631.0
1991-10-23,629.0
1991-10-30,624.5
1991-11-06,625.3
1991-11-13,624.3
1991-11-20,625.1
1991-11-27,624.9
1991-12-04,624.8
1991-12-11,626.1
1991-12-18,625.2
1991-12-25,624.2
1992-01-01,620.2
1992-01-08,620.0
1992-01-15,620.8
1992-01-22,619.4
1992-01-29,619.5
1992-02-05,619.9
1992-02-12,616.0
1992-02-19,615.7
1992-02-26,616.3
1992-03-04,617.1
1992-03-11,615.1
1992-03-18,613.2
1992-03-25,613.2
1992-04-01,612.9
1992-04-08,613.3
1992-04-15,612.8
1992-04-22,610.9
1992-04-29,608.1
1992-05-06,609.4
1992-05-13,608.8
1992-05-20,607.8
1992-05-27,607.6
1992-06-03,607.7
1992-06-10,606.8
1992-06-17,605.6
1992-06-24,604.3
1992-07-01,606.0
1992-07-08,604.5
1992-07-15,605.9
1992-07-22,603.3
1992-07-29,601.9
1992-08-05,603.0
1992-08-12,603.4
1992-08-19,601.3
1992-08-26,601.9
1992-09-02,603.7
1992-09-09,603.3
1992-09-16,603.9
1992-09-23,603.3
1992-09-30,602.2
1992-10-07,603.1
1992-10-14,602.5
1992-10-21,601.9
1992-10-28,601.0
1992-11-04,600.6
1992-11-11,601.2
1992-11-18,600.1
1992-11-25,602.3
1992-12-02,602.6
1992-12-09,601.9
1992-12-16,601.6
1992-12-23,599.1
1992-12-30,598.8
1993-01-06,598.5
1993-01-13,597.8
1993-01-20,600.1
1993-01-27,600.5
1993-02-03,601.2
1993-02-10,598.2
1993-02-17,598.4
1993-02-24,598.0
1993-03-03,598.6
1993-03-10,598.7
1993-03-17,598.3
1993-03-24,595.2
1993-03-31,594.2
1993-04-07,591.7
1993-04-14,589.6
1993-04-21,590.1
1993-04-28,591.7
1993-05-05,591.5
1993-05-12,592.9
1993-05-19,593.6
1993-05-26,595.0
1993-06-02,597.1
1993-06-09,595.4
1993-06-16,597.7
1993-06-23,595.4
1993-06-30,596.3
1993-07-07,596.1
1993-07-14,592.8
1993-07-21,592.6
1993-07-28,591.5
1993-08-04,595.2
1993-08-11,594.4
1993-08-18,592.3
1993-08-25,592.7
1993-09-01,592.4
1993-09-08,589.1
1993-09-15,592.5
1993-09-22,591.1
1993-09-29,590.5
1993-10-06,590.8
1993-10-13,591.0
1993-10-20,591.1
1993-10-27,591.4
1993-11-03,591.3
1993-11-10,591.3
1993-11-17,590.1
1993-11-24,590.2
1993-12-01,590.1
1993-12-08,590.3
1993-12-15,592.6
1993-12-22,591.3
1993-12-29,588.6
1994-01-05,593.3
1994-01-12,594.4
1994-01-19,594.3
1994-01-26,594.3
1994-02-02,594.9
1994-02-09,595.5
1994-02-16,595.7
1994-02-23,594.4
1994-03-02,595.6
1994-03-09,597.4
1994-03-16,602.8
1994-03-23,600.4
1994-03-30,602.8
1994-04-06,604.7
1994-04-13,601.9
1994-04-20,607.2
1994-04-27,605.9
1994-05-04,607.5
1994-05-11,608.0
1994-05-18,609.6
1994-05-25,611.5
1994-06-01,613.5
1994-06-08,611.3
1994-06-15,615.4
1994-06-22,616.5
1994-06-29,615.2
1994-07-06,617.5
1994-07-13,620.6
1994-07-20,622.7
1994-07-27,624.0
1994-08-03,623.8
1994-08-10,627.1
1994-08-17,627.9
1994-08-24,628.9
1994-08-31,628.9
1994-09-07,629.9
1994-09-14,629.2
1994-09-21,633.1
1994-09-28,631.6
1994-10-05,635.6
1994-10-12,636.3
1994-10-19,639.1
1994-10-26,639.5
1994-11-02,639.4
1994-11-09,640.8
1994-11-16,644.1
1994-11-23,646.7
1994-11-30,648.3
1994-12-07,649.4
1994-12-14,649.9
1994-12-21,654.0
1994-12-28,650.2
1995-01-04,651.3
1995-01-11,656.4
1995-01-18,658.6
1995-01-25,662.2
1995-02-01,667.8
1995-02-08,668.1
1995-02-15,669.9
1995-02-22,670.3
1995-03-01,676.2
1995-03-08,674.4
1995-03-15,678.2
1995-03-22,677.0
1995-03-29,676.0
1995-04-05,681.9
1995-04-12,685.3
1995-04-19,684.9
1995-04-26,689.7
1995-05-03,692.5
1995-05-10,695.1
1995-05-17,694.2
1995-05-24,695.2
1995-05-31,698.3
1995-06-07,698.0
1995-06-14,699.7
1995-06-21,701.7
1995-06-28,701.4
1995-07-05,706.4
1995-07-12,705.5
1995-07-19,706.1
1995-07-26,706.3
1995-08-02,711.6
1995-08-09,713.0
1995-08-16,712.1
1995-08-23,712.1
1995-08-30,711.2
1995-09-06,715.6
1995-09-13,714.2
1995-09-20,717.9
1995-09-27,714.1
1995-10-04,712.6
1995-10-11,715.7
1995-10-18,714.8
1995-10-25,716.9
1995-11-01,719.9
1995-11-08,718.9
1995-11-15,719.4
1995-11-22,722.5
1995-11-29,723.7
1995-12-06,725.4
1995-12-13,724.9
1995-12-20,724.6
1995-12-27,723.3
1996-01-03,727.6
1996-01-10,729.3
1996-01-17,730.6
1996-01-24,732.2
1996-01-31,732.2
1996-02-07,732.3
1996-02-14,732.1
1996-02-21,734.0
1996-02-28,733.7
1996-03-06,733.8
1996-03-13,735.0
1996-03-20,736.5
1996-03-27,735.9
1996-04-03,738.4
1996-04-10,739.6
1996-04-17,740.4
1996-04-24,740.0
1996-05-01,745.3
1996-05-08,743.6
1996-05-15,746.7
1996-05-22,747.5
1996-05-29,744.6
1996-06-05,746.4
1996-06-12,749.0
1996-06-19,750.2
1996-06-26,753.0
1996-07-03,754.8
1996-07-10,753.0
1996-07-17,756.3
1996-07-24,757.1
1996-07-31,756.9
1996-08-07,756.7
1996-08-14,755.7
1996-08-21,759.3
1996-08-28,760.3
1996-09-04,764.5
1996-09-11,765.7
1996-09-18,768.8
1996-09-25,771.7
1996-10-02,773.1
1996-10-09,775.4
1996-10-16,776.6
1996-10-23,777.1
1996-10-30,774.9
1996-11-06,775.7
1996-11-13,778.2
1996-11-20,777.7
1996-11-27,786.2
1996-12-04,784.6
1996-12-11,789.9
1996-12-18,789.0
1996-12-25,789.4
1997-01-01,785.8
1997-01-08,789.8
1997-01-15,791.2
1997-01-22,793.4
1997-01-29,792.3
1997-02-05,795.3
1997-02-12,795.9
1997-02-19,800.7
1997-02-26,801.9
1997-03-05,802.6
1997-03-12,803.5
1997-03-19,803.2
1997-03-26,805.8
1997-04-02,801.8
1997-04-09,805.7
1997-04-16,811.6
1997-04-23,811.8
1997-04-30,817.1
