observation_date,INDPRO_20080715
1965-07-01,35.5329
1965-08-01,35.6832
1965-09-01,35.7734
1965-10-01,36.1342
1965-11-01,36.2845
1965-12-01,36.7354
1966-01-01,37.0961
1966-02-01,37.3366
1966-03-01,37.8477
1966-04-01,37.9078
1966-05-01,38.2685
1966-06-01,38.4489
1966-07-01,38.6593
1966-08-01,38.6894
1966-09-01,39.0501
1966-10-01,39.3207
1966-11-01,39.0501
1966-12-01,39.1403
1967-01-01,39.3249
1967-02-01,38.8789
1967-03-01,38.6598
1967-04-01,39.0244
1967-05-01,38.6839
1967-06-01,38.6791
1967-07-01,38.5910
1967-08-01,39.3304
1967-09-01,39.2665
1967-10-01,39.5863
1967-11-01,40.1525
1967-12-01,40.5849
1968-01-01,40.5412
1968-02-01,40.6865
1968-03-01,40.8135
1968-04-01,40.8726
1968-05-01,41.3311
1968-06-01,41.4829
1968-07-01,41.4193
1968-08-01,41.5349
1968-09-01,41.6922
1968-10-01,41.7749
1968-11-01,42.3153
1968-12-01,42.4489
1969-01-01,42.7057
1969-02-01,42.9790
1969-03-01,43.3161
1969-04-01,43.1567
1969-05-01,42.9936
1969-06-01,43.4136
1969-07-01,43.6428
1969-08-01,43.7431
1969-09-01,43.7332
1969-10-01,43.7460
1969-11-01,43.3337
1969-12-01,43.2174
1970-01-01,42.4171
1970-02-01,42.3892
1970-03-01,42.3341
1970-04-01,42.2253
1970-05-01,42.1761
1970-06-01,42.0396
1970-07-01,42.1429
1970-08-01,42.0677
1970-09-01,41.7777
1970-10-01,40.9420
1970-11-01,40.6940
1970-12-01,41.6286
1971-01-01,41.9488
1971-02-01,41.8689
1971-03-01,41.8235
1971-04-01,42.0584
1971-05-01,42.2718
1971-06-01,42.4491
1971-07-01,42.3259
1971-08-01,42.0802
1971-09-01,42.7641
1971-10-01,43.0842
1971-11-01,43.2670
1971-12-01,43.7665
1972-01-01,44.8051
1972-02-01,45.2103
1972-03-01,45.5478
1972-04-01,46.0078
1972-05-01,46.0183
1972-06-01,46.1635
1972-07-01,46.1666
1972-08-01,46.7720
1972-09-01,47.1267
1972-10-01,47.7521
1972-11-01,48.3087
1972-12-01,48.8473
1973-01-01,49.1607
1973-02-01,49.9221
1973-03-01,49.9085
1973-04-01,49.8171
1973-05-01,50.1680
1973-06-01,50.2121
1973-07-01,50.4271
1973-08-01,50.3357
1973-09-01,50.7826
1973-10-01,51.1300
1973-11-01,51.3693
1973-12-01,51.2457
1974-01-01,50.8909
1974-02-01,50.7566
1974-03-01,50.7423
1974-04-01,50.6271
1974-05-01,50.9715
1974-06-01,50.9320
1974-07-01,50.9239
1974-08-01,50.4538
1974-09-01,50.5021
1974-10-01,50.3186
1974-11-01,48.6566
1974-12-01,46.9378
1975-01-01,46.3024
1975-02-01,45.2098
1975-03-01,44.7310
1975-04-01,44.7621
1975-05-01,44.6709
1975-06-01,45.0047
1975-07-01,45.4923
1975-08-01,45.9195
1975-09-01,46.5145
1975-10-01,46.7003
1975-11-01,46.8201
1975-12-01,47.3838
1976-01-01,48.0740
1976-02-01,48.5115
1976-03-01,48.5547
1976-04-01,48.8553
1976-05-01,49.0661
1976-06-01,49.0693
1976-07-01,49.3535
1976-08-01,49.6908
1976-09-01,49.8210
1976-10-01,49.8746
1976-11-01,50.6214
1976-12-01,51.1445
1977-01-01,50.8497
1977-02-01,51.6010
1977-03-01,52.2502
1977-04-01,52.7382
1977-05-01,53.1286
1977-06-01,53.5106
1977-07-01,53.6209
1977-08-01,53.6837
1977-09-01,53.9420
1977-10-01,54.0847
1977-11-01,54.1086
1977-12-01,54.2100
1978-01-01,53.4721
1978-02-01,53.7169
1978-03-01,54.6900
1978-04-01,55.8252
1978-05-01,55.9982
1978-06-01,56.4154
1978-07-01,56.3808
1978-08-01,56.5866
1978-09-01,56.7311
1978-10-01,57.2009
1978-11-01,57.6211
1978-12-01,57.9654
1979-01-01,57.5699
1979-02-01,57.9264
1979-03-01,58.0984
1979-04-01,57.4787
1979-05-01,57.9194
1979-06-01,57.9377
1979-07-01,57.8236
1979-08-01,57.4252
1979-09-01,57.4736
1979-10-01,57.7946
1979-11-01,57.7406
1979-12-01,57.8145
1980-01-01,58.0865
1980-02-01,58.1155
1980-03-01,57.9281
1980-04-01,56.7639
1980-05-01,55.3377
1980-06-01,54.6632
1980-07-01,54.2886
1980-08-01,54.4625
1980-09-01,55.3355
1980-10-01,56.0337
1980-11-01,57.0043
1980-12-01,57.3283
1981-01-01,56.9966
1981-02-01,56.7006
1981-03-01,57.0229
1981-04-01,56.7495
1981-05-01,57.1497
1981-06-01,57.4321
1981-07-01,57.8188
1981-08-01,57.8254
1981-09-01,57.4579
1981-10-01,57.0184
1981-11-01,56.4005
1981-12-01,55.7763
1982-01-01,54.6893
1982-02-01,55.7494
1982-03-01,55.3473
1982-04-01,54.8794
1982-05-01,54.5219
1982-06-01,54.3088
1982-07-01,54.1353
1982-08-01,53.6801
1982-09-01,53.4694
1982-10-01,53.0175
1982-11-01,52.8016
1982-12-01,52.3978
1983-01-01,53.3936
1983-02-01,53.0749
1983-03-01,53.5454
1983-04-01,54.2058
1983-05-01,54.5943
1983-06-01,54.9036
1983-07-01,55.7655
1983-08-01,56.3818
1983-09-01,57.2434
1983-10-01,57.7148
1983-11-01,57.8876
1983-12-01,58.1789
1984-01-01,59.3456
1984-02-01,59.6271
1984-03-01,59.9003
1984-04-01,60.2713
1984-05-01,60.5727
1984-06-01,60.7861
1984-07-01,60.9479
1984-08-01,60.9982
1984-09-01,60.8956
1984-10-01,60.8193
1984-11-01,61.0361
1984-12-01,61.1145
1985-01-01,60.9617
1985-02-01,61.2357
1985-03-01,61.3029
1985-04-01,61.1712
1985-05-01,61.2218
1985-06-01,61.2680
1985-07-01,60.8750
1985-08-01,61.1313
1985-09-01,61.3866
1985-10-01,61.1547
1985-11-01,61.3521
1985-12-01,61.9960
1986-01-01,62.2864
1986-02-01,61.8194
1986-03-01,61.4278
1986-04-01,61.4725
1986-05-01,61.5639
1986-06-01,61.3836
1986-07-01,61.7680
1986-08-01,61.6565
1986-09-01,61.7722
1986-10-01,62.0512
1986-11-01,62.3425
1986-12-01,62.8974
1987-01-01,62.6915
1987-02-01,63.4964
1987-03-01,63.6002
1987-04-01,63.9572
1987-05-01,64.4064
1987-06-01,64.7340
1987-07-01,65.1356
1987-08-01,65.5944
1987-09-01,65.7843
1987-10-01,66.7698
1987-11-01,67.1335
1987-12-01,67.4453
1988-01-01,67.4570
1988-02-01,67.7182
1988-03-01,67.8954
1988-04-01,68.2707
1988-05-01,68.2084
1988-06-01,68.3702
1988-07-01,68.4896
1988-08-01,68.8182
1988-09-01,68.6025
1988-10-01,68.9896
1988-11-01,69.1283
1988-12-01,69.4393
1989-01-01,69.6017
1989-02-01,69.2803
1989-03-01,69.4441
1989-04-01,69.4352
1989-05-01,68.9744
1989-06-01,68.9824
1989-07-01,68.3431
1989-08-01,68.9804
1989-09-01,68.7839
1989-10-01,68.7067
1989-11-01,68.9065
1989-12-01,69.4069
1990-01-01,69.0314
1990-02-01,69.6427
1990-03-01,69.9586
1990-04-01,69.8708
1990-05-01,69.9929
1990-06-01,70.1935
1990-07-01,70.0933
1990-08-01,70.2669
1990-09-01,70.4039
1990-10-01,69.8922
1990-11-01,69.0512
1990-12-01,68.5847
1991-01-01,68.2644
1991-02-01,67.8173
1991-03-01,67.4653
1991-04-01,67.6098
1991-05-01,68.2752
1991-06-01,68.9560
1991-07-01,68.9478
1991-08-01,69.0396
1991-09-01,69.6186
1991-10-01,69.4723
1991-11-01,69.3605
1991-12-01,69.1393
1992-01-01,68.7421
1992-02-01,69.2477
1992-03-01,69.8020
1992-04-01,70.3082
1992-05-01,70.5659
1992-06-01,70.5976
1992-07-01,71.1780
1992-08-01,70.8121
1992-09-01,70.9732
1992-10-01,71.4909
1992-11-01,71.7605
1992-12-01,71.7614
1993-01-01,72.1130
1993-02-01,72.3650
1993-03-01,72.3702
1993-04-01,72.6235
1993-05-01,72.3583
1993-06-01,72.5371
1993-07-01,72.7829
1993-08-01,72.7793
1993-09-01,73.0957
1993-10-01,73.6173
1993-11-01,73.9196
1993-12-01,74.3063
1994-01-01,74.6260
1994-02-01,74.6236
1994-03-01,75.4083
1994-04-01,75.7834
1994-05-01,76.2015
1994-06-01,76.7097
1994-07-01,76.8793
1994-08-01,77.2637
1994-09-01,77.4467
1994-10-01,78.0976
1994-11-01,78.6114
1994-12-01,79.4883
1995-01-01,79.7302
1995-02-01,79.7133
1995-03-01,79.8124
1995-04-01,79.7470
1995-05-01,79.9171
1995-06-01,80.1416
1995-07-01,79.8600
1995-08-01,80.9374
1995-09-01,81.2344
1995-10-01,81.0446
1995-11-01,81.2835
1995-12-01,81.6616
1996-01-01,81.1736
1996-02-01,82.5449
1996-03-01,82.3641
1996-04-01,82.9794
1996-05-01,83.4820
1996-06-01,84.2217
1996-07-01,84.1144
1996-08-01,84.6472
1996-09-01,85.0881
1996-10-01,85.0992
1996-11-01,85.8396
1996-12-01,86.4207
1997-01-01,86.5246
1997-02-01,87.5768
1997-03-01,88.2708
1997-04-01,88.2838
1997-05-01,88.8524
1997-06-01,89.2612
1997-07-01,89.7754
1997-08-01,91.0059
1997-09-01,91.8378
1997-10-01,92.5238
1997-11-01,93.3860
1997-12-01,93.7553
1998-01-01,94.1480
1998-02-01,94.1690
1998-03-01,94.1916
1998-04-01,94.6704
1998-05-01,95.2581
1998-06-01,94.7414
1998-07-01,94.3585
1998-08-01,96.3142
1998-09-01,96.0591
1998-10-01,96.7430
1998-11-01,96.6730
1998-12-01,96.9967
1999-01-01,97.4849
1999-02-01,97.8947
1999-03-01,98.0864
1999-04-01,98.2949
1999-05-01,99.0314
1999-06-01,98.8656
1999-07-01,99.4962
1999-08-01,99.9767
1999-09-01,99.6093
1999-10-01,100.9459
1999-11-01,101.5527
1999-12-01,102.3945
2000-01-01,102.4654
2000-02-01,102.8375
2000-03-01,103.2423
2000-04-01,103.8999
2000-05-01,104.1433
2000-06-01,104.2873
2000-07-01,104.0320
2000-08-01,103.8104
2000-09-01,104.2642
2000-10-01,103.8077
2000-11-01,103.8208
2000-12-01,103.4750
2001-01-01,102.7480
2001-02-01,102.1625
2001-03-01,101.8291
2001-04-01,101.5704
2001-05-01,100.8683
2001-06-01,100.2266
2001-07-01,99.7613
2001-08-01,99.4021
2001-09-01,98.9667
2001-10-01,98.4163
2001-11-01,97.8874
2001-12-01,97.8399
2002-01-01,98.3224
2002-02-01,98.3983
2002-03-01,99.1081
2002-04-01,99.4718
2002-05-01,99.9772
2002-06-01,100.9301
2002-07-01,100.6212
2002-08-01,100.7317
2002-09-01,100.7395
2002-10-01,100.4460
2002-11-01,100.8772
2002-12-01,100.3765
2003-01-01,101.0268
2003-02-01,101.4120
2003-03-01,101.2521
2003-04-01,100.3969
2003-05-01,100.4334
2003-06-01,100.6173
2003-07-01,101.0612
2003-08-01,100.9579
2003-09-01,101.4852
2003-10-01,101.5785
2003-11-01,102.4010
2003-12-01,102.3153
2004-01-01,102.5858
2004-02-01,103.1195
2004-03-01,102.5619
2004-04-01,103.0752
2004-05-01,103.7896
2004-06-01,102.9250
2004-07-01,103.6237
2004-08-01,103.8891
2004-09-01,103.8183
2004-10-01,104.8276
2004-11-01,105.1782
2004-12-01,105.7785
2005-01-01,106.2584
2005-02-01,106.8705
2005-03-01,106.8335
2005-04-01,106.7592
2005-05-01,107.1010
2005-06-01,107.5818
2005-07-01,107.5563
2005-08-01,107.7421
2005-09-01,105.8028
2005-10-01,107.0612
2005-11-01,108.1877
2005-12-01,108.7646
2006-01-01,108.8216
2006-02-01,108.7387
2006-03-01,108.9974
2006-04-01,109.4348
2006-05-01,109.3408
2006-06-01,109.8664
2006-07-01,110.1428
2006-08-01,110.2365
2006-09-01,109.8273
2006-10-01,109.7437
2006-11-01,109.5274
2006-12-01,110.1754
2007-01-01,109.7791
2007-02-01,110.5181
2007-03-01,110.4036
2007-04-01,110.9530
2007-05-01,110.9686
2007-06-01,111.3551
2007-07-01,112.0024
2007-08-01,111.9712
2007-09-01,112.2598
2007-10-01,111.8262
2007-11-01,112.2962
2007-12-01,112.3855
2008-01-01,112.5164
2008-02-01,111.7923
2008-03-01,111.9382
2008-04-01,111.1016
2008-05-01,110.9051
