observation_date,BOGZ1FL153064486Q_20220715
1974-01-01,17.6439085963
1974-04-01,15.5919499075
1974-07-01,11.6665127703
1974-10-01,11.4129141731
1975-01-01,13.5783052071
1975-04-01,14.9801396219
1975-07-01,13.0702855802
1975-10-01,13.6723889851
1976-01-01,15.3311292070
1976-04-01,15.3502118468
1976-07-01,15.2665240485
1976-10-01,15.3955702433
1977-01-01,14.0047039454
1977-04-01,14.0361602478
1977-07-01,13.1483587071
1977-10-01,12.2872049034
1978-01-01,11.3612697181
1978-04-01,11.7602895338
1978-07-01,12.1760506244
1978-10-01,11.3917507260
1979-01-01,11.7531676577
1979-04-01,11.6467830581
1979-07-01,11.9743538620
1979-10-01,12.0894735018
1980-01-01,10.9407303554
1980-04-01,12.0251963027
1980-07-01,12.9897889755
1980-10-01,13.8445722166
1981-01-01,13.6360974547
1981-04-01,13.1313752577
1981-07-01,11.0617781423
1981-10-01,11.5588646338
1982-01-01,9.9521245257
1982-04-01,9.4572967735
1982-07-01,9.9235063979
1982-10-01,11.5216906210
1983-01-01,12.3137581956
1983-04-01,13.3898926378
1983-07-01,12.8156311951
1983-10-01,12.0776728491
1984-01-01,11.3439576786
1984-04-01,10.4661262979
1984-07-01,10.7798529474
1984-10-01,10.6280862175
1985-01-01,11.1339276500
1985-04-01,11.4566249130
1985-07-01,10.6386672114
1985-10-01,12.1315839704
1986-01-01,13.2342877656
1986-04-01,13.4394696761
1986-07-01,12.0871161869
1986-10-01,13.0703965977
1987-01-01,14.9340245578
1987-04-01,14.7668760438
1987-07-01,15.1272233896
1987-10-01,12.3465811879
1988-01-01,12.9894407802
1988-04-01,13.4109351483
1988-07-01,13.2676605574
1988-10-01,13.6946210547
1989-01-01,14.0298017626
1989-04-01,14.5361552120
1989-07-01,15.3076997907
1989-10-01,15.4958420258
1990-01-01,14.5071352703
1990-04-01,14.8405152821
1990-07-01,12.4627617973
1990-10-01,13.5988546482
1991-01-01,15.2439092308
1991-04-01,15.0694025774
1991-07-01,15.8276571737
1991-10-01,17.6782211889
1992-01-01,17.3508409676
1992-04-01,17.1932934718
1992-07-01,17.5602192185
1992-10-01,19.2093545109
1993-01-01,19.5816128524
1993-04-01,19.7271315159
1993-07-01,20.3116911359
1993-10-01,20.8296637220
1994-01-01,20.0517839126
1994-04-01,19.7564431021
1994-07-01,20.1405087068
1994-10-01,19.9270625365
1995-01-01,20.9294885872
1995-04-01,21.9553618306
1995-07-01,23.1738832447
1995-10-01,24.1474631135
1996-01-01,24.8743249399
1996-04-01,25.4794001645
1996-07-01,25.5570988380
1996-10-01,26.3082852265
1997-01-01,26.3280958143
1997-04-01,28.9819818007
1997-07-01,30.3391037604
1997-10-01,30.1967791881
1998-01-01,32.5620764057
1998-04-01,32.5564973296
1998-07-01,29.3971386592
1998-10-01,32.9934165704
1999-01-01,32.9995772091
1999-04-01,34.7452862925
1999-07-01,33.3523742292
1999-10-01,37.1077870163
2000-01-01,38.2296713184
2000-04-01,36.9406011128
2000-07-01,36.4429247476
2000-10-01,33.0920891987
2001-01-01,30.0317281158
2001-04-01,31.4672197812
2001-07-01,27.3138000660
2001-10-01,29.5938177001
2002-01-01,29.6159729433
2002-04-01,27.1063751425
2002-07-01,22.8212675616
2002-10-01,23.7994743281
2003-01-01,22.5672982665
2003-04-01,25.2847857291
2003-07-01,26.2939675569
2003-10-01,28.3750217277
2004-01-01,28.3151424226
2004-04-01,28.0503549205
2004-07-01,27.4285930178
2004-10-01,28.6974241022
2005-01-01,28.4703890800
2005-04-01,28.7152842009
2005-07-01,29.5519933288
2005-10-01,29.5739665302
2006-01-01,30.9782187669
2006-04-01,30.1634468273
2006-07-01,30.4761616033
2006-10-01,31.8382189729
2007-01-01,32.2284731010
2007-04-01,32.7872177096
2007-07-01,32.3880183215
2007-10-01,30.7859595354
2008-01-01,28.6329264839
2008-04-01,27.8715845717
2008-07-01,24.9264687379
2008-10-01,20.4388344796
2009-01-01,18.5512227505
2009-04-01,21.8648645497
2009-07-01,24.6060865574
2009-10-01,25.1565359304
2010-01-01,25.9767538926
2010-04-01,23.6355282592
2010-07-01,25.5404926018
2010-10-01,27.1812005327
2011-01-01,28.3564171711
2011-04-01,27.8985668044
2011-07-01,23.9471129115
2011-10-01,25.1335801552
2012-01-01,27.3149136230
2012-04-01,26.3116915084
2012-07-01,27.1223512971
2012-10-01,26.9285137317
2013-01-01,28.9824387443
2013-04-01,29.3289683601
2013-07-01,30.2459206015
2013-10-01,31.4915470654
2014-01-01,32.0631871209
2014-04-01,32.9455461243
2014-07-01,32.2532960291
2014-10-01,32.7337525059
2015-01-01,32.9546468743
2015-04-01,32.9439803684
2015-07-01,30.8088856539
2015-10-01,31.6810401835
2016-01-01,31.6542733563
2016-04-01,31.9687217805
2016-07-01,32.3918889704
2016-10-01,32.8102564325
2017-01-01,33.8097764809
2017-04-01,34.2512491328
2017-07-01,34.8038794915
2017-10-01,35.6909770389
2018-01-01,35.2776481834
2018-04-01,35.4159934898
2018-07-01,36.2711760316
2018-10-01,32.5245139354
2019-01-01,35.3859588254
2019-04-01,35.7040642216
2019-07-01,35.2934515822
2019-10-01,36.6445045118
2020-01-01,30.6598729593
2020-04-01,34.4595249128
2020-07-01,36.1537220892
2020-10-01,38.8636041680
2021-01-01,40.0873106848
2021-04-01,41.5314777177
2021-07-01,40.9293283602
2021-10-01,41.8027820610
2022-01-01,40.0453755810
