observation_date,INDPRO_19970315
1948-08-01,22.872
1948-09-01,22.704
1948-10-01,22.872
1948-11-01,22.578
1948-12-01,22.367
1949-01-01,22.156
1949-02-01,21.946
1949-03-01,21.525
1949-04-01,21.398
1949-05-01,21.103
1949-06-01,21.061
1949-07-01,21.019
1949-08-01,21.230
1949-09-01,21.440
1949-10-01,20.640
1949-11-01,21.188
1949-12-01,21.567
1950-01-01,21.946
1950-02-01,22.030
1950-03-01,22.746
1950-04-01,23.504
1950-05-01,24.052
1950-06-01,24.768
1950-07-01,25.568
1950-08-01,26.369
1950-09-01,26.200
1950-10-01,26.369
1950-11-01,26.326
1950-12-01,26.790
1951-01-01,26.874
1951-02-01,27.043
1951-03-01,27.169
1951-04-01,27.211
1951-05-01,27.127
1951-06-01,27.000
1951-07-01,26.579
1951-08-01,26.326
1951-09-01,26.495
1951-10-01,26.453
1951-11-01,26.663
1951-12-01,26.832
1952-01-01,27.127
1952-02-01,27.295
1952-03-01,27.380
1952-04-01,27.127
1952-05-01,26.874
1952-06-01,26.621
1952-07-01,26.200
1952-08-01,27.885
1952-09-01,28.896
1952-10-01,29.191
1952-11-01,29.780
1952-12-01,29.949
1953-01-01,30.033
1953-02-01,30.202
1953-03-01,30.454
1953-04-01,30.581
1953-05-01,30.749
1953-06-01,30.623
1953-07-01,31.002
1953-08-01,30.834
1953-09-01,30.202
1953-10-01,29.949
1953-11-01,29.233
1953-12-01,28.517
1954-01-01,28.306
1954-02-01,28.390
1954-03-01,28.222
1954-04-01,28.053
1954-05-01,28.222
1954-06-01,28.306
1954-07-01,28.348
1954-08-01,28.306
1954-09-01,28.348
1954-10-01,28.685
1954-11-01,29.149
1954-12-01,29.528
1955-01-01,30.202
1955-02-01,30.581
1955-03-01,31.297
1955-04-01,31.676
1955-05-01,32.181
1955-06-01,32.224
1955-07-01,32.476
1955-08-01,32.434
1955-09-01,32.645
1955-10-01,33.192
1955-11-01,33.277
1955-12-01,33.403
1956-01-01,33.614
1956-02-01,33.319
1956-03-01,33.319
1956-04-01,33.571
1956-05-01,33.277
1956-06-01,32.982
1956-07-01,31.971
1956-08-01,33.277
1956-09-01,34.035
1956-10-01,34.330
1956-11-01,34.035
1956-12-01,34.540
1957-01-01,34.414
1957-02-01,34.751
1957-03-01,34.709
1957-04-01,34.245
1957-05-01,34.119
1957-06-01,34.203
1957-07-01,34.414
1957-08-01,34.414
1957-09-01,34.119
1957-10-01,33.614
1957-11-01,32.813
1957-12-01,32.181
1958-01-01,31.592
1958-02-01,30.918
1958-03-01,30.539
1958-04-01,30.033
1958-05-01,30.328
1958-06-01,31.128
1958-07-01,31.592
1958-08-01,32.224
1958-09-01,32.518
1958-10-01,32.898
1958-11-01,33.866
1958-12-01,33.908
1959-01-01,34.414
1959-02-01,35.088
1959-03-01,35.593
1959-04-01,36.352
1959-05-01,36.899
1959-06-01,36.941
1959-07-01,36.057
1959-08-01,34.835
1959-09-01,34.793
1959-10-01,34.540
1959-11-01,34.751
1959-12-01,36.899
1960-01-01,37.868
1960-02-01,37.531
1960-03-01,37.194
1960-04-01,36.899
1960-05-01,36.857
1960-06-01,36.394
1960-07-01,36.267
1960-08-01,36.225
1960-09-01,35.846
1960-10-01,35.804
1960-11-01,35.299
1960-12-01,34.625
1961-01-01,34.667
1961-02-01,34.625
1961-03-01,34.835
1961-04-01,35.551
1961-05-01,36.099
1961-06-01,36.604
1961-07-01,37.026
1961-08-01,37.362
1961-09-01,37.320
1961-10-01,38.036
1961-11-01,38.626
1961-12-01,38.963
1962-01-01,38.626
1962-02-01,39.258
1962-03-01,39.469
1962-04-01,39.553
1962-05-01,39.511
1962-06-01,39.427
1962-07-01,39.806
1962-08-01,39.848
1962-09-01,40.100
1962-10-01,40.143
1962-11-01,40.311
1962-12-01,40.311
1963-01-01,40.606
1963-02-01,41.069
1963-03-01,41.322
1963-04-01,41.701
1963-05-01,42.207
1963-06-01,42.333
1963-07-01,42.164
1963-08-01,42.249
1963-09-01,42.670
1963-10-01,42.965
1963-11-01,43.175
1963-12-01,43.091
1964-01-01,43.470
1964-02-01,43.765
1964-03-01,43.765
1964-04-01,44.481
1964-05-01,44.734
1964-06-01,44.860
1964-07-01,45.155
1964-08-01,45.450
1964-09-01,45.618
1964-10-01,44.987
1964-11-01,46.377
1964-12-01,46.924
1965-01-01,47.430
1965-02-01,47.725
1965-03-01,48.356
1965-04-01,48.567
1965-05-01,48.946
1965-06-01,49.325
1965-07-01,49.789
1965-08-01,49.999
1965-09-01,50.126
1965-10-01,50.631
1965-11-01,50.842
1965-12-01,51.473
1966-01-01,51.979
1966-02-01,52.316
1966-03-01,53.032
1966-04-01,53.116
1966-05-01,53.622
1966-06-01,53.874
1966-07-01,54.169
1966-08-01,54.211
1966-09-01,54.717
1966-10-01,55.096
1966-11-01,54.717
1966-12-01,54.843
1967-01-01,55.102
1967-02-01,54.477
1967-03-01,54.170
1967-04-01,54.681
1967-05-01,54.204
1967-06-01,54.197
1967-07-01,54.074
1967-08-01,55.110
1967-09-01,55.020
1967-10-01,55.468
1967-11-01,56.261
1967-12-01,56.867
1968-01-01,56.806
1968-02-01,57.010
1968-03-01,57.188
1968-04-01,57.271
1968-05-01,57.913
1968-06-01,58.126
1968-07-01,58.037
1968-08-01,58.199
1968-09-01,58.419
1968-10-01,58.535
1968-11-01,59.292
1968-12-01,59.479
1969-01-01,59.839
1969-02-01,60.222
1969-03-01,60.694
1969-04-01,60.471
1969-05-01,60.242
1969-06-01,60.831
1969-07-01,61.152
1969-08-01,61.293
1969-09-01,61.279
1969-10-01,61.297
1969-11-01,60.719
1969-12-01,60.556
1970-01-01,59.435
1970-02-01,59.396
1970-03-01,59.318
1970-04-01,59.166
1970-05-01,59.097
1970-06-01,58.906
1970-07-01,59.050
1970-08-01,58.945
1970-09-01,58.539
1970-10-01,57.368
1970-11-01,57.020
1970-12-01,58.330
1971-01-01,58.779
1971-02-01,58.666
1971-03-01,58.603
1971-04-01,58.932
1971-05-01,59.231
1971-06-01,59.479
1971-07-01,59.307
1971-08-01,58.963
1971-09-01,59.921
1971-10-01,60.369
1971-11-01,60.626
1971-12-01,61.326
1972-01-01,62.687
1972-02-01,63.119
1972-03-01,63.639
1972-04-01,64.657
1972-05-01,64.505
1972-06-01,64.713
1972-07-01,64.616
1972-08-01,65.496
1972-09-01,66.215
1972-10-01,67.166
1972-11-01,67.969
1972-12-01,68.615
1973-01-01,68.669
1973-02-01,69.618
1973-03-01,69.599
1973-04-01,69.854
1973-05-01,70.151
1973-06-01,70.687
1973-07-01,71.126
1973-08-01,71.085
1973-09-01,71.630
1973-10-01,71.898
1973-11-01,71.924
1973-12-01,70.788
1974-01-01,69.808
1974-02-01,69.535
1974-03-01,69.852
1974-04-01,69.722
1974-05-01,70.538
1974-06-01,70.757
1974-07-01,70.430
1974-08-01,70.184
1974-09-01,70.476
1974-10-01,69.965
1974-11-01,67.957
1974-12-01,65.131
1975-01-01,63.439
1975-02-01,62.422
1975-03-01,61.312
1975-04-01,61.880
1975-05-01,61.688
1975-06-01,62.491
1975-07-01,62.857
1975-08-01,63.977
1975-09-01,64.642
1975-10-01,64.958
1975-11-01,65.569
1975-12-01,66.100
1976-01-01,66.815
1976-02-01,68.002
1976-03-01,67.836
1976-04-01,68.099
1976-05-01,68.877
1976-06-01,68.923
1976-07-01,69.329
1976-08-01,69.726
1976-09-01,69.952
1976-10-01,70.191
1976-11-01,71.361
1976-12-01,71.929
1977-01-01,72.326
1977-02-01,72.379
1977-03-01,73.220
1977-04-01,74.258
1977-05-01,75.000
1977-06-01,75.567
1977-07-01,75.605
1977-08-01,75.894
1977-09-01,76.292
1977-10-01,76.132
1977-11-01,76.175
1977-12-01,75.877
1978-01-01,75.622
1978-02-01,75.631
1978-03-01,76.392
1978-04-01,78.991
1978-05-01,79.033
1978-06-01,79.905
1978-07-01,80.140
1978-08-01,80.339
1978-09-01,80.737
1978-10-01,81.146
1978-11-01,81.611
1978-12-01,81.913
1979-01-01,81.526
1979-02-01,82.140
1979-03-01,82.368
1979-04-01,81.597
1979-05-01,82.539
1979-06-01,82.559
1979-07-01,81.960
1979-08-01,81.630
1979-09-01,81.689
1979-10-01,82.030
1979-11-01,81.623
1979-12-01,81.450
1980-01-01,81.830
1980-02-01,81.892
1980-03-01,81.868
1980-04-01,80.271
1980-05-01,78.283
1980-06-01,77.291
1980-07-01,76.795
1980-08-01,77.696
1980-09-01,78.846
1980-10-01,79.413
1980-11-01,80.695
1980-12-01,81.095
1981-01-01,80.396
1981-02-01,80.781
1981-03-01,81.147
1981-04-01,80.604
1981-05-01,81.279
1981-06-01,81.789
1981-07-01,82.513
1981-08-01,82.144
1981-09-01,81.478
1981-10-01,80.857
1981-11-01,79.726
1981-12-01,78.831
1982-01-01,77.562
1982-02-01,79.235
1982-03-01,78.681
1982-04-01,77.938
1982-05-01,77.341
1982-06-01,77.083
1982-07-01,76.450
1982-08-01,76.046
1982-09-01,75.488
1982-10-01,74.863
1982-11-01,74.664
1982-12-01,74.050
1983-01-01,75.628
1983-02-01,75.453
1983-03-01,76.204
1983-04-01,77.159
1983-05-01,78.089
1983-06-01,78.529
1983-07-01,79.922
1983-08-01,80.995
1983-09-01,82.377
1983-10-01,83.027
1983-11-01,82.945
1983-12-01,83.369
1984-01-01,85.102
1984-02-01,84.968
1984-03-01,85.906
1984-04-01,86.362
1984-05-01,86.859
1984-06-01,87.251
1984-07-01,87.426
1984-08-01,87.415
1984-09-01,87.294
1984-10-01,86.885
1984-11-01,86.956
1984-12-01,86.567
1985-01-01,86.871
1985-02-01,87.618
1985-03-01,87.840
1985-04-01,87.982
1985-05-01,88.183
1985-06-01,87.967
1985-07-01,87.583
1985-08-01,88.107
1985-09-01,88.638
1985-10-01,87.872
1985-11-01,88.375
1985-12-01,88.990
1986-01-01,89.568
1986-02-01,88.928
1986-03-01,88.032
1986-04-01,88.705
1986-05-01,88.508
1986-06-01,88.204
1986-07-01,88.490
1986-08-01,88.739
1986-09-01,88.656
1986-10-01,89.454
1986-11-01,89.898
1986-12-01,90.727
1987-01-01,90.155
1987-02-01,91.202
1987-03-01,91.549
1987-04-01,91.926
1987-05-01,92.331
1987-06-01,93.130
1987-07-01,93.708
1987-08-01,93.771
1987-09-01,93.698
1987-10-01,94.947
1987-11-01,95.219
1987-12-01,95.757
1988-01-01,95.835
1988-02-01,96.134
1988-03-01,96.162
1988-04-01,96.718
1988-05-01,96.766
1988-06-01,96.798
1988-07-01,97.444
1988-08-01,97.961
1988-09-01,97.617
1988-10-01,97.896
1988-11-01,98.618
1988-12-01,99.134
1989-01-01,99.678
1989-02-01,98.915
1989-03-01,99.818
1989-04-01,100.077
1989-05-01,99.453
1989-06-01,99.288
1989-07-01,98.266
1989-08-01,98.697
1989-09-01,98.526
1989-10-01,98.066
1989-11-01,98.460
1989-12-01,98.944
1990-01-01,98.455
1990-02-01,98.964
1990-03-01,99.443
1990-04-01,98.874
1990-05-01,99.292
1990-06-01,99.291
1990-07-01,99.219
1990-08-01,99.392
1990-09-01,99.519
1990-10-01,98.981
1990-11-01,97.677
1990-12-01,97.117
1991-01-01,96.653
1991-02-01,95.897
1991-03-01,95.000
1991-04-01,95.290
1991-05-01,96.015
1991-06-01,97.156
1991-07-01,97.249
1991-08-01,97.385
1991-09-01,98.298
1991-10-01,98.205
1991-11-01,98.067
1991-12-01,97.439
1992-01-01,97.487
1992-02-01,98.136
1992-03-01,98.924
1992-04-01,99.630
1992-05-01,100.012
1992-06-01,99.726
1992-07-01,100.419
1992-08-01,100.055
1992-09-01,100.507
1992-10-01,101.281
1992-11-01,101.876
1992-12-01,101.948
1993-01-01,102.308
1993-02-01,102.769
1993-03-01,102.835
1993-04-01,103.159
1993-05-01,102.565
1993-06-01,102.787
1993-07-01,103.087
1993-08-01,102.842
1993-09-01,103.858
1993-10-01,104.124
1993-11-01,104.647
1993-12-01,105.411
1994-01-01,105.709
1994-02-01,106.238
1994-03-01,106.963
1994-04-01,107.419
1994-05-01,108.081
1994-06-01,108.611
1994-07-01,109.142
1994-08-01,109.183
1994-09-01,109.259
1994-10-01,109.943
1994-11-01,110.596
1994-12-01,111.553
1995-01-01,111.924
1995-02-01,111.648
1995-03-01,111.720
1995-04-01,111.421
1995-05-01,111.523
1995-06-01,111.739
1995-07-01,111.716
1995-08-01,112.603
1995-09-01,113.003
1995-10-01,112.522
1995-11-01,112.704
1995-12-01,112.788
1996-01-01,112.361
1996-02-01,113.782
1996-03-01,113.241
1996-04-01,114.284
1996-05-01,114.782
1996-06-01,115.466
1996-07-01,115.495
1996-08-01,115.848
1996-09-01,115.978
1996-10-01,116.231
1996-11-01,117.216
1996-12-01,117.728
1997-01-01,117.565
1997-02-01,118.130
