observation_date,BOGZ1FL153064486Q_20250515
1974-01-01,17.6455026333
1974-04-01,15.5921246719
1974-07-01,11.6581319378
1974-10-01,11.4094368166
1975-01-01,13.5802394365
1975-04-01,14.9853269145
1975-07-01,13.0691807957
1975-10-01,13.6744591532
1976-01-01,15.3338795504
1976-04-01,15.3501305718
1976-07-01,15.2666592411
1976-10-01,15.3968130968
1977-01-01,14.0001588180
1977-04-01,14.0317331416
1977-07-01,13.1450033439
1977-10-01,12.2887178643
1978-01-01,11.3603533825
1978-04-01,11.7634373522
1978-07-01,12.1827857500
1978-10-01,11.3926273992
1979-01-01,11.7478690447
1979-04-01,11.6353499333
1979-07-01,11.9656475830
1979-10-01,12.0898724555
1980-01-01,10.9323235974
1980-04-01,12.0183442884
1980-07-01,12.9876594720
1980-10-01,13.8451677284
1981-01-01,13.6424999152
1981-04-01,13.1381491505
1981-07-01,11.0620726432
1981-10-01,11.5568489876
1982-01-01,9.9407322527
1982-04-01,9.4419965792
1982-07-01,9.9128846468
1982-10-01,11.5237964167
1983-01-01,12.3152702116
1983-04-01,13.3971384303
1983-07-01,12.8260077466
1983-10-01,12.0842940599
1984-01-01,11.3542413417
1984-04-01,10.4745758439
1984-07-01,10.7879031013
1984-10-01,10.6343383312
1985-01-01,11.1387284738
1985-04-01,11.4618488986
1985-07-01,10.6445012352
1985-10-01,12.1440946257
1986-01-01,13.2493590082
1986-04-01,13.4544950466
1986-07-01,12.0963618637
1986-10-01,13.0796177648
1987-01-01,14.9423819043
1987-04-01,14.7739292208
1987-07-01,15.1367335584
1987-10-01,12.3373189284
1988-01-01,12.9788850739
1988-04-01,13.3999636040
1988-07-01,13.2562798489
1988-10-01,13.6847149939
1989-01-01,14.0346697851
1989-04-01,14.5453422766
1989-07-01,15.3211573983
1989-10-01,15.5116293414
1990-01-01,14.5306829738
1990-04-01,14.8580349244
1990-07-01,12.4707436912
1990-10-01,13.6158416087
1991-01-01,15.2730974309
1991-04-01,15.0918394116
1991-07-01,15.8450868595
1991-10-01,17.6987266444
1992-01-01,17.3798189671
1992-04-01,17.2160416069
1992-07-01,17.5737188543
1992-10-01,19.2299361931
1993-01-01,19.6079782332
1993-04-01,19.7432798009
1993-07-01,20.3167588248
1993-10-01,20.8450612306
1994-01-01,20.0718386374
1994-04-01,19.7686692761
1994-07-01,20.1432950304
1994-10-01,19.9368673910
1995-01-01,20.9425856504
1995-04-01,21.9636467005
1995-07-01,23.1808735226
1995-10-01,24.1605766874
1996-01-01,24.7897745317
1996-04-01,25.4036251106
1996-07-01,25.4437165073
1996-10-01,26.2436859463
1997-01-01,26.3090825559
1997-04-01,28.9768104401
1997-07-01,30.3322004709
1997-10-01,30.2332163222
1998-01-01,32.7342638254
1998-04-01,32.6293601466
1998-07-01,29.4739422991
1998-10-01,33.1382391955
1999-01-01,33.2854588783
1999-04-01,34.9344004335
1999-07-01,33.4515296193
1999-10-01,37.1571175123
2000-01-01,38.3904245818
2000-04-01,37.0922242660
2000-07-01,36.5102129741
2000-10-01,33.2437620215
2001-01-01,30.2005716307
2001-04-01,31.5239905884
2001-07-01,27.2846674860
2001-10-01,29.5915619716
2002-01-01,29.6203221501
2002-04-01,27.1117699379
2002-07-01,22.7975309410
2002-10-01,23.8210171769
2003-01-01,22.6732478862
2003-04-01,25.4326771648
2003-07-01,26.4492495334
2003-10-01,28.6011573813
2004-01-01,28.5367766431
2004-04-01,28.2884889775
2004-07-01,27.5697791813
2004-10-01,28.9590857130
2005-01-01,28.6958369292
2005-04-01,28.9185734736
2005-07-01,29.7333173416
2005-10-01,29.8034526001
2006-01-01,31.4094179925
2006-04-01,30.5004074732
2006-07-01,30.8487125607
2006-10-01,32.2362400423
2007-01-01,32.6705912435
2007-04-01,33.1428282391
2007-07-01,32.7110353787
2007-10-01,31.1695096419
2008-01-01,29.0589690240
2008-04-01,28.1781463146
2008-07-01,25.2819232106
2008-10-01,20.6446585390
2009-01-01,18.8435325525
2009-04-01,22.2799823404
2009-07-01,25.0534045052
2009-10-01,25.6156186802
2010-01-01,26.3958205330
2010-04-01,24.0357355644
2010-07-01,25.9606692988
2010-10-01,27.5813364707
2011-01-01,28.7247679609
2011-04-01,28.2503175924
2011-07-01,24.2707940658
2011-10-01,25.4156141571
2012-01-01,27.6290970134
2012-04-01,26.5491831408
2012-07-01,27.3548365232
2012-10-01,27.1934211914
2013-01-01,29.3415750336
2013-04-01,29.6965915850
2013-07-01,30.5991403493
2013-10-01,31.7975486829
2014-01-01,32.5206458406
2014-04-01,33.2898608963
2014-07-01,32.5958594042
2014-10-01,33.1456047918
2015-01-01,33.2101828379
2015-04-01,33.1496133390
2015-07-01,30.9794492744
2015-10-01,31.8591180170
2016-01-01,31.7837799463
2016-04-01,32.0363901597
2016-07-01,32.5123707810
2016-10-01,32.9028673858
2017-01-01,33.9056316170
2017-04-01,34.2558589036
2017-07-01,34.8590281225
2017-10-01,35.8439248780
2018-01-01,35.3979458796
2018-04-01,35.5762568892
2018-07-01,36.4176042980
2018-10-01,32.7210790755
2019-01-01,35.4856854695
2019-04-01,35.7756319036
2019-07-01,35.3523472962
2019-10-01,36.7341679920
2020-01-01,30.5512252298
2020-04-01,34.4117599786
2020-07-01,36.0506569934
2020-10-01,39.0232012860
2021-01-01,40.2608203955
2021-04-01,41.6263290821
2021-07-01,41.1457367147
2021-10-01,41.7477499073
2022-01-01,40.5902904434
2022-04-01,36.2951155719
2022-07-01,35.3133244310
2022-10-01,36.6477003015
2023-01-01,37.8460221346
2023-04-01,39.0153582819
2023-07-01,38.1011071524
2023-10-01,39.9720936431
2024-01-01,41.7574229558
2024-04-01,42.0653479516
2024-07-01,43.3947006657
2024-10-01,43.4730300485
