observation_date,INDPRO_20060115
1991-07-01,68.600
1991-08-01,68.710
1991-09-01,69.309
1991-10-01,69.174
1991-11-01,69.099
1991-12-01,68.868
1992-01-01,68.495
1992-02-01,68.986
1992-03-01,69.494
1992-04-01,69.967
1992-05-01,70.250
1992-06-01,70.254
1992-07-01,70.815
1992-08-01,70.494
1992-09-01,70.644
1992-10-01,71.137
1992-11-01,71.413
1992-12-01,71.456
1993-01-01,71.813
1993-02-01,72.058
1993-03-01,72.080
1993-04-01,72.271
1993-05-01,72.008
1993-06-01,72.219
1993-07-01,72.461
1993-08-01,72.477
1993-09-01,72.823
1993-10-01,73.339
1993-11-01,73.640
1993-12-01,74.043
1994-01-01,74.383
1994-02-01,74.382
1994-03-01,75.131
1994-04-01,75.512
1994-05-01,75.971
1994-06-01,76.485
1994-07-01,76.671
1994-08-01,77.049
1994-09-01,77.186
1994-10-01,77.857
1994-11-01,78.341
1994-12-01,79.164
1995-01-01,79.423
1995-02-01,79.443
1995-03-01,79.578
1995-04-01,79.541
1995-05-01,79.668
1995-06-01,79.902
1995-07-01,79.589
1995-08-01,80.696
1995-09-01,81.001
1995-10-01,80.878
1995-11-01,81.104
1995-12-01,81.407
1996-01-01,80.726
1996-02-01,81.975
1996-03-01,81.787
1996-04-01,82.540
1996-05-01,83.116
1996-06-01,83.812
1996-07-01,83.666
1996-08-01,84.235
1996-09-01,84.700
1996-10-01,84.731
1996-11-01,85.555
1996-12-01,86.120
1997-01-01,86.311
1997-02-01,87.349
1997-03-01,88.037
1997-04-01,87.965
1997-05-01,88.489
1997-06-01,88.908
1997-07-01,89.338
1997-08-01,90.446
1997-09-01,91.294
1997-10-01,91.964
1997-11-01,92.830
1997-12-01,93.196
1998-01-01,93.575
1998-02-01,93.681
1998-03-01,93.736
1998-04-01,94.158
1998-05-01,94.713
1998-06-01,94.244
1998-07-01,93.923
1998-08-01,95.954
1998-09-01,95.777
1998-10-01,96.488
1998-11-01,96.398
1998-12-01,96.688
1999-01-01,97.134
1999-02-01,97.579
1999-03-01,97.795
1999-04-01,98.003
1999-05-01,98.819
1999-06-01,98.739
1999-07-01,99.400
1999-08-01,99.851
1999-09-01,99.421
1999-10-01,100.745
1999-11-01,101.303
1999-12-01,102.217
2000-01-01,102.396
2000-02-01,102.770
2000-03-01,103.144
2000-04-01,103.865
2000-05-01,104.152
2000-06-01,104.231
2000-07-01,103.936
2000-08-01,103.583
2000-09-01,104.010
2000-10-01,103.663
2000-11-01,103.635
2000-12-01,103.210
2001-01-01,102.358
2001-02-01,101.631
2001-03-01,101.293
2001-04-01,101.179
2001-05-01,100.407
2001-06-01,99.900
2001-07-01,99.546
2001-08-01,99.209
2001-09-01,98.822
2001-10-01,98.345
2001-11-01,97.906
2001-12-01,97.945
2002-01-01,98.567
2002-02-01,98.439
2002-03-01,99.328
2002-04-01,99.712
2002-05-01,100.066
2002-06-01,100.993
2002-07-01,100.650
2002-08-01,100.714
2002-09-01,100.676
2002-10-01,100.259
2002-11-01,100.531
2002-12-01,100.067
2003-01-01,100.545
2003-02-01,100.559
2003-03-01,100.376
2003-04-01,99.606
2003-05-01,99.539
2003-06-01,99.813
2003-07-01,100.278
2003-08-01,100.352
2003-09-01,101.014
2003-10-01,101.116
2003-11-01,102.038
2003-12-01,102.257
2004-01-01,102.679
2004-02-01,103.498
2004-03-01,103.211
2004-04-01,104.004
2004-05-01,104.956
2004-06-01,104.377
2004-07-01,104.995
2004-08-01,105.317
2004-09-01,105.062
2004-10-01,105.823
2004-11-01,106.035
2004-12-01,106.743
2005-01-01,106.948
2005-02-01,107.361
2005-03-01,107.312
2005-04-01,107.184
2005-05-01,107.434
2005-06-01,108.290
2005-07-01,108.273
2005-08-01,108.587
2005-09-01,106.860
2005-10-01,108.210
2005-11-01,108.960
