observation_date,BOGZ1FL153064486Q_20201015
1974-01-01,17.6576935763
1974-04-01,15.6041766993
1974-07-01,11.6773597066
1974-10-01,11.4232791300
1975-01-01,13.5917913364
1975-04-01,14.9944941647
1975-07-01,13.0828304422
1975-10-01,13.6835114915
1976-01-01,15.3431601159
1976-04-01,15.3622181164
1976-07-01,15.2779895483
1976-10-01,15.4071165821
1977-01-01,14.0151245347
1977-04-01,14.0463814399
1977-07-01,13.1579052931
1977-10-01,12.2961063550
1978-01-01,11.3696078853
1978-04-01,11.7658172880
1978-07-01,12.1816896121
1978-10-01,11.3973052790
1979-01-01,11.7600313238
1979-04-01,11.6549613464
1979-07-01,11.9809498814
1979-10-01,12.0931526805
1980-01-01,10.9455963692
1980-04-01,12.0307362792
1980-07-01,12.9955583023
1980-10-01,13.8524416058
1981-01-01,13.6399389162
1981-04-01,13.1413227591
1981-07-01,11.0750082031
1981-10-01,11.5729322769
1982-01-01,9.9665778069
1982-04-01,9.4783032728
1982-07-01,9.9399517285
1982-10-01,11.5386699908
1983-01-01,12.3330955383
1983-04-01,13.4105513108
1983-07-01,12.8349516922
1983-10-01,12.0973569761
1984-01-01,11.3645355333
1984-04-01,10.4880048096
1984-07-01,10.7961094130
1984-10-01,10.6439528413
1985-01-01,11.1499196052
1985-04-01,11.4742681234
1985-07-01,10.6508223064
1985-10-01,12.1501292169
1986-01-01,13.2481185155
1986-04-01,13.4541671385
1986-07-01,12.1010495868
1986-10-01,13.0868755262
1987-01-01,14.9566940331
1987-04-01,14.7847819435
1987-07-01,15.1484451589
1987-10-01,12.3718162944
1988-01-01,13.0179271357
1988-04-01,13.4399305501
1988-07-01,13.2980862047
1988-10-01,13.7221009555
1989-01-01,14.0604352670
1989-04-01,14.5661989250
1989-07-01,15.3385849543
1989-10-01,15.5244014371
1990-01-01,14.5441024092
1990-04-01,14.8897265093
1990-07-01,12.5071240662
1990-10-01,13.6667081033
1991-01-01,15.2923737304
1991-04-01,15.1287391010
1991-07-01,15.8972372832
1991-10-01,17.7456115142
1992-01-01,17.3875732318
1992-04-01,17.2380865571
1992-07-01,17.5985300634
1992-10-01,19.2500732226
1993-01-01,19.6343899523
1993-04-01,19.7763128149
1993-07-01,20.3649098950
1993-10-01,20.8897111005
1994-01-01,20.1146126949
1994-04-01,19.8198923137
1994-07-01,20.2102111985
1994-10-01,20.0008351100
1995-01-01,20.9989921608
1995-04-01,22.0363710102
1995-07-01,23.2546403222
1995-10-01,24.2354347726
1996-01-01,24.9556617513
1996-04-01,25.5534897887
1996-07-01,25.6383211263
1996-10-01,26.3958524338
1997-01-01,26.4131780814
1997-04-01,29.0978866472
1997-07-01,30.4549301530
1997-10-01,30.2979780753
1998-01-01,32.6721577306
1998-04-01,32.6422802790
1998-07-01,29.4813650472
1998-10-01,33.0776641977
1999-01-01,33.0749395805
1999-04-01,34.8242120043
1999-07-01,33.4074588106
1999-10-01,37.1776241795
2000-01-01,38.2885238226
2000-04-01,36.9815557656
2000-07-01,36.4428824204
2000-10-01,33.0758903019
2001-01-01,30.0105811707
2001-04-01,31.4663588565
2001-07-01,27.2965123638
2001-10-01,29.5869822641
2002-01-01,29.5930913623
2002-04-01,27.0580694267
2002-07-01,22.7508747131
2002-10-01,23.5634994060
2003-01-01,22.3540292816
2003-04-01,25.0763059419
2003-07-01,26.0713065680
2003-10-01,28.1269414875
2004-01-01,28.0232766507
2004-04-01,27.7493980102
2004-07-01,27.0916354959
2004-10-01,28.3304979916
2005-01-01,28.0631521271
2005-04-01,28.2802834304
2005-07-01,29.1031454373
2005-10-01,29.1058896850
2006-01-01,30.5026573215
2006-04-01,29.7644373196
2006-07-01,30.0999336381
2006-10-01,31.4540089639
2007-01-01,31.8538759366
2007-04-01,32.4681773609
2007-07-01,32.1090131506
2007-10-01,30.5434980115
2008-01-01,28.4210594300
2008-04-01,27.6792289513
2008-07-01,24.7634819563
2008-10-01,20.2798025085
2009-01-01,18.2429442582
2009-04-01,21.4636518187
2009-07-01,24.1425842248
2009-10-01,24.7024680147
2010-01-01,25.4947443537
2010-04-01,23.1880359003
2010-07-01,25.0720962345
2010-10-01,27.0277206231
2011-01-01,28.1513699658
2011-04-01,27.6808011558
2011-07-01,23.7356020336
2011-10-01,24.8896555842
2012-01-01,27.0309421549
2012-04-01,26.0089716829
2012-07-01,26.7554940940
2012-10-01,26.5638996374
2013-01-01,28.5670742344
2013-04-01,28.9279547157
2013-07-01,29.8234123359
2013-10-01,31.0588125830
2014-01-01,31.6559978070
2014-04-01,32.5342783368
2014-07-01,31.8638732595
2014-10-01,32.2617277309
2015-01-01,32.5014283325
2015-04-01,32.5551456212
2015-07-01,30.4633288168
2015-10-01,31.3337172575
2016-01-01,31.3357041306
2016-04-01,31.6504696898
2016-07-01,32.0666406968
2016-10-01,32.4951372619
2017-01-01,33.4767923723
2017-04-01,33.9479301074
2017-07-01,34.4980975544
2017-10-01,35.4231624757
2018-01-01,35.0099723182
2018-04-01,35.1350503849
2018-07-01,35.9546218846
2018-10-01,32.2193722154
2019-01-01,35.0416558982
2019-04-01,35.1207751950
2019-07-01,34.8756454791
2019-10-01,36.2783602571
2020-01-01,29.9554345648
2020-04-01,33.7366811474
