observation_date,BOGZ1FL153064486Q_20220415
1974-01-01,17.6576935763
1974-04-01,15.6041766993
1974-07-01,11.6773597066
1974-10-01,11.4232791300
1975-01-01,13.5917913364
1975-04-01,14.9944049212
1975-07-01,13.0827215233
1975-10-01,13.6834200172
1976-01-01,15.3430577907
1976-04-01,15.3621815138
1976-07-01,15.2778759441
1976-10-01,15.4070400593
1977-01-01,14.0150554732
1977-04-01,14.0463165054
1977-07-01,13.1577179719
1977-10-01,12.2960394505
1978-01-01,11.3694973804
1978-04-01,11.7657390903
1978-07-01,12.1815916306
1978-10-01,11.3971692987
1979-01-01,11.7599293888
1979-04-01,11.6547975524
1979-07-01,11.9806970118
1979-10-01,12.0930273234
1980-01-01,10.9454891564
1980-04-01,12.0296144073
1980-07-01,12.9951172942
1980-10-01,13.8521290684
1981-01-01,13.6435896731
1981-04-01,13.1423764600
1981-07-01,11.0761990376
1981-10-01,11.5737370509
1982-01-01,9.9679440373
1982-04-01,9.4779080633
1982-07-01,9.9384128222
1982-10-01,11.5382952134
1983-01-01,12.3340483287
1983-04-01,13.4118103152
1983-07-01,12.8365893693
1983-10-01,12.0977137647
1984-01-01,11.3652798343
1984-04-01,10.4883590258
1984-07-01,10.7968074364
1984-10-01,10.6452873915
1985-01-01,11.1525532060
1985-04-01,11.4746352834
1985-07-01,10.6524104175
1985-10-01,12.1499570050
1986-01-01,13.2475392191
1986-04-01,13.4539997828
1986-07-01,12.1017238778
1986-10-01,13.0868733674
1987-01-01,14.9559719690
1987-04-01,14.7847888904
1987-07-01,15.1488981216
1987-10-01,12.3578505571
1988-01-01,13.0029173211
1988-04-01,13.4246297783
1988-07-01,13.2810220637
1988-10-01,13.7043156489
1989-01-01,14.0446217308
1989-04-01,14.5477219069
1989-07-01,15.3171611007
1989-10-01,15.5040676364
1990-01-01,14.5146688497
1990-04-01,14.8467725676
1990-07-01,12.4672704874
1990-10-01,13.6054253668
1991-01-01,15.2485440130
1991-04-01,15.0751888476
1991-07-01,15.8341252649
1991-10-01,17.6884689120
1992-01-01,17.3653708407
1992-04-01,17.2035180559
1992-07-01,17.5683933376
1992-10-01,19.2139321878
1993-01-01,19.5922545659
1993-04-01,19.7331312248
1993-07-01,20.3197858264
1993-10-01,20.8366948994
1994-01-01,20.0584435442
1994-04-01,19.7690834454
1994-07-01,20.1510715986
1994-10-01,19.9410390942
1995-01-01,20.9451766883
1995-04-01,21.9722322652
1995-07-01,23.1935984068
1995-10-01,24.1666552467
1996-01-01,24.8944578066
1996-04-01,25.4964824796
1996-07-01,25.5746118366
1996-10-01,26.3306116823
1997-01-01,26.3453602143
1997-04-01,29.0042892401
1997-07-01,30.3622065323
1997-10-01,30.2189443040
1998-01-01,32.5835081244
1998-04-01,32.5759132402
1998-07-01,29.4135935206
1998-10-01,33.0148574209
1999-01-01,33.0187998877
1999-04-01,34.7569902171
1999-07-01,33.3633125922
1999-10-01,37.1349171017
2000-01-01,38.2661937367
2000-04-01,36.9803338868
2000-07-01,36.4511463455
2000-10-01,33.1000259858
2001-01-01,30.0426705576
2001-04-01,31.4760015419
2001-07-01,27.3096086071
2001-10-01,29.5964107784
2002-01-01,29.6104742865
2002-04-01,27.1027970688
2002-07-01,22.8132677434
2002-10-01,23.8007319940
2003-01-01,22.5896861601
2003-04-01,25.3109431611
2003-07-01,26.3209557047
2003-10-01,28.4069568867
2004-01-01,28.3521557581
2004-04-01,28.0787376577
2004-07-01,27.4465058461
2004-10-01,28.7126331196
2005-01-01,28.4917399313
2005-04-01,28.7401074598
2005-07-01,29.5754141776
2005-10-01,29.5973686548
2006-01-01,31.0075586431
2006-04-01,30.2054647840
2006-07-01,30.5186403110
2006-10-01,31.8848645064
2007-01-01,32.2738527330
2007-04-01,32.8331304522
2007-07-01,32.4338697022
2007-10-01,30.8306668579
2008-01-01,28.6827715650
2008-04-01,27.9144028007
2008-07-01,24.9581373651
2008-10-01,20.4638989096
2009-01-01,18.5918669519
2009-04-01,21.9142930535
2009-07-01,24.6595341463
2009-10-01,25.2027904079
2010-01-01,26.0271498965
2010-04-01,23.6733969863
2010-07-01,25.5893134433
2010-10-01,27.2394696940
2011-01-01,28.4045433904
2011-04-01,27.9465756139
2011-07-01,23.9936914219
2011-10-01,25.1753823564
2012-01-01,27.3637491294
2012-04-01,26.3546429644
2012-07-01,27.1640268955
2012-10-01,26.9551378134
2013-01-01,29.0198535075
2013-04-01,29.3524011189
2013-07-01,30.2767005053
2013-10-01,31.5093191461
2014-01-01,32.0797021343
2014-04-01,32.9587366166
2014-07-01,32.2777763293
2014-10-01,32.7478997028
2015-01-01,32.9713644308
2015-04-01,32.9622936762
2015-07-01,30.8246747144
2015-10-01,31.6943666282
2016-01-01,31.6723144521
2016-04-01,31.9907453288
2016-07-01,32.3688336461
2016-10-01,32.7784220295
2017-01-01,33.7734697190
2017-04-01,34.2181763031
2017-07-01,34.7704881610
2017-10-01,35.6678553027
2018-01-01,35.2535987177
2018-04-01,35.3823337108
2018-07-01,36.2425456827
2018-10-01,32.4923773864
2019-01-01,35.3671891015
2019-04-01,35.6813245830
2019-07-01,35.2880730438
2019-10-01,36.6205231139
2020-01-01,30.7480881569
2020-04-01,34.5663220304
2020-07-01,36.2620819681
2020-10-01,38.9373585492
2021-01-01,40.3656293337
2021-04-01,41.8720202783
2021-07-01,41.1703496068
2021-10-01,41.9281043465
