observation_date,BOGZ1FL153064486Q_20240815
1974-01-01,17.6473621170
1974-04-01,15.5937779617
1974-07-01,11.6593820999
1974-10-01,11.4106319500
1975-01-01,13.5816036792
1975-04-01,14.9867701331
1975-07-01,13.0704354217
1975-10-01,13.6757348518
1976-01-01,15.3352553965
1976-04-01,15.3514758667
1976-07-01,15.2679717733
1976-10-01,15.3981026837
1977-01-01,14.0013248103
1977-04-01,14.0328769900
1977-07-01,13.1460601916
1977-10-01,12.2896891455
1978-01-01,11.3612318055
1978-04-01,11.7643209842
1978-07-01,12.1836739663
1978-10-01,11.3934406110
1979-01-01,11.7486827417
1979-04-01,11.6361334777
1979-07-01,11.9664270470
1979-10-01,12.0906335687
1980-01-01,10.9330022104
1980-04-01,12.0190642319
1980-07-01,12.9884064873
1980-10-01,13.8459313466
1981-01-01,13.6432367429
1981-04-01,13.1388438123
1981-07-01,11.0626595929
1981-10-01,11.5574411308
1982-01-01,9.9412405384
1982-04-01,9.4424698390
1982-07-01,9.9133702520
1982-10-01,11.5243409291
1983-01-01,12.3158308169
1983-04-01,13.3977295127
1983-07-01,12.8265635573
1983-10-01,12.0848128824
1984-01-01,11.3547267382
1984-04-01,10.4750170365
1984-07-01,10.7883460434
1984-10-01,10.6347663540
1985-01-01,11.1391635533
1985-04-01,11.4622883859
1985-07-01,10.6449050080
1985-10-01,12.1445392127
1986-01-01,13.2498266353
1986-04-01,13.4549605144
1986-07-01,12.0967788186
1986-10-01,13.0800497877
1987-01-01,14.9428576052
1987-04-01,14.7743935737
1987-07-01,15.1371980880
1987-10-01,12.3377014214
1988-01-01,12.9792763343
1988-04-01,13.4003572187
1988-07-01,13.2566638965
1988-10-01,13.6851011638
1989-01-01,14.0350581980
1989-04-01,14.5452993176
1989-07-01,15.3210791925
1989-10-01,15.5115757128
1990-01-01,14.5305282222
1990-04-01,14.8579715758
1990-07-01,12.4706385737
1990-10-01,13.6157304134
1991-01-01,15.2728627583
1991-04-01,15.0916820049
1991-07-01,15.8449217504
1991-10-01,17.6986001760
1992-01-01,17.3796260130
1992-04-01,17.2159653853
1992-07-01,17.5736240780
1992-10-01,19.2298910585
1993-01-01,19.6078743508
1993-04-01,19.7432736565
1993-07-01,20.3167836366
1993-10-01,20.8450924221
1994-01-01,20.0718057464
1994-04-01,19.7687686971
1994-07-01,20.1433370346
1994-10-01,19.9369457867
1995-01-01,20.9425542616
1995-04-01,21.9636907993
1995-07-01,23.1808396063
1995-10-01,24.1605538315
1996-01-01,24.7895887821
1996-04-01,25.4036796620
1996-07-01,25.4478071967
1996-10-01,26.2486161327
1997-01-01,26.2569075766
1997-04-01,28.9058449123
1997-07-01,30.2644593408
1997-10-01,30.1822044592
1998-01-01,32.6522489412
1998-04-01,32.5332130443
1998-07-01,29.3900380743
1998-10-01,33.0110028134
1999-01-01,33.1040845137
1999-04-01,34.7636475740
1999-07-01,33.3866404034
1999-10-01,37.1170519302
2000-01-01,38.3836887294
2000-04-01,37.0753718275
2000-07-01,36.5397738601
2000-10-01,33.2361340624
2001-01-01,30.1813169770
2001-04-01,31.5294443458
2001-07-01,27.3491064592
2001-10-01,29.6701249276
2002-01-01,29.6784514533
2002-04-01,27.1730392477
2002-07-01,22.8459635625
2002-10-01,23.8666924673
2003-01-01,22.6840476742
2003-04-01,25.4078028675
2003-07-01,26.4179413550
2003-10-01,28.5655807252
2004-01-01,28.4666192875
2004-04-01,28.2193723876
2004-07-01,27.5342912433
2004-10-01,28.8927075502
2005-01-01,28.6292482457
2005-04-01,28.8621766085
2005-07-01,29.7015513872
2005-10-01,29.7681117280
2006-01-01,31.3557793471
2006-04-01,30.4540121439
2006-07-01,30.7972828210
2006-10-01,32.1888780509
2007-01-01,32.6245098254
2007-04-01,33.0853503703
2007-07-01,32.6535059490
2007-10-01,31.1102310887
2008-01-01,29.0205908341
2008-04-01,28.1305615158
2008-07-01,25.2598072380
2008-10-01,20.6803366987
2009-01-01,18.8588372952
2009-04-01,22.2636196887
2009-07-01,25.0102984941
2009-10-01,25.5874216520
2010-01-01,26.3469534599
2010-04-01,23.9938202443
2010-07-01,25.8981103937
2010-10-01,27.5251453889
2011-01-01,28.6567709642
2011-04-01,28.1801939435
2011-07-01,24.2192469463
2011-10-01,25.3818193493
2012-01-01,27.5574982558
2012-04-01,26.4918101764
2012-07-01,27.2885190224
2012-10-01,27.1356273788
2013-01-01,29.2584736544
2013-04-01,29.6072605122
2013-07-01,30.5023429950
2013-10-01,31.7141618631
2014-01-01,32.3724219253
2014-04-01,33.1464823469
2014-07-01,32.4538858633
2014-10-01,32.9877354651
2015-01-01,33.0873781121
2015-04-01,33.0383169837
2015-07-01,30.8864864385
2015-10-01,31.7822066936
2016-01-01,31.7160838058
2016-04-01,31.9627368427
2016-07-01,32.4452075406
2016-10-01,32.8827157133
2017-01-01,33.8749043828
2017-04-01,34.2087781300
2017-07-01,34.8076060736
2017-10-01,35.7840896883
2018-01-01,35.3537846885
2018-04-01,35.5363444085
2018-07-01,36.3862358814
2018-10-01,32.7042229698
2019-01-01,35.4603221317
2019-04-01,35.7536603221
2019-07-01,35.3257568025
2019-10-01,36.7033998210
2020-01-01,30.5313550452
2020-04-01,34.3671199343
2020-07-01,36.0071599050
2020-10-01,38.9511997454
2021-01-01,40.1776945116
2021-04-01,41.4654408205
2021-07-01,41.0042869414
2021-10-01,41.5998018214
2022-01-01,40.4289957899
2022-04-01,36.1438820060
2022-07-01,35.1014209203
2022-10-01,36.4556991880
2023-01-01,37.6737840000
2023-04-01,38.7887141158
2023-07-01,37.8781581783
2023-10-01,39.8268208173
2024-01-01,41.5916900764
