observation_date,INDPRO_20011115
1947-07-01,21.451
1947-08-01,21.577
1947-09-01,21.746
1947-10-01,21.957
1947-11-01,22.252
1947-12-01,22.336
1948-01-01,22.462
1948-02-01,22.504
1948-03-01,22.252
1948-04-01,22.294
1948-05-01,22.673
1948-06-01,22.968
1948-07-01,22.968
1948-08-01,22.884
1948-09-01,22.715
1948-10-01,22.884
1948-11-01,22.589
1948-12-01,22.378
1949-01-01,22.167
1949-02-01,21.957
1949-03-01,21.535
1949-04-01,21.409
1949-05-01,21.114
1949-06-01,21.072
1949-07-01,21.029
1949-08-01,21.240
1949-09-01,21.451
1949-10-01,20.650
1949-11-01,21.198
1949-12-01,21.577
1950-01-01,21.957
1950-02-01,22.041
1950-03-01,22.757
1950-04-01,23.516
1950-05-01,24.064
1950-06-01,24.780
1950-07-01,25.581
1950-08-01,26.382
1950-09-01,26.213
1950-10-01,26.382
1950-11-01,26.340
1950-12-01,26.803
1951-01-01,26.887
1951-02-01,27.056
1951-03-01,27.182
1951-04-01,27.225
1951-05-01,27.140
1951-06-01,27.014
1951-07-01,26.592
1951-08-01,26.340
1951-09-01,26.508
1951-10-01,26.466
1951-11-01,26.677
1951-12-01,26.845
1952-01-01,27.140
1952-02-01,27.309
1952-03-01,27.393
1952-04-01,27.140
1952-05-01,26.887
1952-06-01,26.634
1952-07-01,26.213
1952-08-01,27.899
1952-09-01,28.910
1952-10-01,29.205
1952-11-01,29.795
1952-12-01,29.964
1953-01-01,30.048
1953-02-01,30.217
1953-03-01,30.470
1953-04-01,30.596
1953-05-01,30.765
1953-06-01,30.638
1953-07-01,31.017
1953-08-01,30.849
1953-09-01,30.217
1953-10-01,29.964
1953-11-01,29.247
1953-12-01,28.531
1954-01-01,28.320
1954-02-01,28.405
1954-03-01,28.236
1954-04-01,28.067
1954-05-01,28.236
1954-06-01,28.320
1954-07-01,28.362
1954-08-01,28.320
1954-09-01,28.362
1954-10-01,28.700
1954-11-01,29.163
1954-12-01,29.542
1955-01-01,30.217
1955-02-01,30.596
1955-03-01,31.312
1955-04-01,31.692
1955-05-01,32.197
1955-06-01,32.240
1955-07-01,32.492
1955-08-01,32.450
1955-09-01,32.661
1955-10-01,33.209
1955-11-01,33.293
1955-12-01,33.420
1956-01-01,33.630
1956-02-01,33.335
1956-03-01,33.335
1956-04-01,33.588
1956-05-01,33.293
1956-06-01,32.998
1956-07-01,31.987
1956-08-01,33.293
1956-09-01,34.052
1956-10-01,34.347
1956-11-01,34.052
1956-12-01,34.557
1957-01-01,34.431
1957-02-01,34.768
1957-03-01,34.726
1957-04-01,34.262
1957-05-01,34.136
1957-06-01,34.220
1957-07-01,34.431
1957-08-01,34.431
1957-09-01,34.136
1957-10-01,33.630
1957-11-01,32.830
1957-12-01,32.197
1958-01-01,31.607
1958-02-01,30.933
1958-03-01,30.554
1958-04-01,30.048
1958-05-01,30.343
1958-06-01,31.144
1958-07-01,31.607
1958-08-01,32.240
1958-09-01,32.535
1958-10-01,32.914
1958-11-01,33.883
1958-12-01,33.925
1959-01-01,34.431
1959-02-01,35.105
1959-03-01,35.611
1959-04-01,36.370
1959-05-01,36.917
1959-06-01,36.960
1959-07-01,36.075
1959-08-01,34.852
1959-09-01,34.810
1959-10-01,34.557
1959-11-01,34.768
1959-12-01,36.917
1960-01-01,37.887
1960-02-01,37.550
1960-03-01,37.212
1960-04-01,36.917
1960-05-01,36.875
1960-06-01,36.412
1960-07-01,36.285
1960-08-01,36.243
1960-09-01,35.864
1960-10-01,35.822
1960-11-01,35.316
1960-12-01,34.642
1961-01-01,34.684
1961-02-01,34.642
1961-03-01,34.852
1961-04-01,35.569
1961-05-01,36.117
1961-06-01,36.622
1961-07-01,37.044
1961-08-01,37.381
1961-09-01,37.339
1961-10-01,38.055
1961-11-01,38.645
1961-12-01,38.982
1962-01-01,38.645
1962-02-01,39.277
1962-03-01,39.488
1962-04-01,39.572
1962-05-01,39.530
1962-06-01,39.446
1962-07-01,39.825
1962-08-01,39.867
1962-09-01,40.120
1962-10-01,40.162
1962-11-01,40.331
1962-12-01,40.331
1963-01-01,40.626
1963-02-01,41.090
1963-03-01,41.343
1963-04-01,41.722
1963-05-01,42.228
1963-06-01,42.354
1963-07-01,42.185
1963-08-01,42.270
1963-09-01,42.691
1963-10-01,42.986
1963-11-01,43.197
1963-12-01,43.112
1964-01-01,43.492
1964-02-01,43.787
1964-03-01,43.787
1964-04-01,44.503
1964-05-01,44.756
1964-06-01,44.883
1964-07-01,45.178
1964-08-01,45.473
1964-09-01,45.641
1964-10-01,45.009
1964-11-01,46.400
1964-12-01,46.948
1965-01-01,47.453
1965-02-01,47.748
1965-03-01,48.380
1965-04-01,48.591
1965-05-01,48.970
1965-06-01,49.350
1965-07-01,49.813
1965-08-01,50.024
1965-09-01,50.150
1965-10-01,50.656
1965-11-01,50.867
1965-12-01,51.499
1966-01-01,52.005
1966-02-01,52.342
1966-03-01,53.058
1966-04-01,53.143
1966-05-01,53.648
1966-06-01,53.901
1966-07-01,54.196
1966-08-01,54.238
1966-09-01,54.744
1966-10-01,55.123
1966-11-01,54.744
1966-12-01,54.870
1967-01-01,55.129
1967-02-01,54.504
1967-03-01,54.197
1967-04-01,54.708
1967-05-01,54.231
1967-06-01,54.224
1967-07-01,54.100
1967-08-01,55.137
1967-09-01,55.047
1967-10-01,55.496
1967-11-01,56.289
1967-12-01,56.896
1968-01-01,56.834
1968-02-01,57.038
1968-03-01,57.216
1968-04-01,57.299
1968-05-01,57.942
1968-06-01,58.154
1968-07-01,58.065
1968-08-01,58.227
1968-09-01,58.448
1968-10-01,58.564
1968-11-01,59.321
1968-12-01,59.509
1969-01-01,59.869
1969-02-01,60.252
1969-03-01,60.724
1969-04-01,60.501
1969-05-01,60.272
1969-06-01,60.861
1969-07-01,61.182
1969-08-01,61.323
1969-09-01,61.309
1969-10-01,61.327
1969-11-01,60.749
1969-12-01,60.586
1970-01-01,59.464
1970-02-01,59.425
1970-03-01,59.348
1970-04-01,59.195
1970-05-01,59.126
1970-06-01,58.935
1970-07-01,59.080
1970-08-01,58.974
1970-09-01,58.568
1970-10-01,57.396
1970-11-01,57.049
1970-12-01,58.359
1971-01-01,58.808
1971-02-01,58.696
1971-03-01,58.632
1971-04-01,58.961
1971-05-01,59.260
1971-06-01,59.509
1971-07-01,59.336
1971-08-01,58.992
1971-09-01,59.951
1971-10-01,60.399
1971-11-01,60.656
1971-12-01,61.356
1972-01-01,62.719
1972-02-01,63.150
1972-03-01,63.670
1972-04-01,64.689
1972-05-01,64.537
1972-06-01,64.745
1972-07-01,64.648
1972-08-01,65.529
1972-09-01,66.248
1972-10-01,67.199
1972-11-01,68.003
1972-12-01,68.649
1973-01-01,68.703
1973-02-01,69.653
1973-03-01,69.634
1973-04-01,69.889
1973-05-01,70.185
1973-06-01,70.722
1973-07-01,71.161
1973-08-01,71.120
1973-09-01,71.666
1973-10-01,71.933
1973-11-01,71.959
1973-12-01,70.823
1974-01-01,69.843
1974-02-01,69.569
1974-03-01,69.887
1974-04-01,69.757
1974-05-01,70.573
1974-06-01,70.792
1974-07-01,70.465
1974-08-01,70.219
1974-09-01,70.511
1974-10-01,69.999
1974-11-01,67.991
1974-12-01,65.164
1975-01-01,63.470
1975-02-01,62.453
1975-03-01,61.343
1975-04-01,61.911
1975-05-01,61.718
1975-06-01,62.522
1975-07-01,62.889
1975-08-01,64.009
1975-09-01,64.674
1975-10-01,64.991
1975-11-01,65.602
1975-12-01,66.133
1976-01-01,66.848
1976-02-01,68.036
1976-03-01,67.869
1976-04-01,68.133
1976-05-01,68.911
1976-06-01,68.957
1976-07-01,69.363
1976-08-01,69.760
1976-09-01,69.987
1976-10-01,70.226
1976-11-01,71.396
1976-12-01,71.965
1977-01-01,72.362
1977-02-01,72.415
1977-03-01,73.256
1977-04-01,74.295
1977-05-01,75.037
1977-06-01,75.604
1977-07-01,75.642
1977-08-01,75.932
1977-09-01,76.330
1977-10-01,76.170
1977-11-01,76.213
1977-12-01,75.915
1978-01-01,75.660
1978-02-01,75.669
1978-03-01,76.430
1978-04-01,79.030
1978-05-01,79.072
1978-06-01,79.945
1978-07-01,80.180
1978-08-01,80.379
1978-09-01,80.777
1978-10-01,81.186
1978-11-01,81.651
1978-12-01,81.953
1979-01-01,81.566
1979-02-01,82.181
1979-03-01,82.409
1979-04-01,81.637
1979-05-01,82.580
1979-06-01,82.600
1979-07-01,82.001
1979-08-01,81.670
1979-09-01,81.730
1979-10-01,82.070
1979-11-01,81.663
1979-12-01,81.491
1980-01-01,81.870
1980-02-01,81.933
1980-03-01,81.908
1980-04-01,80.311
1980-05-01,78.322
1980-06-01,77.329
1980-07-01,76.833
1980-08-01,77.734
1980-09-01,78.885
1980-10-01,79.453
1980-11-01,80.735
1980-12-01,81.135
1981-01-01,80.436
1981-02-01,80.821
1981-03-01,81.187
1981-04-01,80.644
1981-05-01,81.320
1981-06-01,81.830
1981-07-01,82.554
1981-08-01,82.184
1981-09-01,81.519
1981-10-01,80.897
1981-11-01,79.765
1981-12-01,78.870
1982-01-01,77.601
1982-02-01,79.274
1982-03-01,78.720
1982-04-01,77.977
1982-05-01,77.380
1982-06-01,77.121
1982-07-01,76.488
1982-08-01,76.084
1982-09-01,75.526
1982-10-01,74.900
1982-11-01,74.701
1982-12-01,74.086
1983-01-01,75.666
1983-02-01,75.490
1983-03-01,76.242
1983-04-01,77.197
1983-05-01,78.128
1983-06-01,78.568
1983-07-01,79.961
1983-08-01,81.035
1983-09-01,82.418
1983-10-01,83.068
1983-11-01,82.986
1983-12-01,83.410
1984-01-01,85.144
1984-02-01,85.010
1984-03-01,85.948
1984-04-01,86.405
1984-05-01,86.902
1984-06-01,87.294
1984-07-01,87.470
1984-08-01,87.458
1984-09-01,87.337
1984-10-01,86.928
1984-11-01,86.999
1984-12-01,86.610
1985-01-01,86.914
1985-02-01,87.662
1985-03-01,87.883
1985-04-01,88.026
1985-05-01,88.227
1985-06-01,88.010
1985-07-01,87.627
1985-08-01,88.151
1985-09-01,88.682
1985-10-01,87.916
1985-11-01,88.419
1985-12-01,89.034
1986-01-01,89.612
1986-02-01,88.972
1986-03-01,88.076
1986-04-01,88.749
1986-05-01,88.551
1986-06-01,88.247
1986-07-01,88.534
1986-08-01,88.783
1986-09-01,88.700
1986-10-01,89.499
1986-11-01,89.942
1986-12-01,90.772
1987-01-01,90.196
1987-02-01,91.240
1987-03-01,91.583
1987-04-01,91.958
1987-05-01,92.361
1987-06-01,93.159
1987-07-01,93.721
1987-08-01,93.828
1987-09-01,93.743
1987-10-01,95.014
1987-11-01,95.290
1987-12-01,95.855
1988-01-01,95.926
1988-02-01,96.243
1988-03-01,96.259
1988-04-01,96.816
1988-05-01,96.891
1988-06-01,96.960
1988-07-01,97.593
1988-08-01,98.117
1988-09-01,97.766
1988-10-01,98.035
1988-11-01,98.771
1988-12-01,99.275
1989-01-01,99.827
1989-02-01,99.038
1989-03-01,99.968
1989-04-01,100.213
1989-05-01,99.583
1989-06-01,99.407
1989-07-01,98.424
1989-08-01,98.824
1989-09-01,98.623
1989-10-01,98.171
1989-11-01,98.560
1989-12-01,99.032
1990-01-01,98.572
1990-02-01,99.081
1990-03-01,99.559
1990-04-01,98.959
1990-05-01,99.350
1990-06-01,99.330
1990-07-01,99.284
1990-08-01,99.477
1990-09-01,99.613
1990-10-01,99.064
1990-11-01,97.748
1990-12-01,97.171
1991-01-01,96.693
1991-02-01,95.929
1991-03-01,95.046
1991-04-01,95.379
1991-05-01,96.120
1991-06-01,97.244
1991-07-01,97.321
1991-08-01,97.445
1991-09-01,98.375
1991-10-01,98.280
1991-11-01,98.143
1991-12-01,97.510
1992-01-01,97.613
1992-02-01,98.099
1992-03-01,98.966
1992-04-01,99.695
1992-05-01,99.953
1992-06-01,99.708
1992-07-01,100.431
1992-08-01,100.152
1992-09-01,100.544
1992-10-01,101.266
1992-11-01,101.781
1992-12-01,101.792
1993-01-01,102.162
1993-02-01,102.684
1993-03-01,102.853
1993-04-01,103.197
1993-05-01,102.678
1993-06-01,102.948
1993-07-01,103.171
1993-08-01,103.011
1993-09-01,104.124
1993-10-01,104.425
1993-11-01,104.866
1993-12-01,105.695
1994-01-01,105.907
1994-02-01,106.212
1994-03-01,107.087
1994-04-01,107.630
1994-05-01,108.525
1994-06-01,109.010
1994-07-01,109.627
1994-08-01,110.003
1994-09-01,110.154
1994-10-01,110.741
1994-11-01,111.512
1994-12-01,112.640
1995-01-01,113.259
1995-02-01,113.200
1995-03-01,113.384
1995-04-01,113.144
1995-05-01,113.576
1995-06-01,114.022
1995-07-01,113.575
1995-08-01,115.088
1995-09-01,115.750
1995-10-01,115.337
1995-11-01,115.718
1995-12-01,115.869
1996-01-01,115.648
1996-02-01,116.922
1996-03-01,116.779
1996-04-01,118.068
1996-05-01,119.037
1996-06-01,119.989
1996-07-01,119.936
1996-08-01,120.616
1996-09-01,121.228
1996-10-01,121.192
1996-11-01,122.379
1996-12-01,122.881
1997-01-01,123.457
1997-02-01,124.752
1997-03-01,125.043
1997-04-01,125.764
1997-05-01,126.162
1997-06-01,126.862
1997-07-01,127.701
1997-08-01,128.816
1997-09-01,129.548
1997-10-01,130.346
1997-11-01,131.083
1997-12-01,131.500
1998-01-01,131.969
1998-02-01,131.997
1998-03-01,132.450
1998-04-01,133.069
1998-05-01,133.610
1998-06-01,132.658
1998-07-01,132.505
1998-08-01,135.295
1998-09-01,134.888
1998-10-01,135.512
1998-11-01,134.984
1998-12-01,135.090
1999-01-01,135.912
1999-02-01,136.313
1999-03-01,137.294
1999-04-01,137.433
1999-05-01,138.373
1999-06-01,138.605
1999-07-01,139.671
1999-08-01,140.278
1999-09-01,140.392
1999-10-01,141.481
1999-11-01,141.879
1999-12-01,142.808
2000-01-01,143.569
2000-02-01,144.291
2000-03-01,145.234
2000-04-01,146.266
2000-05-01,147.228
2000-06-01,147.896
2000-07-01,147.595
2000-08-01,148.650
2000-09-01,148.973
2000-10-01,148.660
2000-11-01,148.206
2000-12-01,147.300
2001-01-01,146.013
2001-02-01,145.443
2001-03-01,144.987
2001-04-01,144.607
2001-05-01,144.227
2001-06-01,142.771
2001-07-01,142.689
2001-08-01,141.754
2001-09-01,140.300
