observation_date,BOGZ1FL153064486Q_20220215
1974-01-01,17.6576935763
1974-04-01,15.6041766993
1974-07-01,11.6773597066
1974-10-01,11.4232791300
1975-01-01,13.5917913364
1975-04-01,14.9944941647
1975-07-01,13.0828304422
1975-10-01,13.6835114915
1976-01-01,15.3431601159
1976-04-01,15.3622181164
1976-07-01,15.2779895483
1976-10-01,15.4071165821
1977-01-01,14.0151245347
1977-04-01,14.0463814399
1977-07-01,13.1579052931
1977-10-01,12.2961063550
1978-01-01,11.3696078853
1978-04-01,11.7658172880
1978-07-01,12.1816896121
1978-10-01,11.3973052790
1979-01-01,11.7600313238
1979-04-01,11.6549613464
1979-07-01,11.9809498814
1979-10-01,12.0931526805
1980-01-01,10.9455963692
1980-04-01,12.0307362792
1980-07-01,12.9955583023
1980-10-01,13.8524416058
1981-01-01,13.6399389162
1981-04-01,13.1413227591
1981-07-01,11.0750082031
1981-10-01,11.5729322769
1982-01-01,9.9657652913
1982-04-01,9.4775895602
1982-07-01,9.9393105600
1982-10-01,11.5386699908
1983-01-01,12.3333193819
1983-04-01,13.4108387676
1983-07-01,12.8352836388
1983-10-01,12.0973569761
1984-01-01,11.3645936216
1984-04-01,10.4880412233
1984-07-01,10.7961216193
1984-10-01,10.6439528413
1985-01-01,11.1499610524
1985-04-01,11.4742450393
1985-07-01,10.6507707261
1985-10-01,12.1501292169
1986-01-01,13.2480213774
1986-04-01,13.4541183260
1986-07-01,12.1010288086
1986-10-01,13.0868388267
1987-01-01,14.9567701692
1987-04-01,14.7852335053
1987-07-01,15.1493615386
1987-10-01,12.3575394415
1988-01-01,13.0029300167
1988-04-01,13.4247502296
1988-07-01,13.2831687841
1988-10-01,13.7049540337
1989-01-01,14.0430088234
1989-04-01,14.5472662772
1989-07-01,15.3188130641
1989-10-01,15.5041739522
1990-01-01,14.5142521698
1990-04-01,14.8471014562
1990-07-01,12.4677151271
1990-10-01,13.6149517192
1991-01-01,15.2465958625
1991-04-01,15.0769486688
1991-07-01,15.8368631792
1991-10-01,17.6882586800
1992-01-01,17.3646969077
1992-04-01,17.2010372291
1992-07-01,17.5645970919
1992-10-01,19.2111703488
1993-01-01,19.5911913136
1993-04-01,19.7307991072
1993-07-01,20.3165811223
1993-10-01,20.8354270235
1994-01-01,20.0590006233
1994-04-01,19.7672978770
1994-07-01,20.1486536469
1994-10-01,19.9385730201
1995-01-01,20.9385539467
1995-04-01,21.9701000860
1995-07-01,23.1908534638
1995-10-01,24.1629594021
1996-01-01,24.8913405856
1996-04-01,25.4934518279
1996-07-01,25.5695234948
1996-10-01,26.3263918165
1997-01-01,26.3432171562
1997-04-01,29.0042827115
1997-07-01,30.3591345301
1997-10-01,30.2197435382
1998-01-01,32.5863361131
1998-04-01,32.5719784867
1998-07-01,29.4102450055
1998-10-01,33.0142314703
1999-01-01,33.0147428634
1999-04-01,34.7548178143
1999-07-01,33.3538053973
1999-10-01,37.1310866913
2000-01-01,38.2521454524
2000-04-01,36.9644292533
2000-07-01,36.4378121279
2000-10-01,33.0885969891
2001-01-01,30.0268635986
2001-04-01,31.4619051410
2001-07-01,27.2903579929
2001-10-01,29.5872786507
2002-01-01,29.5985472804
2002-04-01,27.0876889814
2002-07-01,22.7980830455
2002-10-01,23.7868640175
2003-01-01,22.5776933300
2003-04-01,25.2927749742
2003-07-01,26.3035499615
2003-10-01,28.3953153653
2004-01-01,28.3355442227
2004-04-01,28.0699483540
2004-07-01,27.4386350464
2004-10-01,28.7046257280
2005-01-01,28.4790902874
2005-04-01,28.7254734500
2005-07-01,29.5677256324
2005-10-01,29.5881574320
2006-01-01,30.9970398465
2006-04-01,30.2032975358
2006-07-01,30.5105978800
2006-10-01,31.8782459448
2007-01-01,32.2613199848
2007-04-01,32.8197339708
2007-07-01,32.4265800589
2007-10-01,30.8218694011
2008-01-01,28.6658651950
2008-04-01,27.9047180508
2008-07-01,24.9479747052
2008-10-01,20.4439141676
2009-01-01,18.5806829536
2009-04-01,21.8917057376
2009-07-01,24.6400909706
2009-10-01,25.1972748666
2010-01-01,26.0170999248
2010-04-01,23.6685268253
2010-07-01,25.5846707984
2010-10-01,27.2124827793
2011-01-01,28.3800785417
2011-04-01,27.9344273032
2011-07-01,23.9998333761
2011-10-01,25.1779976550
2012-01-01,27.3590471664
2012-04-01,26.3560056551
2012-07-01,27.1512456929
2012-10-01,26.9568629802
2013-01-01,28.9988124207
2013-04-01,29.3257717798
2013-07-01,30.2365878769
2013-10-01,31.4669436494
2014-01-01,32.0706726573
2014-04-01,32.9551457859
2014-07-01,32.2699420162
2014-10-01,32.7002075735
2015-01-01,32.9335585811
2015-04-01,32.9295844196
2015-07-01,30.8146028888
2015-10-01,31.6794816394
2016-01-01,31.6551501600
2016-04-01,31.9700216756
2016-07-01,32.3577923490
2016-10-01,32.7509491287
2017-01-01,33.7434087615
2017-04-01,34.1970766420
2017-07-01,34.7464375917
2017-10-01,35.6380410234
2018-01-01,35.2127944253
2018-04-01,35.3427826433
2018-07-01,36.1704337497
2018-10-01,32.4058654335
2019-01-01,35.3049650973
2019-04-01,35.6006376968
2019-07-01,35.1987799150
2019-10-01,36.5495825960
2020-01-01,30.6593803561
2020-04-01,34.4604378290
2020-07-01,36.1478345783
2020-10-01,38.6091024025
2021-01-01,40.0189161633
2021-04-01,41.5431689556
2021-07-01,40.9259472238
