observation_date,CSCICP03USM665S_20150215
1969-08-01,99.7530733937671
1969-09-01,99.5083463004917
1969-10-01,99.3052604166521
1969-11-01,99.1776068758079
1969-12-01,99.0922597368085
1970-01-01,99.0133911776687
1970-02-01,98.9243802864092
1970-03-01,98.8432432732275
1970-04-01,98.8045921505778
1970-05-01,98.8337195351739
1970-06-01,98.8781975594587
1970-07-01,98.8659782142398
1970-08-01,98.7481430528252
1970-09-01,98.5983502634732
1970-10-01,98.5244952022658
1970-11-01,98.6123285527291
1970-12-01,98.7931367584994
1971-01-01,98.9819077853499
1971-02-01,99.1225220279100
1971-03-01,99.2249803953044
1971-04-01,99.3080528995108
1971-05-01,99.3800831188824
1971-06-01,99.4391785248591
1971-07-01,99.4765132996958
1971-08-01,99.4925659687754
1971-09-01,99.5351176628721
1971-10-01,99.6792345527582
1971-11-01,99.9807512576039
1971-12-01,100.3281890587770
1972-01-01,100.5694480397160
1972-02-01,100.5925781294730
1972-03-01,100.5127289664920
1972-04-01,100.4824941470210
1972-05-01,100.6052347262550
1972-06-01,100.7987883759710
1972-07-01,100.9344119881830
1972-08-01,100.9049112083010
1972-09-01,100.7507000058100
1972-10-01,100.5108811021810
1972-11-01,100.1990368213950
1972-12-01,99.8646276416129
1973-01-01,99.5559255658394
1973-02-01,99.3055123904074
1973-03-01,99.0900708706355
1973-04-01,98.8865179578490
1973-05-01,98.6931663795526
1973-06-01,98.5389976138058
1973-07-01,98.4787686316056
1973-08-01,98.5489358279091
1973-09-01,98.6296391679192
1973-10-01,98.5529553427474
1973-11-01,98.2006147813690
1973-12-01,97.7591058277608
1974-01-01,97.4891754858582
1974-02-01,97.5844985567422
1974-03-01,97.8587681641208
1974-04-01,98.0587570442147
1974-05-01,97.9984323003371
1974-06-01,97.7673508835694
1974-07-01,97.4856872895452
1974-08-01,97.2300179293149
1974-09-01,97.0096876762758
1974-10-01,96.8281992879923
1974-11-01,96.7092637196349
1974-12-01,96.6840085738533
1975-01-01,96.8345806320333
1975-02-01,97.2440679617890
1975-03-01,97.7705948216831
1975-04-01,98.2404986318397
1975-05-01,98.5244674132307
1975-06-01,98.6703002778886
1975-07-01,98.7339206525120
1975-08-01,98.7485254176143
1975-09-01,98.7759465378979
1975-10-01,98.8880814008370
1975-11-01,99.1355067988912
1975-12-01,99.4313791702528
1976-01-01,99.6608499047233
1976-02-01,99.7420336762833
1976-03-01,99.7533784125537
1976-04-01,99.8009378663973
1976-05-01,99.9554832216212
1976-06-01,100.1533999822950
1976-07-01,100.2958960065910
1976-08-01,100.3048381363710
1976-09-01,100.2340095619490
1976-10-01,100.1531154811370
1976-11-01,100.1115594624840
1976-12-01,100.1122853149110
1977-01-01,100.1572980026770
1977-02-01,100.2509026904570
1977-03-01,100.3586569518860
1977-04-01,100.4366778794070
1977-05-01,100.4467996216560
1977-06-01,100.4014642535610
1977-07-01,100.3060212735740
1977-08-01,100.1564842112370
1977-09-01,99.9873948466484
1977-10-01,99.8389750245190
1977-11-01,99.7438307692920
1977-12-01,99.6929868589928
1978-01-01,99.6596629396700
1978-02-01,99.5787492949077
1978-03-01,99.4396042158043
1978-04-01,99.4383357865203
1978-05-01,99.4627390061751
1978-06-01,99.4266155417996
1978-07-01,99.4000014803850
1978-08-01,99.3003447794583
1978-09-01,99.2045918916420
1978-10-01,98.9730568603388
1978-11-01,98.5830680101690
1978-12-01,98.2296613868320
1979-01-01,98.2040979316414
1979-02-01,98.1886426831991
1979-03-01,97.9958096404481
1979-04-01,97.7979214334742
1979-05-01,97.6657344090494
1979-06-01,97.4808542744604
1979-07-01,97.3177116146859
1979-08-01,97.3548641539711
1979-09-01,97.3958261485259
1979-10-01,97.3195981426128
1979-11-01,97.3013881568748
1979-12-01,97.3416839482203
1980-01-01,97.4271992771342
1980-02-01,97.2170002433177
1980-03-01,96.6706713646378
1980-04-01,96.2466199208122
1980-05-01,96.2113570584609
1980-06-01,96.6115510099518
1980-07-01,97.1903430544421
1980-08-01,97.8197818755600
1980-09-01,98.3502403616319
1980-10-01,98.5757112911173
1980-11-01,98.4646090149232
1980-12-01,98.0889294986225
1981-01-01,97.9375623308755
1981-02-01,97.8408180437438
1981-03-01,97.9425288994788
1981-04-01,98.2615321217569
1981-05-01,98.5423802794197
1981-06-01,98.6381247819282
1981-07-01,98.6933606368102
1981-08-01,98.6678518629587
1981-09-01,98.4002425370601
1981-10-01,98.0023009615082
1981-11-01,97.6388466949298
1981-12-01,97.5926408040677
1982-01-01,97.7000543001376
1982-02-01,97.6113784520487
1982-03-01,97.4803555291142
1982-04-01,97.5175935932429
1982-05-01,97.5863283659766
1982-06-01,97.5814993189485
1982-07-01,97.5989087037696
1982-08-01,97.7259461766988
1982-09-01,97.9884953434280
1982-10-01,98.2238962861533
1982-11-01,98.2822893119566
1982-12-01,98.2788963054527
1983-01-01,98.3809967312827
1983-02-01,98.7875312603556
1983-03-01,99.4485809920532
1983-04-01,100.1584099106600
1983-05-01,100.6318859417920
1983-06-01,100.7819113146640
1983-07-01,100.7455235164630
1983-08-01,100.6030283280370
1983-09-01,100.4857557628770
1983-10-01,100.4925561430560
1983-11-01,100.6881257630810
1983-12-01,101.0248383689230
1984-01-01,101.3612799603530
1984-02-01,101.4942715791650
1984-03-01,101.5242144354720
1984-04-01,101.4009416553620
1984-05-01,101.3219842693040
1984-06-01,101.2730041758400
1984-07-01,101.3446453302600
1984-08-01,101.4722518946620
1984-09-01,101.4950686749760
1984-10-01,101.3260018098290
1984-11-01,101.1429064126010
1984-12-01,101.0104976905350
1985-01-01,100.9920782011830
1985-02-01,100.9488952508030
1985-03-01,100.9272957777720
1985-04-01,100.9283314299540
1985-05-01,100.9293580377290
1985-06-01,100.9900521729880
1985-07-01,100.9183332176960
1985-08-01,100.7687196647830
1985-09-01,100.6166808201690
1985-10-01,100.5179353135710
1985-11-01,100.6248058727320
1985-12-01,100.8448612951650
1986-01-01,101.0314131422710
1986-02-01,101.1203010208350
1986-03-01,101.1455504681510
1986-04-01,101.1861691438490
1986-05-01,101.2457398615310
1986-06-01,101.3426435045140
1986-07-01,101.2839626463160
1986-08-01,101.1038389635650
1986-09-01,100.9318390521070
1986-10-01,100.8400267860790
1986-11-01,100.6581225254440
1986-12-01,100.5054189168640
1987-01-01,100.4731081688290
1987-02-01,100.5034077872280
1987-03-01,100.5765022950820
1987-04-01,100.6564542338870
1987-05-01,100.6894777965450
1987-06-01,100.7618806911820
1987-07-01,100.8648308462560
1987-08-01,100.8695322764520
1987-09-01,100.6859581104850
1987-10-01,100.3414119918250
1987-11-01,100.0689447236120
1987-12-01,100.1404287116870
1988-01-01,100.4015544446740
1988-02-01,100.6404500407580
1988-03-01,100.8023431199390
1988-04-01,100.8458227289920
1988-05-01,100.9377869662250
1988-06-01,101.0055439079640
1988-07-01,101.0730562160400
1988-08-01,101.1812895059160
1988-09-01,101.1660690669150
1988-10-01,101.0256341775770
1988-11-01,100.9239638545340
1988-12-01,100.9505816576540
1989-01-01,101.0913844216390
1989-02-01,101.0711828614680
1989-03-01,100.9265802162760
1989-04-01,100.7288065562430
1989-05-01,100.5974798363480
1989-06-01,100.5653282327310
1989-07-01,100.6143593415430
1989-08-01,100.6961170924280
1989-09-01,100.8491763015520
1989-10-01,100.8319123575630
1989-11-01,100.7069128006020
1989-12-01,100.6322421537940
1990-01-01,100.6296007762830
1990-02-01,100.6114167495120
1990-03-01,100.6808545080150
1990-04-01,100.7336847115950
1990-05-01,100.6029509091880
1990-06-01,100.3154012786810
1990-07-01,99.8296976550008
1990-08-01,99.0503872876047
1990-09-01,98.3017117740303
1990-10-01,97.7033439918281
1990-11-01,97.4908547674185
1990-12-01,97.5554532366311
1991-01-01,97.9062645618662
1991-02-01,98.5462580122269
1991-03-01,99.2760666099876
1991-04-01,99.4822025249510
1991-05-01,99.4650298693578
1991-06-01,99.5308420651917
1991-07-01,99.5927203451865
1991-08-01,99.5567197819710
1991-09-01,99.3551485291237
1991-10-01,98.8755161732077
1991-11-01,98.2810518879295
1991-12-01,97.9312863538952
1992-01-01,97.8822045518329
1992-02-01,98.1289590854477
1992-03-01,98.5716891525668
1992-04-01,98.9233969832280
1992-05-01,99.1236354619956
1992-06-01,99.1295365788721
1992-07-01,98.9534667531515
1992-08-01,98.7998619981151
1992-09-01,98.7892995217724
1992-10-01,99.0526290312424
1992-11-01,99.6820617584412
1992-12-01,100.1942630775980
1993-01-01,100.3282825937800
1993-02-01,100.2113501612090
1993-03-01,100.0226466348490
1993-04-01,99.7890796694368
1993-05-01,99.4907244149295
1993-06-01,99.2587064115200
1993-07-01,99.0431382672005
1993-08-01,98.9878739427440
1993-09-01,99.1108158401271
1993-10-01,99.3948631973793
1993-11-01,99.7363383319865
1993-12-01,100.2318844099290
1994-01-01,100.6585699591070
1994-02-01,100.8109711005750
1994-03-01,100.8000620973550
1994-04-01,100.7699726215260
1994-05-01,100.7066870252150
1994-06-01,100.5989754078750
1994-07-01,100.5254685928470
1994-08-01,100.5720547026140
1994-09-01,100.6437027909390
1994-10-01,100.7390333666380
1994-11-01,100.8548809249930
1994-12-01,101.0336996536280
1995-01-01,101.1168742827080
1995-02-01,100.9822155108940
1995-03-01,100.7581526295400
1995-04-01,100.6610250412260
1995-05-01,100.6482000148260
1995-06-01,100.7768834567050
1995-07-01,100.8957883035760
1995-08-01,100.8613970944300
1995-09-01,100.6212668558820
1995-10-01,100.4625247336850
1995-11-01,100.3836858517100
1995-12-01,100.4080264058390
1996-01-01,100.4245287433310
1996-02-01,100.4965921323520
1996-03-01,100.6433206922620
1996-04-01,100.6723024835410
1996-05-01,100.6514048346990
1996-06-01,100.7608456496800
1996-07-01,100.9215662823830
1996-08-01,101.0426314256120
1996-09-01,101.1340863513850
1996-10-01,101.2572599084960
1996-11-01,101.3619414559520
1996-12-01,101.3773117282190
1997-01-01,101.4284179213080
1997-02-01,101.5472255474960
1997-03-01,101.6809856928840
1997-04-01,101.8470052642310
1997-05-01,102.0345709139560
1997-06-01,102.2054551306250
1997-07-01,102.3204550115840
1997-08-01,102.3231390179990
1997-09-01,102.3341090372970
1997-10-01,102.3271597432180
1997-11-01,102.3086236186090
1997-12-01,102.2767414889830
1998-01-01,102.4305136892250
1998-02-01,102.5949529965300
1998-03-01,102.6025734860610
1998-04-01,102.5809494486250
1998-05-01,102.4812019860310
1998-06-01,102.3613062314050
1998-07-01,102.2241556289070
1998-08-01,102.0304054771700
1998-09-01,101.7880447712820
1998-10-01,101.6509888334710
1998-11-01,101.7451258644030
1998-12-01,101.8890587264130
1999-01-01,102.1303864895160
1999-02-01,102.3400883865110
1999-03-01,102.3756155143390
1999-04-01,102.3707659225850
1999-05-01,102.4146849225110
1999-06-01,102.4258730873660
1999-07-01,102.3699504353400
1999-08-01,102.3079417153720
1999-09-01,102.2975680874640
1999-10-01,102.2768354906880
1999-11-01,102.3955649046300
1999-12-01,102.5603373409270
2000-01-01,102.7915520345660
2000-02-01,102.8445495852260
2000-03-01,102.7634468122910
2000-04-01,102.7448763732680
2000-05-01,102.7195125512240
2000-06-01,102.6204301865580
2000-07-01,102.5868888510090
2000-08-01,102.5519435366920
2000-09-01,102.5019851041300
2000-10-01,102.3927386952680
2000-11-01,102.1397487153740
2000-12-01,101.6086783405940
2001-01-01,101.0824039202000
2001-02-01,100.6977738593220
2001-03-01,100.5317795044840
2001-04-01,100.4985029091170
2001-05-01,100.6221633995740
2001-06-01,100.7016587764300
2001-07-01,100.6151136687500
2001-08-01,100.3117522980170
2001-09-01,99.8746542055446
2001-10-01,99.7170634120381
2001-11-01,99.8657015673508
2001-12-01,100.2254109551720
2002-01-01,100.5732526192860
2002-02-01,100.7816367921720
2002-03-01,100.9700582163950
2002-04-01,101.0231340987030
2002-05-01,100.9969171923610
2002-06-01,100.7446632813010
2002-07-01,100.4069410015750
2002-08-01,100.1286246965190
2002-09-01,99.8851450208421
2002-10-01,99.7013317950317
2002-11-01,99.7164733290608
2002-12-01,99.7139216909922
2003-01-01,99.5341600176674
2003-02-01,99.3747214060506
2003-03-01,99.4584789109192
2003-04-01,99.8957169032043
2003-05-01,100.3267956921080
2003-06-01,100.4840675038250
2003-07-01,100.4863737906370
2003-08-01,100.3963008560420
2003-09-01,100.3606098495250
2003-10-01,100.5099946590480
2003-11-01,100.8044578754770
2003-12-01,101.1099250955410
2004-01-01,101.3914640007860
2004-02-01,101.2769755460590
2004-03-01,101.1078603489470
2004-04-01,100.9354062721860
2004-05-01,100.8564292825990
2004-06-01,100.9954124857740
2004-07-01,101.1076955103960
2004-08-01,101.0828045721560
2004-09-01,100.9630110405700
2004-10-01,100.8730648561680
2004-11-01,100.9377783298550
2004-12-01,101.0746050740330
2005-01-01,101.0597681203620
2005-02-01,100.9029048512090
2005-03-01,100.6715889112290
2005-04-01,100.4816678146760
2005-05-01,100.5501585334270
2005-06-01,100.8023287771060
2005-07-01,100.7080487532860
2005-08-01,100.1120377257400
2005-09-01,99.3876174889076
2005-10-01,99.1525163257527
2005-11-01,99.5421370486030
2005-12-01,100.1235015287690
2006-01-01,100.3858370433880
2006-02-01,100.3367861182380
2006-03-01,100.2043869427180
2006-04-01,99.9508632391045
2006-05-01,99.6667066209547
2006-06-01,99.6457799447539
2006-07-01,99.6822146471884
2006-08-01,99.7812294489472
2006-09-01,100.0989062720250
2006-10-01,100.5220188044250
2006-11-01,100.7547751415390
2006-12-01,100.8710698444890
2007-01-01,100.9033072510500
2007-02-01,100.6785280121740
2007-03-01,100.4046955722470
2007-04-01,100.2293727606230
2007-05-01,100.1686082177530
2007-06-01,100.1276282351030
2007-07-01,100.1043375795980
2007-08-01,99.8734587723442
2007-09-01,99.6164519408095
2007-10-01,99.3197653169106
2007-11-01,99.0318420685447
2007-12-01,98.8624396702134
2008-01-01,98.6996080250982
2008-02-01,98.3077237226053
2008-03-01,97.8352676972816
2008-04-01,97.3027130813476
2008-05-01,96.9203502583182
2008-06-01,96.8001078598941
2008-07-01,97.0048642653226
2008-08-01,97.2642705353655
2008-09-01,97.3409391331614
2008-10-01,96.9851420765410
2008-11-01,96.7264547197977
2008-12-01,96.7189271636656
2009-01-01,96.7261937390484
2009-02-01,96.6999456894420
2009-03-01,96.9035061869926
2009-04-01,97.3552385656827
2009-05-01,97.7439327250902
2009-06-01,97.9048585819203
2009-07-01,97.8592807553151
2009-08-01,97.9033212027758
2009-09-01,98.0825919204776
2009-10-01,98.1124704254160
2009-11-01,98.1266148679263
2009-12-01,98.3021395129452
2010-01-01,98.4648402133067
2010-02-01,98.5202989614068
2010-03-01,98.5171823013315
2010-04-01,98.4966250597085
2010-05-01,98.4953470057826
2010-06-01,98.3996844312041
2010-07-01,98.1133938657891
2010-08-01,97.9387872152430
2010-09-01,97.8876577358304
2010-10-01,97.9867282763622
2010-11-01,98.2455179266910
2010-12-01,98.4977980265239
2011-01-01,98.6066954302050
2011-02-01,98.5573584206819
2011-03-01,98.3123752354325
2011-04-01,98.2536358503116
2011-05-01,98.2378461516965
2011-06-01,97.9288451946218
2011-07-01,97.3486559572913
2011-08-01,96.8534349744836
2011-09-01,96.7858757446614
2011-10-01,97.0188545022951
2011-11-01,97.4630929825341
2011-12-01,98.0126000155388
2012-01-01,98.4810631304345
2012-02-01,98.7422335499079
2012-03-01,98.8680922719939
2012-04-01,98.9033637209961
2012-05-01,98.8467092365796
2012-06-01,98.6392450050314
2012-07-01,98.5661425574765
2012-08-01,98.7385169034332
2012-09-01,99.0594767671881
2012-10-01,99.2896440444604
2012-11-01,99.2019815438886
2012-12-01,98.8630973853934
2013-01-01,98.7328021908804
2013-02-01,98.8373136098928
2013-03-01,99.0066037253042
2013-04-01,99.2218858592854
2013-05-01,99.5652713592037
2013-06-01,99.7428042807591
2013-07-01,99.7045457886798
2013-08-01,99.4194624746430
2013-09-01,99.0326317506647
2013-10-01,98.7934844592052
2013-11-01,98.8954798511192
2013-12-01,99.2037812014803
2014-01-01,99.3792595301574
2014-02-01,99.4503993211502
2014-03-01,99.4831892222091
2014-04-01,99.5575610143659
2014-05-01,99.5442846687791
2014-06-01,99.5182788499491
2014-07-01,99.5102040784222
2014-08-01,99.6038366904074
2014-09-01,99.8014073277300
2014-10-01,100.0727046074190
2014-11-01,100.4072929771380
2014-12-01,100.8167933085070
