observation_date,BOGZ1FL153064486Q_20240515
1974-01-01,17.6454613159
1974-04-01,15.5920920983
1974-07-01,11.6581040908
1974-10-01,11.4094101952
1975-01-01,13.5802124913
1975-04-01,14.9852984092
1975-07-01,13.0691528489
1975-10-01,13.6744308071
1976-01-01,15.3338489032
1976-04-01,15.3501040005
1976-07-01,15.2666300763
1976-10-01,15.3967844417
1977-01-01,14.0001329731
1977-04-01,14.0317077875
1977-07-01,13.1449825722
1977-10-01,12.2886987743
1978-01-01,11.3603360751
1978-04-01,11.7634221557
1978-07-01,12.1827705121
1978-10-01,11.3926114158
1979-01-01,11.7478530910
1979-04-01,11.6353364911
1979-07-01,11.9656342107
1979-10-01,12.0898593660
1980-01-01,10.9323118979
1980-04-01,12.0183319068
1980-07-01,12.9876466248
1980-10-01,13.8451545633
1981-01-01,13.6424871806
1981-04-01,13.1381353614
1981-07-01,11.0620610497
1981-10-01,11.5568387535
1982-01-01,9.9407234896
1982-04-01,9.4419883796
1982-07-01,9.9128762540
1982-10-01,11.5237870059
1983-01-01,12.3152604502
1983-04-01,13.3971281383
1983-07-01,12.8259980446
1983-10-01,12.0842850036
1984-01-01,11.3542340973
1984-04-01,10.4745692428
1984-07-01,10.7878953501
1984-10-01,10.6343308411
1985-01-01,11.1387208602
1985-04-01,11.4618401311
1985-07-01,10.6444931601
1985-10-01,12.1440857564
1986-01-01,13.2493484869
1986-04-01,13.4544846001
1986-07-01,12.0963535664
1986-10-01,13.0796091462
1987-01-01,14.9423724144
1987-04-01,14.7739199802
1987-07-01,15.1367243143
1987-10-01,12.3373113169
1988-01-01,12.9788772879
1988-04-01,13.3999547480
1988-07-01,13.2562712296
1988-10-01,13.6847073092
1989-01-01,14.0346620749
1989-04-01,14.5448990307
1989-07-01,15.3206691265
1989-10-01,15.5111685447
1990-01-01,14.5301492336
1990-04-01,14.8575905639
1990-07-01,12.4703161192
1990-10-01,13.6153876421
1991-01-01,15.2724907534
1991-04-01,15.0913171201
1991-07-01,15.8445454253
1991-10-01,17.6981929002
1992-01-01,17.3792244472
1992-04-01,17.2155688513
1992-07-01,17.5732266091
1992-10-01,19.2294704961
1993-01-01,19.6074526614
1993-04-01,19.7428537974
1993-07-01,20.3163597772
1993-10-01,20.8446661469
1994-01-01,20.0713971090
1994-04-01,19.7683680949
1994-07-01,20.1429355601
1994-10-01,19.9365538141
1995-01-01,20.9421521002
1995-04-01,21.9632798858
1995-07-01,23.1804182296
1995-10-01,24.1601278883
1996-01-01,24.7891619858
1996-04-01,25.4049407038
1996-07-01,25.4502645279
1996-10-01,26.2514844870
1997-01-01,26.2596516270
1997-04-01,28.9086003634
1997-07-01,30.2667030650
1997-10-01,30.1841733823
1998-01-01,32.6526334258
1998-04-01,32.5347255316
1998-07-01,29.3922248548
1998-10-01,33.0138358625
1999-01-01,33.1032470143
1999-04-01,34.7559729243
1999-07-01,33.3828391231
1999-10-01,37.1165375502
2000-01-01,38.3826961058
2000-04-01,37.0781196956
2000-07-01,36.5438563286
2000-10-01,33.2400181568
2001-01-01,30.1820910767
2001-04-01,31.5298220433
2001-07-01,27.3494849230
2001-10-01,29.6706731037
2002-01-01,29.6789992032
2002-04-01,27.1728385915
2002-07-01,22.8445980400
2002-10-01,23.8660893153
2003-01-01,22.6845788025
2003-04-01,25.4078596843
2003-07-01,26.4173554653
2003-10-01,28.5665178947
2004-01-01,28.4663730547
2004-04-01,28.2184789351
2004-07-01,27.5325286456
2004-10-01,28.8932665524
2005-01-01,28.6275375802
2005-04-01,28.8611073162
2005-07-01,29.7026937469
2005-10-01,29.7695723309
2006-01-01,31.3585236762
2006-04-01,30.4574508109
2006-07-01,30.8012817857
2006-10-01,32.1933169264
2007-01-01,32.6276112330
2007-04-01,33.0898963933
2007-07-01,32.6578461036
2007-10-01,31.1138174013
2008-01-01,29.0245320908
2008-04-01,28.1337363546
2008-07-01,25.2619326847
2008-10-01,20.6828891079
2009-01-01,18.8616816158
2009-04-01,22.2664078912
2009-07-01,25.0119261525
2009-10-01,25.5856601337
2010-01-01,26.3440143272
2010-04-01,23.9918254051
2010-07-01,25.8936959077
2010-10-01,27.5204286195
2011-01-01,28.6485598857
2011-04-01,28.1757355215
2011-07-01,24.2152454127
2011-10-01,25.3805131594
2012-01-01,27.5494373015
2012-04-01,26.4838206310
2012-07-01,27.2843318596
2012-10-01,27.1317007646
2013-01-01,29.2533021012
2013-04-01,29.6006396243
2013-07-01,30.4959625979
2013-10-01,31.7100393860
2014-01-01,32.3647456599
2014-04-01,33.1388936518
2014-07-01,32.4458362085
2014-10-01,32.9777942742
2015-01-01,33.0768796801
2015-04-01,33.0326067317
2015-07-01,30.8776397998
2015-10-01,31.7730909916
2016-01-01,31.7084242959
2016-04-01,31.9574580011
2016-07-01,32.4322443968
2016-10-01,32.8701661419
2017-01-01,33.8590982312
2017-04-01,34.1934100875
2017-07-01,34.8064073112
2017-10-01,35.7841643007
2018-01-01,35.3468713518
2018-04-01,35.5286969014
2018-07-01,36.3810652077
2018-10-01,32.6967748899
2019-01-01,35.4474051812
2019-04-01,35.7291048237
2019-07-01,35.2995529955
2019-10-01,36.6792151064
2020-01-01,30.5066964776
2020-04-01,34.3416020201
2020-07-01,35.9801314006
2020-10-01,38.9220105712
2021-01-01,40.1501496067
2021-04-01,41.4642017307
2021-07-01,40.9997300299
2021-10-01,41.6040653623
2022-01-01,40.3998676054
2022-04-01,36.1182033408
2022-07-01,35.0902010303
2022-10-01,36.4354520902
2023-01-01,37.5445109770
2023-04-01,38.7563408654
2023-07-01,37.8293932999
2023-10-01,40.0111732396
