observation_date,CSCICP03USM665S_20140215
1966-01-01,101.6477895642340
1966-02-01,101.4906159497220
1966-03-01,101.3197349920840
1966-04-01,101.1417081758170
1966-05-01,100.9591464637190
1966-06-01,100.7771708769610
1966-07-01,100.6064281456460
1966-08-01,100.4655202340170
1966-09-01,100.3722010102290
1966-10-01,100.3685766956930
1966-11-01,100.4987176277790
1966-12-01,100.6965751120660
1967-01-01,100.8872554136310
1967-02-01,101.0205771973240
1967-03-01,101.1118061495750
1967-04-01,101.1801516193220
1967-05-01,101.2293560903760
1967-06-01,101.2511681362930
1967-07-01,101.2200269869820
1967-08-01,101.1151395192610
1967-09-01,100.9955104438330
1967-10-01,100.9412433609780
1967-11-01,101.0095834251440
1967-12-01,101.1255980157800
1968-01-01,101.1854029093540
1968-02-01,101.1117139261020
1968-03-01,100.9656082726470
1968-04-01,100.8286977262660
1968-05-01,100.7577184893650
1968-06-01,100.7299259368780
1968-07-01,100.7140738531690
1968-08-01,100.6982069845180
1968-09-01,100.7055131228280
1968-10-01,100.7822605873300
1968-11-01,100.9625626981140
1968-12-01,101.1637009246830
1969-01-01,101.2651670866830
1969-02-01,101.1668694376600
1969-03-01,100.9470108145830
1969-04-01,100.6930621511780
1969-05-01,100.4542969641400
1969-06-01,100.2284158808460
1969-07-01,99.9968262899889
1969-08-01,99.7470378884407
1969-09-01,99.5007667356998
1969-10-01,99.2963995197566
1969-11-01,99.1679405729583
1969-12-01,99.0820549522728
1970-01-01,99.0026887868253
1970-02-01,98.9131162981254
1970-03-01,98.8314673662528
1970-04-01,98.7925723816303
1970-05-01,98.8218835399692
1970-06-01,98.8666421899644
1970-07-01,98.8543457490901
1970-08-01,98.7357671289357
1970-09-01,98.5850292502143
1970-10-01,98.5107082144194
1970-11-01,98.5990957328514
1970-12-01,98.7810447139148
1971-01-01,98.9710067559771
1971-02-01,99.1125081775957
1971-03-01,99.2156129867465
1971-04-01,99.2992096212595
1971-05-01,99.3716943017230
1971-06-01,99.4311625590246
1971-07-01,99.4687328905858
1971-08-01,99.4848868409551
1971-09-01,99.5277070069450
1971-10-01,99.6727331751827
1971-11-01,99.9761522428436
1971-12-01,100.3257821373340
1972-01-01,100.5685632963370
1972-02-01,100.5918393210350
1972-03-01,100.5114863648110
1972-04-01,100.4810607844460
1972-05-01,100.6045757722290
1972-06-01,100.7993506122140
1972-07-01,100.9358299160430
1972-08-01,100.9061430065520
1972-09-01,100.7509588375470
1972-10-01,100.5096268417490
1972-11-01,100.1958150382540
1972-12-01,99.8592959667861
1973-01-01,99.5486461934538
1973-02-01,99.2966530832928
1973-03-01,99.0798522758612
1973-04-01,98.8750150843400
1973-05-01,98.6804435907058
1973-06-01,98.5253021261914
1973-07-01,98.4646931405808
1973-08-01,98.5353030435833
1973-09-01,98.6165155661051
1973-10-01,98.5393479187928
1973-11-01,98.1847843310564
1973-12-01,97.7404897599270
1974-01-01,97.4688563434124
1974-02-01,97.5647808372443
1974-03-01,97.8407808970126
1974-04-01,98.0420315692488
1974-05-01,97.9813262177705
1974-06-01,97.7487868363610
1974-07-01,97.4653461389822
1974-08-01,97.2080636811156
1974-09-01,96.9863432958758
1974-10-01,96.8037098408158
1974-11-01,96.6840238709085
1974-12-01,96.6586093825450
1975-01-01,96.8101314467442
1975-02-01,97.2222023596213
1975-03-01,97.7520512414908
1975-04-01,98.2249198211637
1975-05-01,98.5106802500546
1975-06-01,98.6574332196835
1975-07-01,98.7214549950685
1975-08-01,98.7361519061834
1975-09-01,98.7637460348567
1975-10-01,98.8765883915767
1975-11-01,99.1255748735419
1975-12-01,99.4233139958605
1976-01-01,99.6542325326763
1976-02-01,99.7359285179404
1976-03-01,99.7473448316859
1976-04-01,99.7952043529389
1976-05-01,99.9507247829507
1976-06-01,100.1498902621200
1976-07-01,100.2932853382220
1976-08-01,100.3022838866840
1976-09-01,100.2310084327230
1976-10-01,100.1496039659560
1976-11-01,100.1077857574360
1976-12-01,100.1085161894920
1977-01-01,100.1538128763270
1977-02-01,100.2480081452400
1977-03-01,100.3564422618710
1977-04-01,100.4349554477280
1977-05-01,100.4451410512020
1977-06-01,100.3995196481470
1977-07-01,100.3034744886680
1977-08-01,100.1529939504230
1977-09-01,99.9828377483609
1977-10-01,99.8334814993400
1977-11-01,99.7377369493687
1977-12-01,99.6865722490013
1978-01-01,99.6530380786908
1978-02-01,99.5716139245386
1978-03-01,99.4315909357865
1978-04-01,99.4303145035871
1978-05-01,99.4548716907565
1978-06-01,99.4185203121915
1978-07-01,99.3917383343730
1978-08-01,99.2914528682764
1978-09-01,99.1950958456633
1978-10-01,98.9620999877230
1978-11-01,98.5696505764134
1978-12-01,98.2140142006014
1979-01-01,98.1882894576089
1979-02-01,98.1727366971897
1979-03-01,97.9786870107033
1979-04-01,97.7795502653882
1979-05-01,97.6465292318491
1979-06-01,97.4604826308997
1979-07-01,97.2963106532648
1979-08-01,97.3336975994935
1979-09-01,97.3749180360319
1979-10-01,97.2982090838840
1979-11-01,97.2798842056734
1979-12-01,97.3204342357189
1980-01-01,97.4064891074815
1980-02-01,97.1949638624823
1980-03-01,96.6451880247219
1980-04-01,96.2184611082426
1980-05-01,96.1829757615080
1980-06-01,96.5856946613019
1980-07-01,97.1681384850983
1980-08-01,97.8015486318127
1980-09-01,98.3353539457144
1980-10-01,98.5622474415296
1980-11-01,98.4504441864660
1980-12-01,98.0723943910703
1981-01-01,97.9200722007102
1981-02-01,97.8227175237345
1981-03-01,97.9250701049420
1981-04-01,98.2460860179209
1981-05-01,98.5287061340964
1981-06-01,98.6250547184962
1981-07-01,98.6806390735930
1981-08-01,98.6549693569412
1981-09-01,98.3856716004434
1981-10-01,97.9852192875300
1981-11-01,97.6194718747655
1981-12-01,97.5729744565445
1982-01-01,97.6810656578211
1982-02-01,97.5918303261835
1982-03-01,97.4599807388138
1982-04-01,97.4974537494889
1982-05-01,97.5666221913152
1982-06-01,97.5617626763250
1982-07-01,97.5792819023782
1982-08-01,97.7071208942970
1982-09-01,97.9713265655048
1982-10-01,98.2082127261067
1982-11-01,98.2669741716996
1982-12-01,98.2635597576607
1983-01-01,98.3663043668821
1983-02-01,98.7754038489371
1983-03-01,99.4406243493131
1983-04-01,100.1549317996840
1983-05-01,100.6313951385870
1983-06-01,100.7823670682700
1983-07-01,100.7457496881160
1983-08-01,100.6023554531570
1983-09-01,100.4843429788520
1983-10-01,100.4911862647490
1983-11-01,100.6879897944270
1983-12-01,101.0268268249870
1984-01-01,101.3653911312220
1984-02-01,101.4992218355840
1984-03-01,101.5293536106990
1984-04-01,101.4053030642190
1984-05-01,101.3258475114170
1984-06-01,101.2765583872850
1984-07-01,101.3486515480650
1984-08-01,101.4770632220330
1984-09-01,101.5000239605210
1984-10-01,101.3298903998570
1984-11-01,101.1456397967320
1984-12-01,101.0123956667920
1985-01-01,100.9938599631440
1985-02-01,100.9504045580780
1985-03-01,100.9286688072440
1985-04-01,100.9297109936790
1985-05-01,100.9307440786410
1985-06-01,100.9918211521070
1985-07-01,100.9196496995840
1985-08-01,100.7690921881610
1985-09-01,100.6160940831150
1985-10-01,100.5167255603560
1985-11-01,100.6242703991660
1985-12-01,100.8457142198070
1986-01-01,101.0334430806290
1986-02-01,101.1228917805080
1986-03-01,101.1483005344520
1986-04-01,101.1891754860280
1986-05-01,101.2491220539240
1986-06-01,101.3466370921780
1986-07-01,101.2875859981650
1986-08-01,101.1063258589910
1986-09-01,100.9332407465120
1986-10-01,100.8408492082980
1986-11-01,100.6577972570180
1986-12-01,100.5041301938030
1987-01-01,100.4716155871940
1987-02-01,100.5021063753240
1987-03-01,100.5756620591970
1987-04-01,100.6561184396900
1987-05-01,100.6893503582920
1987-06-01,100.7622100653450
1987-07-01,100.8658097650170
1987-08-01,100.8705408580010
1987-09-01,100.6858084654360
1987-10-01,100.3390884979850
1987-11-01,100.0649021489010
1987-12-01,100.1368371517250
1988-01-01,100.3996104083040
1988-02-01,100.6400132711210
1988-03-01,100.8029277841690
1988-04-01,100.8466817196200
1988-05-01,100.9392261878730
1988-06-01,101.0074106292650
1988-07-01,101.0753488935220
1988-08-01,101.1842650609400
1988-09-01,101.1689485914480
1988-10-01,101.0276276546470
1988-11-01,100.9253158618650
1988-12-01,100.9521016049960
1989-01-01,101.0937927374790
1989-02-01,101.0734637193730
1989-03-01,100.9279487310480
1989-04-01,100.7289272553860
1989-05-01,100.5967719543060
1989-06-01,100.5644174962060
1989-07-01,100.6137579575570
1989-08-01,100.6960315435610
1989-09-01,100.8500564509140
1989-10-01,100.8326835833250
1989-11-01,100.7068953652200
1989-12-01,100.6317535980410
1990-01-01,100.6290955552560
1990-02-01,100.6107967997960
1990-03-01,100.6806726627480
1990-04-01,100.7338361885400
1990-05-01,100.6022775458490
1990-06-01,100.3129136751490
1990-07-01,99.8241455960075
1990-08-01,99.0399183167434
1990-09-01,98.2865191761367
1990-10-01,97.6843761052012
1990-11-01,97.4705462200831
1990-12-01,97.5355522611608
1991-01-01,97.8885769643268
1991-02-01,98.5326083327278
1991-03-01,99.2670215202718
1991-04-01,99.4744580109353
1991-05-01,99.4571770077086
1991-06-01,99.5234044331869
1991-07-01,99.5856731225256
1991-08-01,99.5494454205425
1991-09-01,99.3466023918702
1991-10-01,98.8639438860123
1991-11-01,98.2657289403788
1991-12-01,97.9137566266361
1992-01-01,97.8643651521953
1992-02-01,98.1126765370283
1992-03-01,98.5581999260541
1992-04-01,98.9121267909781
1992-05-01,99.1136286366838
1992-06-01,99.1195669855449
1992-07-01,98.9423862804470
1992-08-01,98.7878123851622
1992-09-01,98.7771832668660
1992-10-01,99.0421742042401
1992-11-01,99.6755782185870
1992-12-01,100.1910111754200
1993-01-01,100.3258762624780
1993-02-01,100.2082060667650
1993-03-01,100.0183119510740
1993-04-01,99.7832713389199
1993-05-01,99.4830336681723
1993-06-01,99.2495517909042
1993-07-01,99.0326235600114
1993-08-01,98.9770105557167
1993-09-01,99.1007281318276
1993-10-01,99.3865676323392
1993-11-01,99.7301972399423
1993-12-01,100.2288698724560
1994-01-01,100.6582475136790
1994-02-01,100.8116102014230
1994-03-01,100.8006323699040
1994-04-01,100.7703530501980
1994-05-01,100.7066681653470
1994-06-01,100.5982769618590
1994-07-01,100.5243063694380
1994-08-01,100.5711864054830
1994-09-01,100.6432865439160
1994-10-01,100.7392185899130
1994-11-01,100.8557970666010
1994-12-01,101.0357440182980
1995-01-01,101.1194434220220
1995-02-01,100.9839350460700
1995-03-01,100.7584584822010
1995-04-01,100.6607180856760
1995-05-01,100.6478121421900
1995-06-01,100.7773074879890
1995-07-01,100.8969625425790
1995-08-01,100.8623543485810
1995-09-01,100.6207090535560
1995-10-01,100.4609653778610
1995-11-01,100.3816290768200
1995-12-01,100.4061232030880
1996-01-01,100.4227296589670
1996-02-01,100.4952477183580
1996-03-01,100.6429020344590
1996-04-01,100.6720666808880
1996-05-01,100.6510371822700
1996-06-01,100.7611684934440
1996-07-01,100.9229031626840
1996-08-01,101.0447321436140
1996-09-01,101.1367640870030
1996-10-01,101.2607147844550
1996-11-01,101.3660568004020
1996-12-01,101.3815240485050
1997-01-01,101.4329526864870
1997-02-01,101.5525099069970
1997-03-01,101.6871139868100
1997-04-01,101.8541810273490
1997-05-01,102.0429300871850
1997-06-01,102.2148924656080
1997-07-01,102.3306179166400
1997-08-01,102.3333188572880
1997-09-01,102.3443580898550
1997-10-01,102.3373649505140
1997-11-01,102.3187118757210
1997-12-01,102.2866285918080
1998-01-01,102.4413709887620
1998-02-01,102.6068477948810
1998-03-01,102.6145163644540
1998-04-01,102.5927558942300
1998-05-01,102.4923790938230
1998-06-01,102.3717268795330
1998-07-01,102.2337109511600
1998-08-01,102.0387383693610
1998-09-01,101.7948485342830
1998-10-01,101.6569278678660
1998-11-01,101.7516588386500
1998-12-01,101.8964998179230
1999-01-01,102.1393501930590
1999-02-01,102.3503751646460
1999-03-01,102.3861264441900
1999-04-01,102.3812462548510
1999-05-01,102.4254423534290
1999-06-01,102.4367011079000
1999-07-01,102.3804256224430
1999-08-01,102.3180256701450
1999-09-01,102.3075865917860
1999-10-01,102.2867231865990
1999-11-01,102.4062017013980
1999-12-01,102.5720137383240
2000-01-01,102.8046872374900
2000-02-01,102.8580191662060
2000-03-01,102.7764046906120
2000-04-01,102.7577170849050
2000-05-01,102.7321932346070
2000-06-01,102.6324857284370
2000-07-01,102.5987327701540
2000-08-01,102.5635669749630
2000-09-01,102.5132933390880
2000-10-01,102.4033576606010
2000-11-01,102.1487714881170
2000-12-01,101.6143504249100
2001-01-01,101.0847555752600
2001-02-01,100.6976987635130
2001-03-01,100.5306570985820
2001-04-01,100.4971705508090
2001-05-01,100.6216112538210
2001-06-01,100.7016081917730
2001-07-01,100.6145170440500
2001-08-01,100.3092416719290
2001-09-01,99.8693857914330
2001-10-01,99.7108007085197
2001-11-01,99.8603766682560
2001-12-01,100.2223555746570
2002-01-01,100.5723918801840
2002-02-01,100.7820908137300
2002-03-01,100.9717010474130
2002-04-01,101.0251118019960
2002-05-01,100.9987294850260
2002-06-01,100.7448840254620
2002-07-01,100.4050309506700
2002-08-01,100.1249586613480
2002-09-01,99.8799427965521
2002-10-01,99.6949698358412
2002-11-01,99.7102069025251
2002-12-01,99.7076391653771
2003-01-01,99.5267433196583
2003-02-01,99.3662987601747
2003-03-01,99.4505847172326
2003-04-01,99.8905813802133
2003-05-01,100.3243799794800
2003-06-01,100.4826440680490
2003-07-01,100.4849649059420
2003-08-01,100.3943236731450
2003-09-01,100.3584074809490
2003-10-01,100.5087348057700
2003-11-01,100.8050558823580
2003-12-01,101.1124503902690
2004-01-01,101.3957656121680
2004-02-01,101.2805548141160
2004-03-01,101.1103726165460
2004-04-01,100.9368304732930
2004-05-01,100.8573551932780
2004-06-01,100.9972152847750
2004-07-01,101.1102067379760
2004-08-01,101.0851587550540
2004-09-01,100.9646094087600
2004-10-01,100.8740957258620
2004-11-01,100.9392174970130
2004-12-01,101.0769075237430
2005-01-01,101.0619769591100
2005-02-01,100.9041239907280
2005-03-01,100.6713486064250
2005-04-01,100.4802292385130
2005-05-01,100.5491520865440
2005-06-01,100.8029133508430
2005-07-01,100.7080384849840
2005-08-01,100.1082670382030
2005-09-01,99.3792762084356
2005-10-01,99.1426917188069
2005-11-01,99.5347706801670
2005-12-01,100.1198031699370
2006-01-01,100.3837938410370
2006-02-01,100.3344334383210
2006-03-01,100.2011989151590
2006-04-01,99.9460756515251
2006-05-01,99.6601262007549
2006-06-01,99.6390674916352
2006-07-01,99.6757320719570
2006-08-01,99.7753715889437
2006-09-01,100.0950527340570
2006-10-01,100.5208348152260
2006-11-01,100.7550596845760
2006-12-01,100.8720881270330
2007-01-01,100.9045289294340
2007-02-01,100.6783314883200
2007-03-01,100.4027713542290
2007-04-01,100.2263423763730
2007-05-01,100.1651944510730
2007-06-01,100.1239559129460
2007-07-01,100.1005183094410
2007-08-01,99.8681828158721
2007-09-01,99.6095544481780
2007-10-01,99.3109959359491
2007-11-01,99.0212560901194
2007-12-01,98.8507848792871
2008-01-01,98.6869258785998
2008-02-01,98.2925690559681
2008-03-01,97.8171321584075
2008-04-01,97.2812174895075
2008-05-01,96.8964422203191
2008-06-01,96.7754411751471
2008-07-01,96.9814894525203
2008-08-01,97.2425323975277
2008-09-01,97.3196847213898
2008-10-01,96.9616428303061
2008-11-01,96.7013233344464
2008-12-01,96.6937482846178
2009-01-01,96.7010607070883
2009-02-01,96.6746470503604
2009-03-01,96.8794918745005
2009-04-01,97.3340743734853
2009-05-01,97.7252209254252
2009-06-01,97.8871621136154
2009-07-01,97.8412967223044
2009-08-01,97.8856150346670
2009-09-01,98.0660168271707
2009-10-01,98.0960838449041
2009-11-01,98.1103175291083
2009-12-01,98.2869496137897
2010-01-01,98.4506768435521
2010-02-01,98.5064854981697
2010-03-01,98.5033491741150
2010-04-01,98.4826622304509
2010-05-01,98.4813761128847
2010-06-01,98.3851099733237
2010-07-01,98.0970131115501
2010-08-01,97.9213048132547
2010-09-01,97.8698527420294
2010-10-01,97.9695483494625
2010-11-01,98.2299707843100
2010-12-01,98.4838425978800
2011-01-01,98.5934270692035
2011-02-01,98.5437787771185
2011-03-01,98.2972499166372
2011-04-01,98.2381399264307
2011-05-01,98.2222506056755
2011-06-01,97.9113000652954
2011-07-01,97.3274502333530
2011-08-01,96.8291047472122
2011-09-01,96.7611192654442
2011-10-01,96.9955679590613
2011-11-01,97.4426092784289
2011-12-01,97.9955833211947
2012-01-01,98.4670021108833
2012-02-01,98.7298203254395
2012-03-01,98.8564731167937
2012-04-01,98.8919671086141
2012-05-01,98.8349552418804
2012-06-01,98.6261822579357
2012-07-01,98.5526189508744
2012-08-01,98.7260811678696
2012-09-01,99.0490654793071
2012-10-01,99.2806817105173
2012-11-01,99.1924581277919
2012-12-01,98.8514239169364
2013-01-01,98.7203025034324
2013-02-01,98.8255114945303
2013-03-01,98.9960117296806
2013-04-01,99.2129483120175
2013-05-01,99.5588477475717
2013-06-01,99.7373471393339
2013-07-01,99.6968434840455
2013-08-01,99.4041153306905
2013-09-01,99.0045238101474
2013-10-01,98.7556486654542
2013-11-01,98.8762718502788
2013-12-01,99.2805539638492
