observation_date,BOGZ1FL153064486Q_20230515
1974-01-01,17.6483446173
1974-04-01,15.5944851475
1974-07-01,11.6587523381
1974-10-01,11.4094462215
1975-01-01,13.5817350652
1975-04-01,14.9881465574
1975-07-01,13.0713597845
1975-10-01,13.6744767518
1976-01-01,15.3367899070
1976-04-01,15.3535644831
1976-07-01,15.2685387007
1976-10-01,15.3968124098
1977-01-01,14.0037511923
1977-04-01,14.0371616476
1977-07-01,13.1490279718
1977-10-01,12.2887207762
1978-01-01,11.3604425853
1978-04-01,11.7620643364
1978-07-01,12.1806320365
1978-10-01,11.3926209204
1979-01-01,11.7552062131
1979-04-01,11.6479216830
1979-07-01,11.9771250323
1979-10-01,12.0898542203
1980-01-01,10.9395586414
1980-04-01,12.0253647208
1980-07-01,12.9900964230
1980-10-01,13.8451573844
1981-01-01,13.6359593213
1981-04-01,13.1310107656
1981-07-01,11.0584469596
1981-10-01,11.5568395521
1982-01-01,9.9484021214
1982-04-01,9.4527760523
1982-07-01,9.9217180621
1982-10-01,11.5238066797
1983-01-01,12.3174623156
1983-04-01,13.3967456563
1983-07-01,12.8230911678
1983-10-01,12.0843091078
1984-01-01,11.3487257392
1984-04-01,10.4698016182
1984-07-01,10.7856486750
1984-10-01,10.6343359976
1985-01-01,11.1418176379
1985-04-01,11.4652460233
1985-07-01,10.6461169271
1985-10-01,12.1440977619
1986-01-01,13.2494075754
1986-04-01,13.4548608769
1986-07-01,12.0967573740
1986-10-01,13.0796188421
1987-01-01,14.9457508154
1987-04-01,14.7782677947
1987-07-01,15.1398471451
1987-10-01,12.3492051860
1988-01-01,12.9922543220
1988-04-01,13.4136069304
1988-07-01,13.2685443477
1988-10-01,13.6948634257
1989-01-01,14.0457047319
1989-04-01,14.5562104099
1989-07-01,15.3313990965
1989-10-01,15.5201325931
1990-01-01,14.5295648171
1990-04-01,14.8640885818
1990-07-01,12.4822168064
1990-10-01,13.6208923246
1991-01-01,15.2690148784
1991-04-01,15.0948707989
1991-07-01,15.8547764486
1991-10-01,17.7017436777
1992-01-01,17.3734777475
1992-04-01,17.2174749628
1992-07-01,17.5832674833
1992-10-01,19.2321485749
1993-01-01,19.6018376213
1993-04-01,19.7428558453
1993-07-01,20.3243212458
1993-10-01,20.8440355619
1994-01-01,20.0663243320
1994-04-01,19.7695044203
1994-07-01,20.1533222296
1994-10-01,19.9401859554
1995-01-01,20.9421561589
1995-04-01,21.9686037942
1995-07-01,23.1879044414
1995-10-01,24.1598742172
1996-01-01,24.8798992399
1996-04-01,25.4769353130
1996-07-01,25.5595404898
1996-10-01,26.2892979667
1997-01-01,26.3257899867
1997-04-01,28.9846399914
1997-07-01,30.3405921919
1997-10-01,30.1906789192
1998-01-01,32.6286248202
1998-04-01,32.5628595117
1998-07-01,29.4333804233
1998-10-01,33.0357155643
1999-01-01,33.0526528573
1999-04-01,34.7663985698
1999-07-01,33.3646383342
1999-10-01,37.1319765106
2000-01-01,38.3593751596
2000-04-01,36.9690869082
2000-07-01,36.5143253079
2000-10-01,33.1838489893
2001-01-01,30.1187932395
2001-04-01,31.5504225609
2001-07-01,27.3841689402
2001-10-01,29.6573434530
2002-01-01,29.6510925736
2002-04-01,27.1459329214
2002-07-01,22.8353886167
2002-10-01,23.8349995101
2003-01-01,22.6100882855
2003-04-01,25.3513214272
2003-07-01,26.3814018446
2003-10-01,28.5057608278
2004-01-01,28.4307619238
2004-04-01,28.1732964873
2004-07-01,27.5431503208
2004-10-01,28.8639663341
2005-01-01,28.5954030153
2005-04-01,28.8608221219
2005-07-01,29.6901350902
2005-10-01,29.7520737628
2006-01-01,31.1307120072
2006-04-01,30.2837960704
2006-07-01,30.6221488918
2006-10-01,31.9974910556
2007-01-01,32.3767190778
2007-04-01,32.9018913945
2007-07-01,32.5043049234
2007-10-01,30.9429215750
2008-01-01,28.7865898271
2008-04-01,27.9435295054
2008-07-01,25.0533049630
2008-10-01,20.5055009975
2009-01-01,18.6323335712
2009-04-01,22.0247508044
2009-07-01,24.7396179342
2009-10-01,25.3361060034
2010-01-01,26.1163383514
2010-04-01,23.7928247987
2010-07-01,25.6992296409
2010-10-01,27.3332387819
2011-01-01,28.4815728260
2011-04-01,28.0311804317
2011-07-01,24.0802755651
2011-10-01,25.2310158513
2012-01-01,27.4250245710
2012-04-01,26.3729993878
2012-07-01,27.1612091627
2012-10-01,27.0395756876
2013-01-01,29.1104740936
2013-04-01,29.5139321294
2013-07-01,30.4394310880
2013-10-01,31.6004559361
2014-01-01,32.1530730251
2014-04-01,32.9698363030
2014-07-01,32.2887861630
2014-10-01,32.8002683196
2015-01-01,33.0174645840
2015-04-01,33.0266942190
2015-07-01,30.8744979213
2015-10-01,31.7212421644
2016-01-01,31.6179433563
2016-04-01,31.8513050149
2016-07-01,32.3177469580
2016-10-01,32.8382870504
2017-01-01,33.8173170646
2017-04-01,34.1704805978
2017-07-01,34.7773770565
2017-10-01,35.7256976233
2018-01-01,35.3095588418
2018-04-01,35.5059935459
2018-07-01,36.3416448479
2018-10-01,32.5574180456
2019-01-01,35.3108145632
2019-04-01,35.6031097021
2019-07-01,35.1359027545
2019-10-01,36.6055946354
2020-01-01,30.4996202265
2020-04-01,34.2956805307
2020-07-01,35.9801237613
2020-10-01,38.8819334551
2021-01-01,40.0632635748
2021-04-01,41.3658968592
2021-07-01,40.8663285044
2021-10-01,41.6227244957
2022-01-01,39.9938152812
2022-04-01,35.5410057281
2022-07-01,34.1593867056
2022-10-01,35.6078804066
