observation_date,INDPRO_20021215
1942-09-01,16.753
1942-10-01,17.303
1942-11-01,17.716
1942-12-01,18.129
1943-01-01,18.301
1943-02-01,18.782
1943-03-01,18.920
1943-04-01,19.161
1943-05-01,19.298
1943-06-01,19.195
1943-07-01,19.780
1943-08-01,20.193
1943-09-01,20.709
1943-10-01,21.018
1943-11-01,21.294
1943-12-01,21.018
1944-01-01,21.259
1944-02-01,21.431
1944-03-01,21.397
1944-04-01,21.397
1944-05-01,21.259
1944-06-01,21.190
1944-07-01,21.156
1944-08-01,21.431
1944-09-01,21.294
1944-10-01,21.362
1944-11-01,21.190
1944-12-01,21.122
1945-01-01,20.915
1945-02-01,20.846
1945-03-01,20.709
1945-04-01,20.330
1945-05-01,19.780
1945-06-01,19.333
1945-07-01,18.886
1945-08-01,16.925
1945-09-01,15.411
1945-10-01,14.792
1945-11-01,15.342
1945-12-01,15.411
1946-01-01,14.551
1946-02-01,13.829
1946-03-01,15.274
1946-04-01,14.998
1946-05-01,14.448
1946-06-01,15.342
1946-07-01,15.858
1946-08-01,16.443
1946-09-01,16.753
1946-10-01,17.062
1946-11-01,17.166
1946-12-01,17.269
1947-01-01,17.475
1947-02-01,17.578
1947-03-01,17.682
1947-04-01,17.544
1947-05-01,17.613
1947-06-01,17.613
1947-07-01,17.510
1947-08-01,17.613
1947-09-01,17.750
1947-10-01,17.922
1947-11-01,18.163
1947-12-01,18.232
1948-01-01,18.335
1948-02-01,18.370
1948-03-01,18.163
1948-04-01,18.198
1948-05-01,18.507
1948-06-01,18.748
1948-07-01,18.748
1948-08-01,18.679
1948-09-01,18.542
1948-10-01,18.679
1948-11-01,18.438
1948-12-01,18.266
1949-01-01,18.094
1949-02-01,17.922
1949-03-01,17.578
1949-04-01,17.475
1949-05-01,17.234
1949-06-01,17.200
1949-07-01,17.166
1949-08-01,17.338
1949-09-01,17.510
1949-10-01,16.856
1949-11-01,17.303
1949-12-01,17.613
1950-01-01,17.922
1950-02-01,17.991
1950-03-01,18.576
1950-04-01,19.195
1950-05-01,19.642
1950-06-01,20.227
1950-07-01,20.881
1950-08-01,21.534
1950-09-01,21.397
1950-10-01,21.534
1950-11-01,21.500
1950-12-01,21.878
1951-01-01,21.947
1951-02-01,22.085
1951-03-01,22.188
1951-04-01,22.222
1951-05-01,22.154
1951-06-01,22.050
1951-07-01,21.706
1951-08-01,21.500
1951-09-01,21.638
1951-10-01,21.603
1951-11-01,21.775
1951-12-01,21.913
1952-01-01,22.154
1952-02-01,22.291
1952-03-01,22.360
1952-04-01,22.154
1952-05-01,21.947
1952-06-01,21.741
1952-07-01,21.397
1952-08-01,22.773
1952-09-01,23.598
1952-10-01,23.839
1952-11-01,24.321
1952-12-01,24.458
1953-01-01,24.527
1953-02-01,24.665
1953-03-01,24.871
1953-04-01,24.975
1953-05-01,25.112
1953-06-01,25.009
1953-07-01,25.318
1953-08-01,25.181
1953-09-01,24.665
1953-10-01,24.458
1953-11-01,23.874
1953-12-01,23.289
1954-01-01,23.117
1954-02-01,23.186
1954-03-01,23.048
1954-04-01,22.910
1954-05-01,23.048
1954-06-01,23.117
1954-07-01,23.151
1954-08-01,23.117
1954-09-01,23.151
1954-10-01,23.426
1954-11-01,23.805
1954-12-01,24.114
1955-01-01,24.665
1955-02-01,24.974
1955-03-01,25.559
1955-04-01,25.869
1955-05-01,26.282
1955-06-01,26.316
1955-07-01,26.522
1955-08-01,26.488
1955-09-01,26.660
1955-10-01,27.107
1955-11-01,27.176
1955-12-01,27.279
1956-01-01,27.451
1956-02-01,27.211
1956-03-01,27.210
1956-04-01,27.417
1956-05-01,27.176
1956-06-01,26.935
1956-07-01,26.110
1956-08-01,27.176
1956-09-01,27.795
1956-10-01,28.036
1956-11-01,27.795
1956-12-01,28.208
1957-01-01,28.105
1957-02-01,28.380
1957-03-01,28.346
1957-04-01,27.967
1957-05-01,27.864
1957-06-01,27.933
1957-07-01,28.105
1957-08-01,28.105
1957-09-01,27.864
1957-10-01,27.451
1957-11-01,26.798
1957-12-01,26.282
1958-01-01,25.800
1958-02-01,25.250
1958-03-01,24.940
1958-04-01,24.527
1958-05-01,24.768
1958-06-01,25.422
1958-07-01,25.800
1958-08-01,26.316
1958-09-01,26.557
1958-10-01,26.866
1958-11-01,27.658
1958-12-01,27.692
1959-01-01,28.105
1959-02-01,28.655
1959-03-01,29.068
1959-04-01,29.687
1959-05-01,30.135
1959-06-01,30.169
1959-07-01,29.446
1959-08-01,28.449
1959-09-01,28.415
1959-10-01,28.208
1959-11-01,28.380
1959-12-01,30.135
1960-01-01,30.926
1960-02-01,30.650
1960-03-01,30.375
1960-04-01,30.135
1960-05-01,30.100
1960-06-01,29.722
1960-07-01,29.619
1960-08-01,29.584
1960-09-01,29.274
1960-10-01,29.240
1960-11-01,28.827
1960-12-01,28.277
1961-01-01,28.311
1961-02-01,28.277
1961-03-01,28.449
1961-04-01,29.034
1961-05-01,29.481
1961-06-01,29.894
1961-07-01,30.238
1961-08-01,30.513
1961-09-01,30.479
1961-10-01,31.063
1961-11-01,31.545
1961-12-01,31.820
1962-01-01,31.545
1962-02-01,32.061
1962-03-01,32.233
1962-04-01,32.302
1962-05-01,32.267
1962-06-01,32.199
1962-07-01,32.508
1962-08-01,32.543
1962-09-01,32.749
1962-10-01,32.783
1962-11-01,32.921
1962-12-01,32.921
1963-01-01,33.162
1963-02-01,33.540
1963-03-01,33.747
1963-04-01,34.056
1963-05-01,34.469
1963-06-01,34.572
1963-07-01,34.435
1963-08-01,34.503
1963-09-01,34.847
1963-10-01,35.088
1963-11-01,35.260
1963-12-01,35.191
1964-01-01,35.501
1964-02-01,35.742
1964-03-01,35.742
1964-04-01,36.327
1964-05-01,36.533
1964-06-01,36.636
1964-07-01,36.877
1964-08-01,37.118
1964-09-01,37.255
1964-10-01,36.739
1964-11-01,37.875
1964-12-01,38.322
1965-01-01,38.735
1965-02-01,38.975
1965-03-01,39.491
1965-04-01,39.663
1965-05-01,39.973
1965-06-01,40.283
1965-07-01,40.661
1965-08-01,40.833
1965-09-01,40.936
1965-10-01,41.349
1965-11-01,41.521
1965-12-01,42.037
1966-01-01,42.450
1966-02-01,42.725
1966-03-01,43.310
1966-04-01,43.379
1966-05-01,43.791
1966-06-01,43.998
1966-07-01,44.239
1966-08-01,44.273
1966-09-01,44.686
1966-10-01,44.995
1966-11-01,44.686
1966-12-01,44.789
1967-01-01,45.000
1967-02-01,44.490
1967-03-01,44.239
1967-04-01,44.656
1967-05-01,44.267
1967-06-01,44.261
1967-07-01,44.160
1967-08-01,45.006
1967-09-01,44.933
1967-10-01,45.299
1967-11-01,45.947
1967-12-01,46.442
1968-01-01,46.392
1968-02-01,46.558
1968-03-01,46.704
1968-04-01,46.771
1968-05-01,47.296
1968-06-01,47.470
1968-07-01,47.397
1968-08-01,47.529
1968-09-01,47.709
1968-10-01,47.804
1968-11-01,48.422
1968-12-01,48.575
1969-01-01,48.869
1969-02-01,49.182
1969-03-01,49.567
1969-04-01,49.385
1969-05-01,49.198
1969-06-01,49.679
1969-07-01,49.941
1969-08-01,50.056
1969-09-01,50.045
1969-10-01,50.059
1969-11-01,49.587
1969-12-01,49.454
1970-01-01,48.539
1970-02-01,48.507
1970-03-01,48.444
1970-04-01,48.319
1970-05-01,48.263
1970-06-01,48.107
1970-07-01,48.225
1970-08-01,48.139
1970-09-01,47.807
1970-10-01,46.851
1970-11-01,46.567
1970-12-01,47.636
1971-01-01,48.003
1971-02-01,47.911
1971-03-01,47.859
1971-04-01,48.128
1971-05-01,48.372
1971-06-01,48.575
1971-07-01,48.434
1971-08-01,48.153
1971-09-01,48.936
1971-10-01,49.302
1971-11-01,49.511
1971-12-01,50.083
1972-01-01,51.195
1972-02-01,51.694
1972-03-01,52.099
1972-04-01,52.592
1972-05-01,52.628
1972-06-01,52.755
1972-07-01,52.780
1972-08-01,53.398
1972-09-01,53.774
1972-10-01,54.439
1972-11-01,55.064
1972-12-01,55.810
1973-01-01,56.244
1973-02-01,57.005
1973-03-01,57.062
1973-04-01,56.883
1973-05-01,57.280
1973-06-01,57.331
1973-07-01,57.570
1973-08-01,57.379
1973-09-01,57.838
1973-10-01,58.209
1973-11-01,58.411
1973-12-01,58.290
1974-01-01,57.978
1974-02-01,57.735
1974-03-01,57.802
1974-04-01,57.787
1974-05-01,58.093
1974-06-01,58.022
1974-07-01,57.996
1974-08-01,57.356
1974-09-01,57.397
1974-10-01,57.135
1974-11-01,55.277
1974-12-01,53.293
1975-01-01,52.693
1975-02-01,51.528
1975-03-01,50.977
1975-04-01,50.924
1975-05-01,50.779
1975-06-01,51.147
1975-07-01,51.497
1975-08-01,52.083
1975-09-01,52.720
1975-10-01,52.828
1975-11-01,52.952
1975-12-01,53.641
1976-01-01,54.408
1976-02-01,55.036
1976-03-01,55.049
1976-04-01,55.450
1976-05-01,55.637
1976-06-01,55.615
1976-07-01,55.922
1976-08-01,56.324
1976-09-01,56.382
1976-10-01,56.451
1976-11-01,57.276
1976-12-01,57.920
1977-01-01,57.659
1977-02-01,58.376
1977-03-01,59.160
1977-04-01,59.691
1977-05-01,60.090
1977-06-01,60.463
1977-07-01,60.707
1977-08-01,60.747
1977-09-01,61.020
1977-10-01,61.165
1977-11-01,61.225
1977-12-01,61.326
1978-01-01,60.651
1978-02-01,60.782
1978-03-01,61.920
1978-04-01,63.130
1978-05-01,63.390
1978-06-01,63.798
1978-07-01,63.825
1978-08-01,64.033
1978-09-01,64.172
1978-10-01,64.642
1978-11-01,65.111
1978-12-01,65.501
1979-01-01,65.181
1979-02-01,65.475
1979-03-01,65.664
1979-04-01,65.082
1979-05-01,65.560
1979-06-01,65.512
1979-07-01,65.318
1979-08-01,64.831
1979-09-01,64.900
1979-10-01,65.213
1979-11-01,65.181
1979-12-01,65.231
1980-01-01,65.631
1980-02-01,65.620
1980-03-01,65.416
1980-04-01,64.093
1980-05-01,62.526
1980-06-01,61.683
1980-07-01,61.075
1980-08-01,61.406
1980-09-01,62.430
1980-10-01,63.115
1980-11-01,64.251
1980-12-01,64.606
1981-01-01,64.226
1981-02-01,63.963
1981-03-01,64.292
1981-04-01,63.961
1981-05-01,64.437
1981-06-01,64.738
1981-07-01,65.217
1981-08-01,65.141
1981-09-01,64.711
1981-10-01,64.231
1981-11-01,63.505
1981-12-01,62.772
1982-01-01,61.695
1982-02-01,62.877
1982-03-01,62.409
1982-04-01,61.880
1982-05-01,61.405
1982-06-01,61.166
1982-07-01,60.995
1982-08-01,60.477
1982-09-01,60.248
1982-10-01,59.645
1982-11-01,59.453
1982-12-01,58.931
1983-01-01,60.053
1983-02-01,59.751
1983-03-01,60.193
1983-04-01,61.005
1983-05-01,61.435
1983-06-01,61.798
1983-07-01,62.752
1983-08-01,63.439
1983-09-01,64.369
1983-10-01,64.842
1983-11-01,65.079
1983-12-01,65.398
1984-01-01,66.802
1984-02-01,66.955
1984-03-01,67.443
1984-04-01,67.841
1984-05-01,68.188
1984-06-01,68.424
1984-07-01,68.642
1984-08-01,68.682
1984-09-01,68.488
1984-10-01,68.445
1984-11-01,68.665
1984-12-01,68.679
1985-01-01,68.496
1985-02-01,68.839
1985-03-01,68.840
1985-04-01,68.816
1985-05-01,68.853
1985-06-01,68.815
1985-07-01,68.427
1985-08-01,68.691
1985-09-01,68.985
1985-10-01,68.718
1985-11-01,68.936
1985-12-01,69.596
1986-01-01,69.950
1986-02-01,69.529
1986-03-01,69.124
1986-04-01,69.098
1986-05-01,69.162
1986-06-01,68.973
1986-07-01,69.152
1986-08-01,69.197
1986-09-01,69.357
1986-10-01,69.662
1986-11-01,69.976
1986-12-01,70.557
1987-01-01,70.167
1987-02-01,71.099
1987-03-01,71.246
1987-04-01,71.652
1987-05-01,72.060
1987-06-01,72.464
1987-07-01,72.981
1987-08-01,73.494
1987-09-01,73.674
1987-10-01,74.657
1987-11-01,74.945
1987-12-01,75.256
1988-01-01,75.318
1988-02-01,75.634
1988-03-01,75.778
1988-04-01,76.079
1988-05-01,76.029
1988-06-01,76.121
1988-07-01,76.321
1988-08-01,76.756
1988-09-01,76.507
1988-10-01,76.860
1988-11-01,77.058
1988-12-01,77.337
1989-01-01,77.578
1989-02-01,77.201
1989-03-01,77.484
1989-04-01,77.474
1989-05-01,76.965
1989-06-01,76.925
1989-07-01,76.154
1989-08-01,76.822
1989-09-01,76.612
1989-10-01,76.509
1989-11-01,76.646
1989-12-01,77.172
1990-01-01,76.720
1990-02-01,77.435
1990-03-01,77.827
1990-04-01,77.815
1990-05-01,77.849
1990-06-01,78.138
1990-07-01,77.985
1990-08-01,78.084
1990-09-01,78.190
1990-10-01,77.709
1990-11-01,76.722
1990-12-01,76.235
1991-01-01,75.953
1991-02-01,75.387
1991-03-01,74.977
1991-04-01,75.156
1991-05-01,75.907
1991-06-01,76.570
1991-07-01,76.652
1991-08-01,76.600
1991-09-01,77.280
1991-10-01,77.150
1991-11-01,76.985
1991-12-01,76.723
1992-01-01,76.247
1992-02-01,76.855
1992-03-01,77.473
1992-04-01,77.952
1992-05-01,78.261
1992-06-01,78.196
1992-07-01,78.851
1992-08-01,78.572
1992-09-01,78.718
1992-10-01,79.232
1992-11-01,79.634
1992-12-01,79.682
1993-01-01,79.994
1993-02-01,80.244
1993-03-01,80.373
1993-04-01,80.572
1993-05-01,80.262
1993-06-01,80.397
1993-07-01,80.707
1993-08-01,80.607
1993-09-01,81.152
1993-10-01,81.587
1993-11-01,81.955
1993-12-01,82.440
1994-01-01,82.852
1994-02-01,82.913
1994-03-01,83.643
1994-04-01,84.123
1994-05-01,84.594
1994-06-01,85.164
1994-07-01,85.311
1994-08-01,85.775
1994-09-01,85.879
1994-10-01,86.559
1994-11-01,87.091
1994-12-01,88.043
1995-01-01,88.451
1995-02-01,88.542
1995-03-01,88.548
1995-04-01,88.426
1995-05-01,88.654
1995-06-01,88.985
1995-07-01,88.646
1995-08-01,89.847
1995-09-01,90.222
1995-10-01,90.004
1995-11-01,90.391
1995-12-01,90.776
1996-01-01,90.093
1996-02-01,91.319
1996-03-01,91.099
1996-04-01,91.922
1996-05-01,92.527
1996-06-01,93.356
1996-07-01,93.328
1996-08-01,93.910
1996-09-01,94.460
1996-10-01,94.579
1996-11-01,95.469
1996-12-01,96.064
1997-01-01,96.340
1997-02-01,97.687
1997-03-01,98.071
1997-04-01,98.516
1997-05-01,98.883
1997-06-01,99.352
1997-07-01,99.761
1997-08-01,100.780
1997-09-01,101.667
1997-10-01,102.485
1997-11-01,103.094
1997-12-01,103.365
1998-01-01,103.830
1998-02-01,104.098
1998-03-01,104.416
1998-04-01,105.032
1998-05-01,105.536
1998-06-01,105.029
1998-07-01,104.903
1998-08-01,106.748
1998-09-01,106.555
1998-10-01,107.278
1998-11-01,106.977
1998-12-01,107.064
1999-01-01,107.811
1999-02-01,108.181
1999-03-01,108.648
1999-04-01,108.876
1999-05-01,109.447
1999-06-01,109.578
1999-07-01,110.316
1999-08-01,110.817
1999-09-01,110.737
1999-10-01,111.688
1999-11-01,112.343
1999-12-01,113.125
2000-01-01,113.200
2000-02-01,113.947
2000-03-01,114.446
2000-04-01,115.299
2000-05-01,115.982
2000-06-01,116.202
2000-07-01,115.926
2000-08-01,115.667
2000-09-01,116.071
2000-10-01,115.631
2000-11-01,115.506
2000-12-01,115.144
2001-01-01,114.196
2001-02-01,113.622
2001-03-01,113.075
2001-04-01,112.550
2001-05-01,111.847
2001-06-01,111.145
2001-07-01,110.996
2001-08-01,110.696
2001-09-01,109.933
2001-10-01,109.512
2001-11-01,108.845
2001-12-01,108.327
2002-01-01,108.967
2002-02-01,109.197
2002-03-01,109.641
2002-04-01,110.113
2002-05-01,110.447
2002-06-01,110.818
2002-07-01,111.577
2002-08-01,111.334
2002-09-01,111.338
2002-10-01,110.448
