observation_date,INDPRO_19890315
1956-06-01,44.1
1956-07-01,42.8
1956-08-01,44.5
1956-09-01,45.5
1956-10-01,45.9
1956-11-01,45.5
1956-12-01,46.2
1957-01-01,46.0
1957-02-01,46.5
1957-03-01,46.4
1957-04-01,45.8
1957-05-01,45.6
1957-06-01,45.7
1957-07-01,46.0
1957-08-01,46.0
1957-09-01,45.6
1957-10-01,44.9
1957-11-01,43.9
1957-12-01,43.0
1958-01-01,42.2
1958-02-01,41.3
1958-03-01,40.8
1958-04-01,40.2
1958-05-01,40.6
1958-06-01,41.6
1958-07-01,42.2
1958-08-01,43.1
1958-09-01,43.5
1958-10-01,44.0
1958-11-01,45.3
1958-12-01,45.3
1959-01-01,46.0
1959-02-01,46.9
1959-03-01,47.6
1959-04-01,48.6
1959-05-01,49.3
1959-06-01,49.4
1959-07-01,48.2
1959-08-01,46.6
1959-09-01,46.5
1959-10-01,46.2
1959-11-01,46.5
1959-12-01,49.3
1960-01-01,50.6
1960-02-01,50.2
1960-03-01,49.7
1960-04-01,49.3
1960-05-01,49.3
1960-06-01,48.7
1960-07-01,48.5
1960-08-01,48.4
1960-09-01,47.9
1960-10-01,47.9
1960-11-01,47.2
1960-12-01,46.3
1961-01-01,46.4
1961-02-01,46.3
1961-03-01,46.6
1961-04-01,47.5
1961-05-01,48.3
1961-06-01,48.9
1961-07-01,49.5
1961-08-01,50.0
1961-09-01,49.9
1961-10-01,50.9
1961-11-01,51.7
1961-12-01,52.1
1962-01-01,51.7
1962-02-01,52.5
1962-03-01,52.8
1962-04-01,52.9
1962-05-01,52.8
1962-06-01,52.7
1962-07-01,53.2
1962-08-01,53.3
1962-09-01,53.6
1962-10-01,53.7
1962-11-01,53.9
1962-12-01,53.9
1963-01-01,54.3
1963-02-01,54.9
1963-03-01,55.3
1963-04-01,55.8
1963-05-01,56.4
1963-06-01,56.6
1963-07-01,56.4
1963-08-01,56.5
1963-09-01,57.1
1963-10-01,57.5
1963-11-01,57.7
1963-12-01,57.6
1964-01-01,58.1
1964-02-01,58.5
1964-03-01,58.5
1964-04-01,59.5
1964-05-01,59.8
1964-06-01,60.0
1964-07-01,60.4
1964-08-01,60.8
1964-09-01,61.0
1964-10-01,60.2
1964-11-01,62.0
1964-12-01,62.7
1965-01-01,63.4
1965-02-01,63.8
1965-03-01,64.7
1965-04-01,64.9
1965-05-01,65.5
1965-06-01,66.0
1965-07-01,66.6
1965-08-01,66.9
1965-09-01,67.0
1965-10-01,67.7
1965-11-01,68.0
1965-12-01,68.8
1966-01-01,69.5
1966-02-01,70.0
1966-03-01,70.9
1966-04-01,71.0
1966-05-01,71.7
1966-06-01,72.0
1966-07-01,72.4
1966-08-01,72.5
1966-09-01,73.2
1966-10-01,73.7
1966-11-01,73.2
1966-12-01,73.3
1967-01-01,73.7
1967-02-01,72.8
1967-03-01,72.4
1967-04-01,73.1
1967-05-01,72.5
1967-06-01,72.5
1967-07-01,72.3
1967-08-01,73.7
1967-09-01,73.6
1967-10-01,74.2
1967-11-01,75.2
1967-12-01,76.0
1968-01-01,76.0
1968-02-01,76.2
1968-03-01,76.5
1968-04-01,76.6
1968-05-01,77.4
1968-06-01,77.7
1968-07-01,77.6
1968-08-01,77.8
1968-09-01,78.1
1968-10-01,78.3
1968-11-01,79.3
1968-12-01,79.5
1969-01-01,80.0
1969-02-01,80.5
1969-03-01,81.2
1969-04-01,80.9
1969-05-01,80.6
1969-06-01,81.3
1969-07-01,81.8
1969-08-01,82.0
1969-09-01,81.9
1969-10-01,82.0
1969-11-01,81.2
1969-12-01,81.0
1970-01-01,79.5
1970-02-01,79.4
1970-03-01,79.3
1970-04-01,79.1
1970-05-01,79.0
1970-06-01,78.8
1970-07-01,79.0
1970-08-01,78.8
1970-09-01,78.3
1970-10-01,76.7
1970-11-01,76.2
1970-12-01,78.0
1971-01-01,78.6
1971-02-01,78.4
1971-03-01,78.4
1971-04-01,78.8
1971-05-01,79.2
1971-06-01,79.5
1971-07-01,79.3
1971-08-01,78.8
1971-09-01,80.1
1971-10-01,80.7
1971-11-01,81.1
1971-12-01,82.0
1972-01-01,83.8
1972-02-01,84.4
1972-03-01,85.1
1972-04-01,86.5
1972-05-01,86.3
1972-06-01,86.5
1972-07-01,86.4
1972-08-01,87.6
1972-09-01,88.5
1972-10-01,89.8
1972-11-01,90.9
1972-12-01,91.8
1973-01-01,91.8
1973-02-01,93.1
1973-03-01,93.1
1973-04-01,93.4
1973-05-01,93.8
1973-06-01,94.5
1973-07-01,95.1
1973-08-01,95.1
1973-09-01,95.8
1973-10-01,96.1
1973-11-01,96.2
1973-12-01,94.7
1974-01-01,93.3
1974-02-01,93.0
1974-03-01,93.4
1974-04-01,93.2
1974-05-01,94.3
1974-06-01,94.6
1974-07-01,94.2
1974-08-01,93.9
1974-09-01,94.2
1974-10-01,93.6
1974-11-01,90.9
1974-12-01,87.1
1975-01-01,84.8
1975-02-01,83.5
1975-03-01,82.0
1975-04-01,82.7
1975-05-01,82.5
1975-06-01,83.6
1975-07-01,84.1
1975-08-01,85.6
1975-09-01,86.4
1975-10-01,86.9
1975-11-01,87.7
1975-12-01,88.4
1976-01-01,89.3
1976-02-01,90.9
1976-03-01,90.7
1976-04-01,91.1
1976-05-01,92.1
1976-06-01,92.2
1976-07-01,92.7
1976-08-01,93.2
1976-09-01,93.5
1976-10-01,93.9
1976-11-01,95.4
1976-12-01,96.2
1977-01-01,96.5
1977-02-01,97.2
1977-03-01,98.0
1977-04-01,99.0
1977-05-01,99.6
1977-06-01,100.4
1977-07-01,100.7
1977-08-01,101.0
1977-09-01,101.4
1977-10-01,101.8
1977-11-01,102.1
1977-12-01,102.1
1978-01-01,101.6
1978-02-01,101.6
1978-03-01,103.0
1978-04-01,105.5
1978-05-01,105.8
1978-06-01,106.9
1978-07-01,107.5
1978-08-01,107.7
1978-09-01,108.3
1978-10-01,109.2
1978-11-01,109.9
1978-12-01,110.8
1979-01-01,110.3
1979-02-01,110.9
1979-03-01,111.2
1979-04-01,109.9
1979-05-01,110.9
1979-06-01,110.9
1979-07-01,110.5
1979-08-01,110.2
1979-09-01,110.4
1979-10-01,111.0
1979-11-01,111.0
1979-12-01,111.0
1980-01-01,111.3
1980-02-01,111.4
1980-03-01,111.4
1980-04-01,109.1
1980-05-01,106.2
1980-06-01,105.0
1980-07-01,104.8
1980-08-01,106.3
1980-09-01,107.7
1980-10-01,108.5
1980-11-01,110.7
1980-12-01,111.0
1981-01-01,111.0
1981-02-01,111.2
1981-03-01,111.6
1981-04-01,110.6
1981-05-01,111.2
1981-06-01,112.0
1981-07-01,113.4
1981-08-01,112.8
1981-09-01,111.5
1981-10-01,110.4
1981-11-01,109.0
1981-12-01,107.4
1982-01-01,105.4
1982-02-01,107.0
1982-03-01,105.8
1982-04-01,104.5
1982-05-01,103.6
1982-06-01,103.0
1982-07-01,102.5
1982-08-01,102.0
1982-09-01,101.3
1982-10-01,100.5
1982-11-01,100.6
1982-12-01,100.5
1983-01-01,102.5
1983-02-01,103.3
1983-03-01,104.2
1983-04-01,105.6
1983-05-01,106.9
1983-06-01,107.8
1983-07-01,109.8
1983-08-01,111.6
1983-09-01,113.7
1983-10-01,114.4
1983-11-01,114.8
1983-12-01,115.5
1984-01-01,118.5
1984-02-01,119.3
1984-03-01,119.9
1984-04-01,120.5
1984-05-01,121.0
1984-06-01,121.9
1984-07-01,122.8
1984-08-01,123.0
1984-09-01,122.4
1984-10-01,122.1
1984-11-01,122.7
1984-12-01,122.7
1985-01-01,122.4
1985-02-01,122.9
1985-03-01,123.3
1985-04-01,123.1
1985-05-01,123.7
1985-06-01,123.5
1985-07-01,123.4
1985-08-01,124.1
1985-09-01,124.4
1985-10-01,123.7
1985-11-01,124.8
1985-12-01,125.4
1986-01-01,126.4
1986-02-01,125.5
1986-03-01,123.9
1986-04-01,124.7
1986-05-01,124.3
1986-06-01,124.1
1986-07-01,124.8
1986-08-01,124.9
1986-09-01,124.5
1986-10-01,125.3
1986-11-01,125.7
1986-12-01,126.8
1987-01-01,126.2
1987-02-01,127.1
1987-03-01,127.4
1987-04-01,127.4
1987-05-01,128.2
1987-06-01,129.1
1987-07-01,130.6
1987-08-01,131.2
1987-09-01,131.0
1987-10-01,132.5
1987-11-01,133.2
1987-12-01,133.9
1988-01-01,134.4
1988-02-01,134.4
1988-03-01,134.7
1988-04-01,135.4
1988-05-01,136.1
1988-06-01,136.5
1988-07-01,138.0
1988-08-01,138.5
1988-09-01,138.6
1988-10-01,139.4
1988-11-01,139.9
1988-12-01,140.6
1989-01-01,141.1
