observation_date,PCEC96_20030915
1979-09-01,3231.7
1979-10-01,3222.1
1979-11-01,3231.9
1979-12-01,3223.3
1980-01-01,3249.6
1980-02-01,3222.2
1980-03-01,3195.3
1980-04-01,3155.2
1980-05-01,3139.0
1980-06-01,3153.2
1980-07-01,3179.5
1980-08-01,3182.7
1980-09-01,3181.4
1980-10-01,3218.4
1980-11-01,3208.6
1980-12-01,3231.1
1981-01-01,3233.8
1981-02-01,3227.3
1981-03-01,3237.9
1981-04-01,3227.0
1981-05-01,3228.4
1981-06-01,3251.1
1981-07-01,3244.0
1981-08-01,3264.6
1981-09-01,3243.0
1981-10-01,3224.8
1981-11-01,3216.2
1981-12-01,3234.2
1982-01-01,3226.8
1982-02-01,3255.2
1982-03-01,3251.1
1982-04-01,3252.9
1982-05-01,3262.5
1982-06-01,3244.8
1982-07-01,3263.7
1982-08-01,3265.5
1982-09-01,3294.8
1982-10-01,3308.1
1982-11-01,3333.7
1982-12-01,3347.1
1983-01-01,3349.0
1983-02-01,3347.7
1983-03-01,3383.6
1983-04-01,3405.8
1983-05-01,3426.4
1983-06-01,3458.2
1983-07-01,3478.7
1983-08-01,3483.9
1983-09-01,3491.6
1983-10-01,3521.7
1983-11-01,3531.8
1983-12-01,3572.9
1984-01-01,3602.6
1984-02-01,3553.8
1984-03-01,3582.9
1984-04-01,3606.2
1984-05-01,3626.9
1984-06-01,3651.8
1984-07-01,3635.0
1984-08-01,3649.6
1984-09-01,3675.9
1984-10-01,3665.2
1984-11-01,3717.5
1984-12-01,3719.8
1985-01-01,3749.2
1985-02-01,3763.3
1985-03-01,3757.9
1985-04-01,3768.9
1985-05-01,3812.6
1985-06-01,3793.0
1985-07-01,3817.9
1985-08-01,3854.4
1985-09-01,3910.4
1985-10-01,3852.1
1985-11-01,3864.0
1985-12-01,3906.7
1986-01-01,3909.7
1986-02-01,3900.5
1986-03-01,3913.5
1986-04-01,3937.6
1986-05-01,3961.0
1986-06-01,3952.5
1986-07-01,3978.1
1986-08-01,3996.5
1986-09-01,4084.5
1986-10-01,4026.2
1986-11-01,4013.0
1986-12-01,4101.0
1987-01-01,4001.2
1987-02-01,4073.4
1987-03-01,4074.6
1987-04-01,4094.3
1987-05-01,4096.5
1987-06-01,4113.7
1987-07-01,4132.6
1987-08-01,4164.3
1987-09-01,4144.1
1987-10-01,4143.0
1987-11-01,4145.3
1987-12-01,4177.5
1988-01-01,4213.8
1988-02-01,4217.1
1988-03-01,4253.0
1988-04-01,4235.7
1988-05-01,4261.4
1988-06-01,4273.1
1988-07-01,4282.8
1988-08-01,4302.1
1988-09-01,4289.8
1988-10-01,4327.7
1988-11-01,4336.6
1988-12-01,4360.0
1989-01-01,4364.2
1989-02-01,4355.5
1989-03-01,4351.6
1989-04-01,4376.5
1989-05-01,4370.9
1989-06-01,4376.9
1989-07-01,4388.7
1989-08-01,4431.0
1989-09-01,4420.6
1989-10-01,4418.0
1989-11-01,4418.5
1989-12-01,4451.7
1990-01-01,4476.3
1990-02-01,4453.6
1990-03-01,4467.9
1990-04-01,4477.1
1990-05-01,4472.6
1990-06-01,4486.8
1990-07-01,4495.2
1990-08-01,4496.7
1990-09-01,4495.0
1990-10-01,4466.2
1990-11-01,4462.0
1990-12-01,4444.8
1991-01-01,4407.2
1991-02-01,4429.1
1991-03-01,4476.3
1991-04-01,4463.1
1991-05-01,4473.8
1991-06-01,4472.9
1991-07-01,4490.8
1991-08-01,4481.6
1991-09-01,4480.5
1991-10-01,4461.4
1991-11-01,4481.4
1991-12-01,4481.7
1992-01-01,4542.4
1992-02-01,4542.6
1992-03-01,4549.4
1992-04-01,4549.8
1992-05-01,4570.8
1992-06-01,4579.5
1992-07-01,4593.0
1992-08-01,4576.5
1992-09-01,4631.8
1992-10-01,4649.7
1992-11-01,4659.4
1992-12-01,4688.6
1993-01-01,4679.1
1993-02-01,4687.7
1993-03-01,4658.0
1993-04-01,4709.6
1993-05-01,4713.5
1993-06-01,4741.5
1993-07-01,4764.4
1993-08-01,4773.4
1993-09-01,4792.7
1993-10-01,4807.8
1993-11-01,4820.9
1993-12-01,4838.2
1994-01-01,4819.6
1994-02-01,4887.6
1994-03-01,4892.6
1994-04-01,4898.2
1994-05-01,4903.6
1994-06-01,4921.8
1994-07-01,4919.7
1994-08-01,4953.7
1994-09-01,4960.2
1994-10-01,4984.8
1994-11-01,4995.3
1994-12-01,5000.7
1995-01-01,5018.0
1995-02-01,4995.2
1995-03-01,5021.5
1995-04-01,5018.8
1995-05-01,5060.7
1995-06-01,5099.3
1995-07-01,5076.2
1995-08-01,5118.1
1995-09-01,5103.3
1995-10-01,5095.6
1995-11-01,5135.3
1995-12-01,5165.6
1996-01-01,5146.4
1996-02-01,5186.7
1996-03-01,5189.9
1996-04-01,5224.9
1996-05-01,5232.1
1996-06-01,5231.4
1996-07-01,5237.2
1996-08-01,5261.1
1996-09-01,5264.6
1996-10-01,5279.5
1996-11-01,5286.3
1996-12-01,5309.7
1997-01-01,5342.1
1997-02-01,5351.2
1997-03-01,5358.7
1997-04-01,5368.2
1997-05-01,5361.5
1997-06-01,5397.4
1997-07-01,5454.0
1997-08-01,5464.9
1997-09-01,5467.3
1997-10-01,5484.8
1997-11-01,5506.5
1997-12-01,5530.0
1998-01-01,5537.6
1998-02-01,5582.2
1998-03-01,5608.9
1998-04-01,5616.0
1998-05-01,5671.6
1998-06-01,5693.0
1998-07-01,5689.4
1998-08-01,5711.9
1998-09-01,5739.9
1998-10-01,5759.8
1998-11-01,5777.2
1998-12-01,5817.0
1999-01-01,5811.1
1999-02-01,5852.0
1999-03-01,5891.2
1999-04-01,5917.5
1999-05-01,5920.7
1999-06-01,5960.1
1999-07-01,5980.7
1999-08-01,6004.0
1999-09-01,6015.4
1999-10-01,6038.7
1999-11-01,6050.8
1999-12-01,6131.4
2000-01-01,6114.7
2000-02-01,6159.6
2000-03-01,6181.2
2000-04-01,6179.8
2000-05-01,6199.1
2000-06-01,6215.8
2000-07-01,6229.0
2000-08-01,6247.9
2000-09-01,6293.5
2000-10-01,6279.0
2000-11-01,6275.8
2000-12-01,6311.6
2001-01-01,6332.3
2001-02-01,6326.4
2001-03-01,6319.3
2001-04-01,6334.7
2001-05-01,6351.4
2001-06-01,6357.9
2001-07-01,6373.7
2001-08-01,6392.3
2001-09-01,6346.9
2001-10-01,6472.3
2001-11-01,6450.3
2001-12-01,6469.3
2002-01-01,6487.4
2002-02-01,6526.0
2002-03-01,6528.1
2002-04-01,6533.2
2002-05-01,6536.6
2002-06-01,6557.5
2002-07-01,6619.7
2002-08-01,6625.9
2002-09-01,6584.0
2002-10-01,6596.9
2002-11-01,6625.3
2002-12-01,6691.4
2003-01-01,6680.3
2003-02-01,6649.9
2003-03-01,6682.5
2003-04-01,6699.6
2003-05-01,6737.7
2003-06-01,6762.6
2003-07-01,6801.7
