observation_date,INDPRO_19790415
1938-04-01,16.5
1938-05-01,16.1
1938-06-01,16.2
1938-07-01,17.1
1938-08-01,18.1
1938-09-01,18.6
1938-10-01,19.1
1938-11-01,19.8
1938-12-01,20.0
1939-01-01,20.0
1939-02-01,20.2
1939-03-01,20.3
1939-04-01,20.2
1939-05-01,20.1
1939-06-01,20.6
1939-07-01,21.2
1939-08-01,21.5
1939-09-01,22.8
1939-10-01,24.0
1939-11-01,24.6
1939-12-01,24.6
1940-01-01,24.3
1940-02-01,23.5
1940-03-01,23.0
1940-04-01,23.4
1940-05-01,24.1
1940-06-01,24.9
1940-07-01,25.2
1940-08-01,25.3
1940-09-01,25.9
1940-10-01,26.2
1940-11-01,26.9
1940-12-01,27.8
1941-01-01,28.5
1941-02-01,29.3
1941-03-01,30.2
1941-04-01,30.3
1941-05-01,31.7
1941-06-01,31.9
1941-07-01,32.3
1941-08-01,32.7
1941-09-01,32.7
1941-10-01,33.0
1941-11-01,33.1
1941-12-01,33.7
1942-01-01,34.4
1942-02-01,35.0
1942-03-01,35.4
1942-04-01,34.4
1942-05-01,34.4
1942-06-01,34.5
1942-07-01,35.4
1942-08-01,36.4
1942-09-01,37.3
1942-10-01,38.5
1942-11-01,39.4
1942-12-01,40.3
1943-01-01,40.7
1943-02-01,41.8
1943-03-01,42.1
1943-04-01,42.6
1943-05-01,42.9
1943-06-01,42.7
1943-07-01,44.0
1943-08-01,44.9
1943-09-01,46.1
1943-10-01,46.8
1943-11-01,47.4
1943-12-01,46.8
1944-01-01,47.3
1944-02-01,47.7
1944-03-01,47.6
1944-04-01,47.6
1944-05-01,47.3
1944-06-01,47.1
1944-07-01,47.1
1944-08-01,47.7
1944-09-01,47.4
1944-10-01,47.5
1944-11-01,47.1
1944-12-01,47.0
1945-01-01,46.5
1945-02-01,46.4
1945-03-01,46.1
1945-04-01,45.2
1945-05-01,44.0
1945-06-01,43.0
1945-07-01,42.0
1945-08-01,37.6
1945-09-01,34.3
1945-10-01,32.9
1945-11-01,34.1
1945-12-01,34.3
1946-01-01,32.4
1946-02-01,30.8
1946-03-01,34.0
1946-04-01,33.4
1946-05-01,32.1
1946-06-01,34.1
1946-07-01,35.3
1946-08-01,36.6
1946-09-01,37.3
1946-10-01,38.0
1946-11-01,38.2
1946-12-01,38.4
1947-01-01,38.9
1947-02-01,39.1
1947-03-01,39.3
1947-04-01,39.0
1947-05-01,39.2
1947-06-01,39.2
1947-07-01,38.9
1947-08-01,39.2
1947-09-01,39.5
1947-10-01,39.9
1947-11-01,40.4
1947-12-01,40.6
1948-01-01,40.8
1948-02-01,40.9
1948-03-01,40.4
1948-04-01,40.5
1948-05-01,41.2
1948-06-01,41.7
1948-07-01,41.7
1948-08-01,41.6
1948-09-01,41.2
1948-10-01,41.6
1948-11-01,41.0
1948-12-01,40.6
1949-01-01,40.3
1949-02-01,39.9
1949-03-01,39.1
1949-04-01,38.9
1949-05-01,38.3
1949-06-01,38.3
1949-07-01,38.2
1949-08-01,38.6
1949-09-01,38.9
1949-10-01,37.5
1949-11-01,38.5
1949-12-01,39.2
1950-01-01,39.9
1950-02-01,40.0
1950-03-01,41.3
1950-04-01,42.7
1950-05-01,43.7
1950-06-01,45.0
1950-07-01,46.4
1950-08-01,47.9
1950-09-01,47.6
1950-10-01,47.9
1950-11-01,47.8
1950-12-01,48.7
1951-01-01,48.8
1951-02-01,49.1
1951-03-01,49.4
1951-04-01,49.4
1951-05-01,49.3
1951-06-01,49.0
1951-07-01,48.3
1951-08-01,47.8
1951-09-01,48.1
1951-10-01,48.1
1951-11-01,48.4
1951-12-01,48.7
1952-01-01,49.3
1952-02-01,49.6
1952-03-01,49.7
1952-04-01,49.3
1952-05-01,48.8
1952-06-01,48.4
1952-07-01,47.6
1952-08-01,50.7
1952-09-01,52.5
1952-10-01,53.0
1952-11-01,54.1
1952-12-01,54.4
1953-01-01,54.6
1953-02-01,54.9
1953-03-01,55.3
1953-04-01,55.6
1953-05-01,55.9
1953-06-01,55.6
1953-07-01,56.3
1953-08-01,56.0
1953-09-01,54.9
1953-10-01,54.4
1953-11-01,53.1
1953-12-01,51.8
1954-01-01,51.4
1954-02-01,51.6
1954-03-01,51.3
1954-04-01,51.0
1954-05-01,51.3
1954-06-01,51.4
1954-07-01,51.5
1954-08-01,51.4
1954-09-01,51.5
1954-10-01,52.1
1954-11-01,53.0
1954-12-01,53.6
1955-01-01,54.9
1955-02-01,55.6
1955-03-01,56.9
1955-04-01,57.5
1955-05-01,58.5
1955-06-01,58.5
1955-07-01,59.0
1955-08-01,58.9
1955-09-01,59.3
1955-10-01,60.3
1955-11-01,60.5
1955-12-01,60.7
1956-01-01,61.1
1956-02-01,60.5
1956-03-01,60.5
1956-04-01,61.0
1956-05-01,60.5
1956-06-01,59.9
1956-07-01,58.1
1956-08-01,60.5
1956-09-01,61.8
1956-10-01,62.4
1956-11-01,61.8
1956-12-01,62.7
1957-01-01,62.5
1957-02-01,63.1
1957-03-01,63.1
1957-04-01,62.2
1957-05-01,62.0
1957-06-01,62.1
1957-07-01,62.5
1957-08-01,62.5
1957-09-01,62.0
1957-10-01,61.1
1957-11-01,59.6
1957-12-01,58.5
1958-01-01,57.4
1958-02-01,56.2
1958-03-01,55.5
1958-04-01,54.6
1958-05-01,55.1
1958-06-01,56.5
1958-07-01,57.4
1958-08-01,58.5
1958-09-01,59.1
1958-10-01,59.8
1958-11-01,61.5
1958-12-01,61.6
1959-01-01,62.5
1959-02-01,63.7
1959-03-01,64.7
1959-04-01,66.0
1959-05-01,67.0
1959-06-01,67.1
1959-07-01,65.5
1959-08-01,63.3
1959-09-01,63.2
1959-10-01,62.7
1959-11-01,63.1
1959-12-01,67.0
1960-01-01,68.8
1960-02-01,68.2
1960-03-01,67.6
1960-04-01,67.0
1960-05-01,67.0
1960-06-01,66.1
1960-07-01,65.9
1960-08-01,65.8
1960-09-01,65.1
1960-10-01,65.0
1960-11-01,64.1
1960-12-01,62.9
1961-01-01,63.0
1961-02-01,62.9
1961-03-01,63.3
1961-04-01,64.6
1961-05-01,65.6
1961-06-01,66.5
1961-07-01,67.3
1961-08-01,67.9
1961-09-01,67.8
1961-10-01,69.1
1961-11-01,70.2
1961-12-01,70.8
1962-01-01,70.2
1962-02-01,71.3
1962-03-01,71.7
1962-04-01,71.9
1962-05-01,71.8
1962-06-01,71.6
1962-07-01,72.3
1962-08-01,72.4
1962-09-01,72.8
1962-10-01,72.9
1962-11-01,73.2
1962-12-01,73.2
1963-01-01,73.8
1963-02-01,74.6
1963-03-01,75.1
1963-04-01,75.8
1963-05-01,76.7
1963-06-01,76.9
1963-07-01,76.6
1963-08-01,76.8
1963-09-01,77.5
1963-10-01,78.1
1963-11-01,78.4
1963-12-01,78.3
1964-01-01,79.0
1964-02-01,79.5
1964-03-01,79.5
1964-04-01,80.8
1964-05-01,81.3
1964-06-01,81.5
1964-07-01,82.0
1964-08-01,82.6
1964-09-01,82.9
1964-10-01,81.7
1964-11-01,84.2
1964-12-01,85.2
1965-01-01,86.2
1965-02-01,86.7
1965-03-01,87.8
1965-04-01,88.2
1965-05-01,88.9
1965-06-01,89.6
1965-07-01,90.4
1965-08-01,90.8
1965-09-01,91.1
1965-10-01,92.0
1965-11-01,92.4
1965-12-01,93.5
1966-01-01,94.4
1966-02-01,95.0
1966-03-01,96.3
1966-04-01,96.5
1966-05-01,97.4
1966-06-01,97.9
1966-07-01,98.4
1966-08-01,98.5
1966-09-01,99.4
1966-10-01,100.1
1966-11-01,99.4
1966-12-01,99.6
1967-01-01,99.8
1967-02-01,99.0
1967-03-01,98.5
1967-04-01,99.2
1967-05-01,98.7
1967-06-01,98.4
1967-07-01,98.7
1967-08-01,100.0
1967-09-01,100.3
1967-10-01,101.2
1967-11-01,102.6
1967-12-01,103.5
1968-01-01,103.7
1968-02-01,104.3
1968-03-01,104.7
1968-04-01,104.9
1968-05-01,106.2
1968-06-01,106.6
1968-07-01,106.5
1968-08-01,107.1
1968-09-01,107.1
1968-10-01,107.4
1968-11-01,108.6
1968-12-01,108.8
1969-01-01,109.5
1969-02-01,110.2
1969-03-01,110.8
1969-04-01,110.6
1969-05-01,110.3
1969-06-01,111.2
1969-07-01,111.8
1969-08-01,112.3
1969-09-01,112.3
1969-10-01,112.5
1969-11-01,111.4
1969-12-01,111.2
1970-01-01,109.1
1970-02-01,108.8
1970-03-01,108.8
1970-04-01,108.6
1970-05-01,108.3
1970-06-01,108.1
1970-07-01,108.4
1970-08-01,108.3
1970-09-01,107.6
1970-10-01,105.4
1970-11-01,104.8
1970-12-01,107.2
1971-01-01,108.1
1971-02-01,108.0
1971-03-01,108.0
1971-04-01,108.5
1971-05-01,109.1
1971-06-01,109.6
1971-07-01,109.8
1971-08-01,108.9
1971-09-01,110.3
1971-10-01,110.9
1971-11-01,111.3
1971-12-01,112.3
1972-01-01,114.6
1972-02-01,115.3
1972-03-01,116.5
1972-04-01,117.7
1972-05-01,118.1
1972-06-01,118.7
1972-07-01,119.3
1972-08-01,120.7
1972-09-01,121.8
1972-10-01,123.4
1972-11-01,124.4
1972-12-01,125.8
1973-01-01,126.3
1973-02-01,127.8
1973-03-01,128.5
1973-04-01,128.5
1973-05-01,129.6
1973-06-01,129.9
1973-07-01,130.4
1973-08-01,130.4
1973-09-01,131.1
1973-10-01,131.4
1973-11-01,131.6
1973-12-01,131.3
1974-01-01,129.9
1974-02-01,129.6
1974-03-01,130.0
1974-04-01,129.9
1974-05-01,131.3
1974-06-01,131.9
1974-07-01,131.8
1974-08-01,131.7
1974-09-01,131.8
1974-10-01,129.5
1974-11-01,124.9
1974-12-01,119.3
1975-01-01,115.2
1975-02-01,112.7
1975-03-01,111.7
1975-04-01,112.6
1975-05-01,113.7
1975-06-01,116.4
1975-07-01,118.4
1975-08-01,121.0
1975-09-01,122.1
1975-10-01,122.2
1975-11-01,123.5
1975-12-01,124.4
1976-01-01,125.9
1976-02-01,127.6
1976-03-01,128.3
1976-04-01,128.7
1976-05-01,129.7
1976-06-01,129.8
1976-07-01,130.7
1976-08-01,131.3
1976-09-01,130.6
1976-10-01,130.2
1976-11-01,131.5
1976-12-01,133.0
1977-01-01,132.3
1977-02-01,133.2
1977-03-01,135.3
1977-04-01,136.1
1977-05-01,137.0
1977-06-01,137.8
1977-07-01,138.7
1977-08-01,138.1
1977-09-01,138.5
1977-10-01,138.9
1977-11-01,139.3
1977-12-01,139.7
1978-01-01,138.8
1978-02-01,139.2
1978-03-01,140.9
1978-04-01,143.2
1978-05-01,143.9
1978-06-01,144.9
1978-07-01,146.1
1978-08-01,147.1
1978-09-01,147.8
1978-10-01,148.7
1978-11-01,149.6
1978-12-01,150.9
1979-01-01,150.9
1979-02-01,151.0
1979-03-01,152.2
