observation_date,BOGZ1FL153064486Q_20200215
1988-04-01,13.4414001903
1988-07-01,13.2990899833
1988-10-01,13.7223905603
1989-01-01,14.0605427269
1989-04-01,14.5661459910
1989-07-01,15.3384953920
1989-10-01,15.5242290953
1990-01-01,14.5439806141
1990-04-01,14.8896627885
1990-07-01,12.5069162584
1990-10-01,13.6663714713
1991-01-01,15.2863364770
1991-04-01,15.1248230394
1991-07-01,15.8969461008
1991-10-01,17.7454360225
1992-01-01,17.5417009776
1992-04-01,17.3932662437
1992-07-01,17.7556749455
1992-10-01,19.4092635871
1993-01-01,19.8010313950
1993-04-01,19.9468485969
1993-07-01,20.5433850812
1993-10-01,21.0744480731
1994-01-01,20.3080349879
1994-04-01,20.0209870875
1994-07-01,20.4239548498
1994-10-01,20.2173504275
1995-01-01,21.2242122535
1995-04-01,22.2680903242
1995-07-01,23.4912146220
1995-10-01,24.4700344758
1996-01-01,25.1973031597
1996-04-01,25.8029531616
1996-07-01,25.8962069243
1996-10-01,27.0141021783
1997-01-01,26.8873787902
1997-04-01,29.7907085642
1997-07-01,31.3921262546
1997-10-01,30.9883136158
1998-01-01,33.2573045546
1998-04-01,33.2710540542
1998-07-01,29.8592305746
1998-10-01,33.5898818671
1999-01-01,33.7491198730
1999-04-01,35.5247027958
1999-07-01,33.9360822169
1999-10-01,37.9294781013
2000-01-01,39.1479396968
2000-04-01,37.7054635036
2000-07-01,37.1458311402
2000-10-01,33.6077637084
2001-01-01,30.2521174644
2001-04-01,31.7153750412
2001-07-01,27.4385565000
2001-10-01,29.8445352621
2002-01-01,29.8697271496
2002-04-01,27.2229320549
2002-07-01,22.8672508316
2002-10-01,23.7909293836
2003-01-01,22.5094986679
2003-04-01,25.3434945113
2003-07-01,26.3374261900
2003-10-01,28.5649310548
2004-01-01,28.2606853498
2004-04-01,27.9135611560
2004-07-01,27.1735737250
2004-10-01,28.6749311831
2005-01-01,28.3366186882
2005-04-01,28.4993617948
2005-07-01,29.3700690634
2005-10-01,29.3333827066
2006-01-01,30.8318454623
2006-04-01,30.0662673416
2006-07-01,30.3865986202
2006-10-01,31.7601239755
2007-01-01,32.0540270480
2007-04-01,32.8501159251
2007-07-01,32.3908908085
2007-10-01,30.8100212032
2008-01-01,28.5430710745
2008-04-01,27.8736869488
2008-07-01,24.9341496981
2008-10-01,20.2960645543
2009-01-01,18.2077323068
2009-04-01,21.6290743205
2009-07-01,24.4530935687
2009-10-01,25.0611203794
2010-01-01,25.6576958091
2010-04-01,23.2931230578
2010-07-01,25.2810134770
2010-10-01,27.0358555254
2011-01-01,28.1141742327
2011-04-01,27.6944298601
2011-07-01,23.6047406328
2011-10-01,24.9252935258
2012-01-01,27.0503989156
2012-04-01,25.9295032856
2012-07-01,26.6699309558
2012-10-01,26.5043366670
2013-01-01,28.3746609566
2013-04-01,28.6219538356
2013-07-01,29.5874687782
2013-10-01,30.9718140637
2014-01-01,31.3272026041
2014-04-01,32.1938925658
2014-07-01,31.4714461561
2014-10-01,31.8514315674
2015-01-01,32.0373246663
2015-04-01,31.9223997991
2015-07-01,29.7288604715
2015-10-01,30.5628439207
2016-01-01,30.2856448671
2016-04-01,30.5606957861
2016-07-01,31.1416129108
2016-10-01,31.7792916639
2017-01-01,32.4886404733
2017-04-01,33.0029182635
2017-07-01,33.6739777280
2017-10-01,34.5543826608
2018-01-01,34.0420270021
2018-04-01,34.2440869516
2018-07-01,35.1233416340
2018-10-01,31.0757932754
2019-01-01,33.3695617540
2019-04-01,33.7512700147
2019-07-01,33.2690447506
